window,deviation_pct,stop_loss_pct,take_profit_fib,use_take_profit,num_trades,num_symbols,win_rate,total_return_pct,avg_return_pct,max_drawdown_pct,robustness_score,max_drawdown_chronologisch_pct,robustness_score_chronologisch,share_take_profit_pct,share_stop_loss_pct,besteht_mindestfilter,pf_num_executed,pf_num_skipped,pf_total_return_pct,pf_max_drawdown_pct,pf_calmar_ratio
gesamt,6.0,6.0,100.0,True,377,18,28.1,-175.68,-0.47,-385.49,-0.023,-300.81,-0.03,0.0,69.5,False,377,0,-20.4,-25.95,-0.79
gesamt,6.0,8.0,0.236,True,377,18,52.3,44.27,0.12,-173.44,0.013,-231.79,0.01,50.7,45.1,False,377,0,1.04,-21.29,0.05
gesamt,6.0,8.0,0.382,True,377,18,43.2,97.53,0.26,-129.59,0.039,-255.01,0.02,34.7,53.1,False,376,1,4.81,-23.66,0.2
gesamt,6.0,8.0,0.5,True,377,18,37.7,-28.45,-0.08,-237.55,-0.006,-288.39,-0.005,23.6,57.6,False,376,1,-8.02,-26.86,-0.3
gesamt,6.0,8.0,0.618,True,377,18,35.8,-97.93,-0.26,-278.42,-0.018,-309.93,-0.016,16.7,59.2,False,377,0,-14.69,-28.42,-0.52
gesamt,6.0,8.0,1.0,True,377,18,33.7,-177.87,-0.47,-363.95,-0.025,-354.33,-0.026,7.4,60.5,False,376,1,-21.73,-34.83,-0.62
gesamt,6.0,8.0,100.0,True,377,18,32.6,-173.57,-0.46,-391.3,-0.023,-443.52,-0.02,0.0,61.3,False,377,0,-22.56,-41.17,-0.55
gesamt,6.0,12.0,0.236,True,377,18,59.9,-24.31,-0.06,-310.69,-0.004,-306.25,-0.004,57.3,34.7,False,377,0,-7.53,-28.24,-0.27
gesamt,6.0,12.0,0.382,True,377,18,50.9,60.0,0.16,-238.45,0.013,-289.43,0.011,40.3,40.6,False,376,1,-1.7,-27.1,-0.06
gesamt,6.0,12.0,0.5,True,377,18,44.8,-124.62,-0.33,-400.37,-0.016,-333.03,-0.019,27.9,44.8,False,375,2,-19.84,-30.61,-0.65
gesamt,6.0,12.0,0.618,True,377,18,42.7,-248.09,-0.66,-453.65,-0.028,-411.61,-0.031,19.1,46.7,False,375,2,-29.89,-40.08,-0.75
gesamt,6.0,12.0,1.0,True,377,18,40.6,-266.0,-0.71,-493.55,-0.028,-465.02,-0.029,8.8,47.5,False,375,2,-31.73,-43.59,-0.73
gesamt,6.0,12.0,100.0,True,377,18,39.5,-215.83,-0.57,-500.91,-0.022,-504.34,-0.022,0.0,48.0,False,375,2,-29.87,-47.14,-0.63
gesamt,8.0,2.0,0.236,True,207,18,21.3,108.81,0.53,-50.93,0.148,-73.6,0.103,20.3,78.7,False,207,0,10.73,-7.33,1.46
gesamt,8.0,2.0,0.382,True,207,18,16.4,154.19,0.74,-73.6,0.146,-121.38,0.088,12.6,83.6,False,207,0,15.23,-11.46,1.33
gesamt,8.0,2.0,0.5,True,207,18,13.5,97.14,0.47,-84.53,0.08,-121.38,0.056,7.7,86.5,False,207,0,8.91,-11.26,0.79
gesamt,8.0,2.0,0.618,True,207,18,12.6,49.12,0.24,-100.76,0.034,-121.38,0.028,4.3,87.4,False,207,0,3.89,-11.45,0.34
gesamt,8.0,2.0,1.0,True,207,18,12.6,102.45,0.49,-93.93,0.076,-129.07,0.055,2.4,87.4,False,207,0,9.18,-12.38,0.74
gesamt,8.0,2.0,100.0,True,207,18,12.6,81.02,0.39,-93.93,0.06,-129.07,0.044,0.0,87.4,False,207,0,6.91,-12.38,0.56
gesamt,8.0,3.0,0.236,True,207,18,31.9,261.44,1.26,-42.9,0.424,-57.75,0.315,30.4,68.1,False,207,0,28.01,-5.92,4.73
gesamt,8.0,3.0,0.382,True,207,18,26.1,318.62,1.54,-42.9,0.516,-93.62,0.237,18.8,73.9,False,207,0,34.67,-9.04,3.84
gesamt,8.0,3.0,0.5,True,207,18,22.2,282.48,1.36,-49.5,0.397,-96.63,0.203,13.0,77.3,False,207,0,29.7,-9.03,3.29
gesamt,8.0,3.0,0.618,True,207,18,20.8,227.53,1.1,-49.5,0.319,-108.53,0.146,8.2,78.7,False,207,0,22.69,-10.77,2.11
gesamt,8.0,3.0,1.0,True,207,18,20.3,276.2,1.33,-50.77,0.378,-126.43,0.152,3.9,79.2,False,207,0,28.08,-12.31,2.28
gesamt,8.0,3.0,100.0,True,207,18,20.3,315.64,1.52,-50.77,0.432,-126.43,0.174,0.0,79.2,False,207,0,32.82,-12.31,2.67
gesamt,8.0,4.0,0.236,True,207,18,38.6,332.46,1.61,-41.6,0.555,-82.24,0.281,36.2,60.9,False,207,0,36.97,-8.36,4.42
gesamt,8.0,4.0,0.382,True,207,18,32.4,393.15,1.9,-51.6,0.53,-139.02,0.197,21.7,67.1,False,207,0,44.02,-13.11,3.36
gesamt,8.0,4.0,0.5,True,207,18,29.0,383.67,1.85,-51.6,0.517,-143.03,0.186,15.5,69.6,False,207,0,42.45,-13.09,3.24
gesamt,8.0,4.0,0.618,True,207,18,27.5,340.55,1.65,-51.6,0.459,-153.96,0.154,10.1,71.0,False,207,0,36.34,-14.9,2.44
gesamt,8.0,4.0,1.0,True,207,18,27.1,359.94,1.74,-51.6,0.485,-171.86,0.146,3.9,71.5,False,207,0,38.4,-16.35,2.35
gesamt,8.0,4.0,100.0,True,207,18,27.1,399.38,1.93,-51.6,0.538,-171.86,0.162,0.0,71.5,False,207,0,43.43,-16.35,2.66
gesamt,8.0,6.0,0.236,True,207,18,45.9,339.68,1.64,-51.0,0.463,-86.12,0.274,43.5,53.1,False,207,0,37.28,-8.31,4.49
gesamt,8.0,6.0,0.382,True,207,18,39.1,429.13,2.07,-69.3,0.43,-193.45,0.154,27.1,59.9,True,207,0,47.83,-17.71,2.7
gesamt,8.0,6.0,0.5,True,207,18,35.3,395.7,1.91,-69.3,0.397,-191.36,0.144,18.8,62.8,False,207,0,42.68,-17.52,2.44
gesamt,8.0,6.0,0.618,True,207,18,33.8,369.78,1.79,-70.92,0.362,-226.18,0.114,12.6,64.3,False,207,0,38.83,-20.96,1.85
gesamt,8.0,6.0,1.0,True,207,18,33.3,438.56,2.12,-78.36,0.389,-250.47,0.122,5.8,64.7,True,207,0,47.65,-22.83,2.09
gesamt,8.0,6.0,100.0,True,207,18,33.3,592.24,2.86,-78.36,0.525,-250.47,0.164,0.0,64.7,True,207,0,69.44,-22.83,3.04
gesamt,8.0,8.0,0.236,True,207,18,51.2,339.63,1.64,-69.0,0.342,-108.47,0.218,47.3,45.9,False,207,0,36.58,-10.59,3.45
gesamt,8.0,8.0,0.382,True,207,18,44.9,418.43,2.02,-74.94,0.388,-209.76,0.139,29.0,52.2,True,207,0,45.19,-18.83,2.4
gesamt,8.0,8.0,0.5,True,207,18,41.1,398.1,1.92,-77.16,0.359,-209.38,0.132,20.3,54.6,False,207,0,41.5,-18.78,2.21
gesamt,8.0,8.0,0.618,True,207,18,39.6,373.88,1.81,-114.12,0.228,-263.96,0.098,13.5,56.0,False,207,0,37.92,-24.18,1.57
gesamt,8.0,8.0,1.0,True,207,18,39.1,443.32,2.14,-123.32,0.25,-288.25,0.107,6.3,56.5,True,207,0,46.51,-25.96,1.79
gesamt,8.0,8.0,100.0,True,207,18,39.1,608.45,2.94,-123.32,0.343,-288.25,0.147,0.0,56.5,True,207,0,68.64,-25.96,2.64
gesamt,8.0,12.0,0.236,True,207,18,58.5,273.05,1.32,-107.85,0.176,-158.26,0.12,52.7,37.7,False,207,0,26.78,-14.85,1.8
gesamt,8.0,12.0,0.382,True,207,18,52.2,353.59,1.71,-115.04,0.214,-270.99,0.091,33.3,43.5,False,207,0,34.74,-24.7,1.41
gesamt,8.0,12.0,0.5,True,207,18,47.8,318.47,1.54,-150.69,0.147,-275.38,0.08,23.2,45.4,False,207,0,29.3,-24.91,1.18
gesamt,8.0,12.0,0.618,True,207,18,45.4,235.15,1.14,-202.14,0.081,-374.64,0.044,15.0,47.3,False,207,0,18.72,-31.84,0.59
gesamt,8.0,12.0,1.0,True,207,18,44.9,330.74,1.6,-223.48,0.103,-378.53,0.061,6.8,47.8,False,207,0,29.37,-32.09,0.92
gesamt,8.0,12.0,100.0,True,207,18,44.9,484.21,2.34,-223.48,0.151,-390.19,0.086,0.0,47.8,True,207,0,47.29,-32.85,1.44
gesamt,10.0,2.0,0.236,True,130,18,19.2,106.7,0.82,-39.11,0.239,-79.8,0.117,16.9,80.8,False,130,0,10.27,-7.69,1.34
gesamt,10.0,2.0,0.382,True,130,18,16.9,165.46,1.27,-43.86,0.331,-73.08,0.199,10.0,83.1,False,130,0,16.58,-7.08,2.34
gesamt,10.0,2.0,0.5,True,130,18,16.9,202.96,1.56,-40.27,0.442,-63.95,0.278,8.5,83.1,False,130,0,20.83,-6.23,3.34
gesamt,10.0,2.0,0.618,True,130,18,16.9,175.15,1.35,-36.67,0.419,-55.98,0.274,5.4,83.1,False,130,0,18.0,-5.39,3.34
gesamt,10.0,2.0,1.0,True,130,18,16.9,187.81,1.44,-31.8,0.518,-69.47,0.237,1.5,83.1,False,130,0,19.45,-6.52,2.98
gesamt,10.0,2.0,100.0,True,130,18,16.9,156.61,1.2,-32.61,0.421,-88.68,0.155,0.0,83.1,False,130,0,15.83,-8.51,1.86
gesamt,10.0,3.0,0.236,True,130,18,27.7,189.33,1.46,-55.81,0.298,-66.21,0.251,25.4,72.3,False,130,0,19.4,-6.81,2.85
gesamt,10.0,3.0,0.382,True,130,18,23.8,234.32,1.8,-51.36,0.4,-84.01,0.245,13.8,76.2,False,130,0,24.38,-8.08,3.02
gesamt,10.0,3.0,0.5,True,130,18,23.1,272.11,2.09,-47.77,0.5,-74.88,0.319,10.8,76.9,True,130,0,28.84,-7.25,3.98
gesamt,10.0,3.0,0.618,True,130,18,23.1,239.62,1.84,-44.17,0.476,-66.22,0.317,6.9,76.9,False,130,0,25.36,-6.41,3.96
gesamt,10.0,3.0,1.0,True,130,18,22.3,232.29,1.79,-42.9,0.475,-79.71,0.256,1.5,77.7,False,130,0,24.41,-7.56,3.23
gesamt,10.0,3.0,100.0,True,130,18,22.3,201.09,1.55,-42.9,0.411,-99.61,0.177,0.0,77.7,False,130,0,20.62,-9.5,2.17
gesamt,10.0,4.0,0.236,True,130,18,36.9,277.7,2.14,-60.7,0.401,-80.24,0.304,30.8,63.1,True,130,0,30.06,-8.13,3.7
gesamt,10.0,4.0,0.382,True,130,18,32.3,327.56,2.52,-56.25,0.511,-74.71,0.385,16.9,67.7,True,130,0,36.17,-7.45,4.86
gesamt,10.0,4.0,0.5,True,130,18,30.0,339.39,2.61,-52.66,0.565,-73.1,0.407,12.3,70.0,True,130,0,37.42,-7.89,4.74
gesamt,10.0,4.0,0.618,True,130,18,30.0,322.28,2.48,-49.06,0.576,-73.1,0.387,8.5,70.0,True,130,0,35.73,-7.89,4.53
gesamt,10.0,4.0,1.0,True,130,18,29.2,320.26,2.46,-47.3,0.594,-79.27,0.354,2.3,70.8,True,130,0,35.45,-7.94,4.46
gesamt,10.0,4.0,100.0,True,130,18,29.2,278.79,2.14,-47.3,0.517,-92.97,0.263,0.0,70.8,True,130,0,30.01,-8.11,3.7
gesamt,10.0,6.0,0.236,True,130,18,52.3,458.09,3.52,-56.22,0.715,-93.5,0.43,41.5,46.2,True,130,0,55.02,-9.02,6.1
gesamt,10.0,6.0,0.382,True,130,18,46.9,511.31,3.93,-56.22,0.798,-93.5,0.48,22.3,50.8,True,130,0,62.58,-9.02,6.94
gesamt,10.0,6.0,0.5,True,130,18,43.8,528.59,4.07,-56.22,0.825,-93.5,0.496,16.2,53.8,True,130,0,64.62,-10.17,6.35
gesamt,10.0,6.0,0.618,True,130,18,43.8,544.84,4.19,-56.22,0.85,-93.5,0.511,12.3,53.8,True,130,0,67.77,-10.17,6.66
gesamt,10.0,6.0,1.0,True,130,18,42.3,522.64,4.02,-56.22,0.815,-97.67,0.469,3.1,55.4,True,130,0,63.95,-10.17,6.29
gesamt,10.0,6.0,100.0,True,130,18,42.3,492.21,3.79,-56.22,0.768,-97.67,0.442,0.0,55.4,True,130,0,58.9,-10.17,5.79
gesamt,10.0,8.0,0.236,True,130,18,56.2,452.56,3.48,-76.22,0.521,-98.96,0.401,44.6,39.2,True,130,0,53.92,-10.29,5.24
gesamt,10.0,8.0,0.382,True,130,18,50.0,498.75,3.84,-76.22,0.574,-98.6,0.444,23.8,43.8,True,130,0,60.39,-10.29,5.87
gesamt,10.0,8.0,0.5,True,130,18,46.9,522.12,4.02,-76.22,0.601,-101.8,0.45,17.7,46.9,True,130,0,63.33,-10.29,6.15
gesamt,10.0,8.0,0.618,True,130,18,46.9,552.45,4.25,-76.22,0.636,-98.6,0.491,13.8,46.9,True,130,0,68.8,-10.29,6.69
gesamt,10.0,8.0,1.0,True,130,18,45.4,558.81,4.3,-76.22,0.643,-98.6,0.497,3.8,47.7,True,130,0,69.57,-10.29,6.76
gesamt,10.0,8.0,100.0,True,130,18,45.4,634.32,4.88,-76.22,0.73,-126.53,0.44,0.0,47.7,True,130,0,80.9,-10.52,7.69
gesamt,10.0,12.0,0.236,True,130,18,60.0,415.56,3.2,-73.66,0.495,-133.94,0.272,47.7,30.0,True,130,0,47.83,-12.85,3.72
gesamt,10.0,12.0,0.382,True,130,18,53.1,437.45,3.36,-63.94,0.6,-109.17,0.351,26.2,35.4,True,130,0,50.25,-12.85,3.91
gesamt,10.0,12.0,0.5,True,130,18,50.0,462.8,3.56,-85.02,0.477,-123.6,0.328,20.0,38.5,True,130,0,53.06,-13.97,3.8
gesamt,10.0,12.0,0.618,True,130,18,50.0,499.67,3.84,-85.02,0.515,-114.46,0.383,15.4,38.5,True,130,0,59.1,-13.97,4.23
gesamt,10.0,12.0,1.0,True,130,18,48.5,534.79,4.11,-85.02,0.552,-112.82,0.416,5.4,39.2,True,130,0,64.06,-13.97,4.59
gesamt,10.0,12.0,100.0,True,130,18,48.5,632.35,4.86,-85.02,0.652,-148.33,0.374,0.0,39.2,True,130,0,78.47,-13.97,5.62
