window,deviation_pct,stop_loss_pct,take_profit_fib,use_take_profit,num_trades,num_symbols,win_rate,total_return_pct,avg_return_pct,max_drawdown_pct,robustness_score,max_drawdown_chronologisch_pct,robustness_score_chronologisch,share_take_profit_pct,share_stop_loss_pct,besteht_mindestfilter,pf_num_executed,pf_num_skipped,pf_total_return_pct,pf_max_drawdown_pct,pf_calmar_ratio
is,10.0,8.0,1.0,True,103,69,31.1,951.06,9.23,-83.0,1.129,-162.25,0.578,15.5,68.9,False,75,28,49.83,-17.73,2.81
is,10.0,12.0,0.236,True,103,69,49.5,214.68,2.08,-101.51,0.208,-193.79,0.109,49.5,50.5,False,82,21,-3.43,-20.16,-0.17
is,10.0,12.0,0.236,False,103,69,37.9,1380.77,13.41,-113.62,1.197,-297.42,0.457,0.0,62.1,False,75,28,48.6,-29.95,1.62
is,10.0,12.0,0.382,True,103,69,41.7,419.76,4.08,-95.06,0.435,-197.04,0.21,38.8,58.3,False,77,26,3.09,-20.15,0.15
is,10.0,12.0,0.5,True,103,69,39.8,612.83,5.95,-86.24,0.7,-248.96,0.243,34.0,60.2,False,76,27,4.94,-25.65,0.19
is,10.0,12.0,0.618,True,103,69,38.8,734.31,7.13,-77.43,0.934,-260.61,0.278,27.2,61.2,False,75,28,8.48,-27.24,0.31
is,10.0,12.0,1.0,True,103,69,38.8,1113.28,10.81,-73.8,1.486,-245.27,0.447,18.4,61.2,False,75,28,36.21,-26.03,1.39
is,10.0,16.0,0.236,True,103,69,65.0,542.26,5.26,-104.0,0.514,-206.5,0.259,63.1,34.0,False,75,28,3.58,-18.75,0.19
is,10.0,16.0,0.236,False,103,69,55.3,1847.64,17.94,-137.34,1.326,-302.37,0.602,0.0,40.8,False,68,35,46.56,-29.23,1.59
is,10.0,16.0,0.382,True,103,69,60.2,938.58,9.11,-109.4,0.845,-184.2,0.502,53.4,37.9,False,71,32,8.73,-21.4,0.41
is,10.0,16.0,0.5,True,103,69,57.3,1084.74,10.53,-101.26,1.056,-249.99,0.428,40.8,38.8,False,70,33,5.23,-25.32,0.21
is,10.0,16.0,0.618,True,103,69,56.3,1183.73,11.49,-96.53,1.208,-261.56,0.446,31.1,39.8,False,69,34,9.53,-26.28,0.36
is,10.0,16.0,1.0,True,103,69,56.3,1590.05,15.44,-81.19,1.93,-253.47,0.618,19.4,39.8,False,68,35,33.79,-25.13,1.34
