window,deviation_pct,stop_loss_pct,take_profit_fib,use_take_profit,num_trades,num_symbols,win_rate,total_return_pct,avg_return_pct,max_drawdown_pct,robustness_score,max_drawdown_chronologisch_pct,robustness_score_chronologisch,share_take_profit_pct,share_stop_loss_pct,besteht_mindestfilter,pf_num_executed,pf_num_skipped,pf_total_return_pct,pf_max_drawdown_pct,pf_calmar_ratio
gesamt,6.0,8.0,0.5,True,374,121,43.6,863.58,2.31,-92.12,0.485,-340.3,0.131,39.0,55.6,True,313,61,46.96,-27.07,1.73
gesamt,6.0,8.0,0.618,True,374,121,41.4,1138.0,3.04,-122.97,0.479,-348.6,0.169,34.5,57.5,True,303,71,50.64,-24.68,2.05
gesamt,6.0,8.0,1.0,True,374,121,38.0,1701.98,4.55,-109.93,0.801,-348.6,0.252,22.2,60.7,True,291,83,112.64,-28.5,3.95
gesamt,6.0,12.0,0.236,True,374,121,67.1,612.55,1.64,-95.36,0.332,-464.85,0.068,66.8,32.4,False,307,67,51.35,-25.3,2.03
gesamt,6.0,12.0,0.236,False,373,121,47.2,3134.43,8.4,-194.2,0.836,-470.38,0.345,0.0,49.3,True,234,139,363.32,-34.77,10.45
gesamt,6.0,12.0,0.382,True,374,121,59.6,1072.07,2.87,-106.48,0.521,-455.48,0.122,55.9,39.3,True,286,88,70.72,-25.52,2.77
gesamt,6.0,12.0,0.5,True,374,121,56.7,1516.0,4.05,-115.61,0.678,-447.9,0.175,49.2,41.2,True,279,95,108.16,-25.52,4.24
gesamt,6.0,12.0,0.618,True,374,121,53.2,1687.55,4.51,-123.63,0.706,-440.32,0.198,41.7,44.1,True,265,109,84.78,-26.65,3.18
gesamt,6.0,12.0,1.0,True,374,121,49.2,2182.71,5.84,-101.46,1.112,-433.27,0.26,24.9,47.6,True,252,122,152.8,-34.75,4.4
gesamt,6.0,16.0,0.236,True,374,121,74.1,885.79,2.37,-83.36,0.549,-500.5,0.092,73.3,24.3,True,289,85,72.95,-24.18,3.02
gesamt,6.0,16.0,0.236,False,373,121,55.2,3781.3,10.14,-146.7,1.335,-508.53,0.385,0.0,37.8,True,207,166,380.31,-29.98,12.69
gesamt,6.0,16.0,0.382,True,374,121,67.1,1458.48,3.9,-119.98,0.629,-472.53,0.16,62.3,29.9,True,264,110,93.37,-24.16,3.86
gesamt,6.0,16.0,0.5,True,374,121,64.2,1983.77,5.3,-115.9,0.885,-458.23,0.224,54.8,31.6,True,256,118,121.66,-26.01,4.68
gesamt,6.0,16.0,0.618,True,374,121,61.0,2289.54,6.12,-114.1,1.038,-443.92,0.267,47.1,33.4,True,241,133,106.22,-26.14,4.06
gesamt,6.0,16.0,1.0,True,374,121,57.5,2829.87,7.57,-114.1,1.282,-464.01,0.315,27.0,35.8,True,227,147,175.11,-30.39,5.76
gesamt,8.0,2.0,0.236,True,218,103,24.3,203.51,0.93,-33.76,0.408,-75.9,0.182,24.3,75.7,False,193,25,16.62,-5.88,2.83
gesamt,8.0,2.0,0.236,False,218,103,12.8,580.51,2.66,-70.91,0.554,-110.4,0.356,0.0,86.7,True,186,32,31.5,-12.32,2.56
gesamt,8.0,2.0,0.382,True,218,103,19.3,335.9,1.54,-54.52,0.417,-75.9,0.3,18.3,80.3,False,189,29,24.47,-7.2,3.4
gesamt,8.0,2.0,0.5,True,218,103,15.1,360.92,1.66,-49.34,0.495,-98.9,0.247,13.3,84.4,False,188,30,25.58,-9.44,2.71
gesamt,8.0,2.0,0.618,True,218,103,15.1,455.87,2.09,-52.73,0.586,-98.9,0.312,11.0,84.4,True,187,31,35.79,-10.05,3.56
gesamt,8.0,2.0,1.0,True,218,103,13.8,590.51,2.71,-52.73,0.758,-98.9,0.404,5.0,85.8,True,186,32,39.94,-10.25,3.9
gesamt,8.0,3.0,0.236,True,218,103,30.3,261.99,1.2,-42.9,0.414,-108.9,0.163,30.3,69.7,False,192,26,20.99,-8.77,2.39
gesamt,8.0,3.0,0.236,False,218,103,17.9,793.03,3.64,-78.56,0.684,-115.5,0.465,0.0,81.7,True,184,34,47.9,-13.86,3.46
gesamt,8.0,3.0,0.382,True,218,103,24.8,460.28,2.11,-61.82,0.504,-108.9,0.286,23.4,74.8,True,188,30,34.23,-9.25,3.7
gesamt,8.0,3.0,0.5,True,218,103,20.6,518.16,2.38,-62.7,0.56,-118.03,0.297,17.4,78.9,True,187,31,37.45,-11.19,3.35
gesamt,8.0,3.0,0.618,True,218,103,20.2,633.38,2.91,-62.7,0.684,-113.11,0.379,14.2,79.4,True,186,32,48.28,-11.34,4.26
gesamt,8.0,3.0,1.0,True,218,103,18.8,775.04,3.56,-62.7,0.837,-115.5,0.454,6.9,80.7,True,185,33,57.38,-11.6,4.95
gesamt,8.0,5.0,0.236,True,218,103,38.5,228.12,1.05,-78.23,0.197,-174.9,0.088,38.5,61.5,False,190,28,18.79,-16.3,1.15
gesamt,8.0,5.0,0.236,False,218,103,25.2,1216.92,5.58,-126.77,0.65,-191.6,0.43,0.0,73.9,True,179,39,105.6,-21.49,4.91
gesamt,8.0,5.0,0.382,True,218,103,33.0,479.43,2.2,-81.17,0.4,-174.9,0.186,30.3,66.5,True,184,34,38.68,-14.24,2.72
gesamt,8.0,5.0,0.5,True,218,103,29.4,625.9,2.87,-96.18,0.441,-174.9,0.242,24.8,70.2,True,183,35,53.16,-16.09,3.3
gesamt,8.0,5.0,0.618,True,218,103,28.4,769.6,3.53,-91.45,0.57,-197.11,0.264,20.6,71.1,True,182,36,67.84,-18.9,3.59
gesamt,8.0,5.0,1.0,True,218,103,27.1,1103.32,5.06,-87.01,0.859,-181.17,0.412,12.4,72.5,True,181,37,107.82,-18.0,5.99
gesamt,8.0,8.0,0.236,True,218,103,48.6,246.74,1.13,-96.59,0.173,-273.9,0.061,48.6,50.9,False,187,31,16.1,-21.98,0.73
gesamt,8.0,8.0,0.236,False,218,103,32.6,1431.76,6.57,-132.8,0.73,-305.55,0.317,0.0,65.6,True,173,45,60.04,-31.07,1.93
gesamt,8.0,8.0,0.382,True,218,103,41.3,533.71,2.45,-95.61,0.378,-273.9,0.132,38.5,57.8,True,182,36,21.52,-22.34,0.96
gesamt,8.0,8.0,0.5,True,218,103,37.2,728.17,3.34,-108.25,0.456,-273.9,0.18,32.6,61.5,True,179,39,30.65,-24.69,1.24
gesamt,8.0,8.0,0.618,True,218,103,35.8,917.65,4.21,-99.99,0.622,-291.09,0.214,27.5,62.8,True,178,40,38.1,-25.23,1.51
gesamt,8.0,8.0,1.0,True,218,103,34.4,1322.86,6.07,-108.86,0.823,-292.12,0.307,15.1,64.2,True,176,42,63.02,-26.1,2.41
gesamt,8.0,12.0,0.236,True,218,103,59.2,395.3,1.81,-81.94,0.327,-405.9,0.066,58.7,39.9,False,182,36,7.86,-29.02,0.27
gesamt,8.0,12.0,0.236,False,218,103,41.7,1742.43,7.99,-183.93,0.642,-405.9,0.291,0.0,54.6,True,163,55,36.73,-31.48,1.17
gesamt,8.0,12.0,0.382,True,218,103,51.4,695.28,3.19,-125.63,0.375,-405.9,0.116,45.0,46.8,True,175,43,8.98,-29.07,0.31
gesamt,8.0,12.0,0.5,True,218,103,47.2,918.95,4.22,-119.9,0.519,-405.9,0.153,38.1,50.0,True,171,47,11.19,-32.04,0.35
gesamt,8.0,12.0,0.618,True,218,103,45.4,1087.42,4.99,-142.56,0.517,-405.9,0.181,31.7,51.8,True,169,49,11.65,-32.19,0.36
gesamt,8.0,12.0,1.0,True,218,103,44.0,1551.7,7.12,-148.36,0.708,-405.9,0.259,17.0,53.2,True,167,51,31.15,-28.24,1.1
gesamt,8.0,16.0,0.236,True,218,103,67.4,593.99,2.72,-111.37,0.361,-430.11,0.094,66.1,31.2,True,171,47,17.74,-28.03,0.63
gesamt,8.0,16.0,0.236,False,218,103,50.5,2157.96,9.9,-245.36,0.596,-449.58,0.325,0.0,44.0,True,155,63,34.33,-38.31,0.9
gesamt,8.0,16.0,0.382,True,218,103,60.6,1041.89,4.78,-108.9,0.648,-411.14,0.172,52.3,36.2,True,166,52,15.3,-29.29,0.52
gesamt,8.0,16.0,0.5,True,218,103,56.0,1236.05,5.67,-152.27,0.55,-392.9,0.213,43.6,39.9,True,162,56,11.91,-33.22,0.36
gesamt,8.0,16.0,0.618,True,218,103,54.1,1421.09,6.52,-171.99,0.56,-433.28,0.222,35.8,41.7,True,161,57,9.94,-35.72,0.28
gesamt,8.0,16.0,1.0,True,218,103,52.8,1944.65,8.92,-194.6,0.677,-433.28,0.304,18.8,42.7,True,159,59,26.27,-36.01,0.73
gesamt,10.0,2.0,0.236,True,129,78,17.8,98.85,0.77,-32.2,0.27,-60.49,0.144,17.8,82.2,False,112,17,4.74,-6.13,0.77
gesamt,10.0,2.0,0.236,False,129,78,10.1,546.22,4.23,-66.4,0.724,-85.1,0.565,0.0,89.9,False,110,19,38.78,-8.6,4.51
gesamt,10.0,2.0,0.382,True,129,78,12.4,131.26,1.02,-41.4,0.279,-59.8,0.193,11.6,87.6,False,111,18,6.16,-6.27,0.98
gesamt,10.0,2.0,0.5,True,129,78,11.6,212.39,1.65,-41.4,0.452,-63.02,0.297,10.9,88.4,False,111,18,11.27,-7.14,1.58
gesamt,10.0,2.0,0.618,True,129,78,10.9,247.99,1.92,-43.7,0.5,-59.8,0.365,8.5,89.1,False,110,19,11.65,-8.21,1.42
gesamt,10.0,2.0,1.0,True,129,78,10.9,439.67,3.41,-43.7,0.886,-59.8,0.647,7.0,89.1,False,110,19,30.11,-8.21,3.67
gesamt,10.0,3.0,0.236,True,129,78,21.7,107.19,0.83,-42.2,0.224,-78.09,0.121,21.7,78.3,False,111,18,2.85,-6.91,0.41
gesamt,10.0,3.0,0.236,False,129,78,13.2,626.53,4.86,-78.7,0.701,-102.3,0.539,0.0,86.8,False,109,20,37.39,-11.0,3.4
gesamt,10.0,3.0,0.382,True,129,78,16.3,194.05,1.5,-59.4,0.288,-72.6,0.235,15.5,83.7,False,110,19,7.2,-8.9,0.81
gesamt,10.0,3.0,0.5,True,129,78,15.5,291.57,2.26,-59.4,0.432,-72.62,0.354,14.0,84.5,False,110,19,12.13,-9.81,1.24
gesamt,10.0,3.0,0.618,True,129,78,14.0,332.93,2.58,-59.4,0.493,-74.49,0.394,10.9,86.0,False,109,20,8.18,-11.0,0.74
gesamt,10.0,3.0,1.0,True,129,78,14.0,525.07,4.07,-59.4,0.778,-72.6,0.637,8.5,86.0,False,109,20,29.8,-11.0,2.71
gesamt,10.0,5.0,0.236,True,129,78,32.6,197.08,1.53,-61.86,0.281,-114.77,0.151,32.6,67.4,False,111,18,12.27,-10.68,1.15
gesamt,10.0,5.0,0.236,False,129,78,24.0,1165.67,9.04,-84.8,1.21,-137.8,0.745,0.0,76.0,False,108,21,105.09,-14.81,7.1
gesamt,10.0,5.0,0.382,True,129,78,27.1,387.82,3.01,-64.46,0.53,-102.68,0.333,24.8,72.9,False,109,20,23.2,-11.82,1.96
gesamt,10.0,5.0,0.5,True,129,78,26.4,562.31,4.36,-59.72,0.829,-102.68,0.482,22.5,73.6,False,109,20,35.44,-13.71,2.58
gesamt,10.0,5.0,0.618,True,129,78,24.8,653.86,5.07,-58.3,0.987,-107.99,0.533,17.1,75.2,False,108,21,39.26,-14.17,2.77
gesamt,10.0,5.0,1.0,True,129,78,24.8,955.12,7.4,-58.3,1.442,-106.0,0.793,11.6,75.2,False,108,21,79.13,-14.17,5.58
gesamt,10.0,8.0,0.236,True,129,78,41.9,210.29,1.63,-96.08,0.193,-136.64,0.136,41.9,58.1,False,107,22,11.09,-13.48,0.82
gesamt,10.0,8.0,0.236,False,129,78,31.0,1465.41,11.36,-125.88,1.025,-210.4,0.613,0.0,69.0,False,101,28,122.02,-21.63,5.64
gesamt,10.0,8.0,0.382,True,129,78,34.9,409.37,3.17,-109.52,0.329,-167.56,0.215,32.6,65.1,False,103,26,13.95,-15.6,0.89
gesamt,10.0,8.0,0.5,True,129,78,34.1,649.91,5.04,-99.15,0.577,-171.12,0.334,30.2,65.9,False,102,27,31.8,-18.07,1.76
gesamt,10.0,8.0,0.618,True,129,78,32.6,796.11,6.17,-93.07,0.753,-177.59,0.395,24.0,67.4,False,101,28,39.29,-19.03,2.06
gesamt,10.0,8.0,1.0,True,129,78,31.8,1179.97,9.15,-92.68,1.121,-162.25,0.64,15.5,68.2,False,101,28,83.54,-17.73,4.71
gesamt,10.0,12.0,0.236,True,129,78,52.7,351.99,2.73,-118.26,0.262,-193.79,0.16,51.9,47.3,False,108,21,10.13,-20.16,0.5
gesamt,10.0,12.0,0.236,False,129,78,41.1,1790.88,13.88,-138.22,1.141,-297.42,0.53,0.0,58.9,False,101,28,113.63,-29.95,3.79
gesamt,10.0,12.0,0.382,True,129,78,45.7,616.78,4.78,-119.66,0.454,-197.04,0.276,40.3,54.3,False,103,26,24.07,-20.15,1.19
gesamt,10.0,12.0,0.5,True,129,78,44.2,878.98,6.81,-110.84,0.698,-248.96,0.311,35.7,55.8,False,102,27,34.67,-25.65,1.35
gesamt,10.0,12.0,0.618,True,129,78,42.6,990.34,7.68,-110.7,0.788,-260.61,0.335,27.9,57.4,False,101,28,37.67,-27.24,1.38
gesamt,10.0,12.0,1.0,True,129,78,41.9,1416.81,10.98,-110.7,1.127,-245.27,0.509,17.8,58.1,False,101,28,79.14,-26.03,3.04
gesamt,10.0,16.0,0.236,True,129,78,67.4,742.97,5.76,-111.86,0.585,-206.5,0.317,65.1,31.8,False,101,28,25.64,-18.75,1.37
gesamt,10.0,16.0,0.236,False,129,78,57.4,2339.56,18.14,-153.64,1.341,-302.37,0.681,0.0,38.8,False,94,35,125.7,-29.23,4.3
gesamt,10.0,16.0,0.382,True,129,78,62.8,1226.79,9.51,-122.3,0.883,-184.2,0.586,54.3,35.7,False,97,32,42.77,-21.4,2.0
gesamt,10.0,16.0,0.5,True,129,78,60.5,1467.78,11.38,-117.56,1.099,-249.99,0.517,43.4,36.4,False,96,33,50.63,-25.32,2.0
gesamt,10.0,16.0,0.618,True,129,78,58.9,1537.25,11.92,-112.83,1.2,-261.56,0.517,31.8,37.2,False,95,34,52.51,-26.28,2.0
gesamt,10.0,16.0,1.0,True,129,78,58.1,1975.39,15.31,-97.49,1.784,-253.47,0.686,18.6,38.0,False,94,35,89.19,-25.13,3.55
