window,deviation_pct,stop_loss_pct,take_profit_fib,use_take_profit,num_trades,num_symbols,win_rate,total_return_pct,avg_return_pct,max_drawdown_pct,robustness_score,max_drawdown_chronologisch_pct,robustness_score_chronologisch,share_take_profit_pct,share_stop_loss_pct,besteht_mindestfilter,pf_num_executed,pf_num_skipped,pf_total_return_pct,pf_max_drawdown_pct,pf_calmar_ratio
oos,10.0,3.0,1.0,True,25,22,16.0,79.37,3.17,-29.7,0.534,-29.7,0.534,12.0,84.0,False,25,0,7.88,-3.57,2.21
oos,10.0,5.0,0.236,True,25,22,36.0,67.74,2.71,-28.74,0.471,-37.1,0.365,36.0,64.0,False,25,0,6.55,-3.65,1.79
oos,10.0,5.0,0.236,False,25,22,28.0,266.99,10.68,-42.4,1.259,-47.7,1.119,0.0,72.0,False,25,0,26.38,-5.18,5.09
oos,10.0,5.0,0.382,True,25,22,32.0,94.64,3.79,-23.38,0.81,-47.7,0.397,24.0,68.0,False,25,0,9.25,-4.11,2.25
oos,10.0,5.0,0.5,True,25,22,32.0,123.81,4.95,-21.2,1.168,-47.7,0.519,20.0,68.0,False,25,0,12.27,-3.66,3.35
oos,10.0,5.0,0.618,True,25,22,28.0,128.66,5.15,-42.4,0.607,-47.7,0.539,16.0,72.0,False,25,0,12.56,-4.67,2.69
oos,10.0,5.0,1.0,True,25,22,28.0,211.9,8.48,-42.4,1.0,-47.7,0.888,12.0,72.0,False,25,0,21.11,-4.67,4.52
oos,10.0,8.0,0.236,True,25,22,48.0,71.98,2.88,-49.74,0.289,-49.8,0.289,48.0,52.0,False,25,0,6.86,-4.9,1.4
oos,10.0,8.0,0.236,False,25,22,36.0,343.79,13.75,-66.4,1.036,-58.1,1.183,0.0,64.0,False,25,0,34.99,-7.25,4.83
oos,10.0,8.0,0.382,True,25,22,44.0,113.35,4.53,-44.38,0.511,-49.8,0.455,36.0,56.0,False,25,0,11.1,-4.9,2.27
oos,10.0,8.0,0.5,True,25,22,44.0,156.64,6.27,-40.05,0.782,-49.8,0.629,32.0,56.0,False,25,0,15.67,-4.9,3.2
oos,10.0,8.0,0.618,True,25,22,40.0,164.21,6.57,-66.4,0.495,-58.1,0.565,24.0,60.0,False,25,0,16.26,-6.47,2.51
oos,10.0,8.0,1.0,True,25,22,36.0,237.21,9.49,-66.4,0.714,-58.1,0.817,16.0,64.0,False,25,0,23.52,-6.47,3.64
oos,10.0,12.0,0.236,True,25,22,60.0,106.29,4.25,-36.9,0.576,-51.08,0.416,60.0,40.0,False,25,0,10.6,-5.03,2.11
oos,10.0,12.0,0.236,False,25,22,48.0,361.13,14.45,-68.51,1.054,-86.1,0.839,0.0,52.0,False,25,0,36.97,-8.37,4.42
oos,10.0,12.0,0.382,True,25,22,56.0,158.53,6.34,-49.2,0.644,-73.8,0.43,44.0,44.0,False,25,0,15.87,-7.26,2.19
oos,10.0,12.0,0.5,True,25,22,56.0,221.62,8.86,-49.2,0.901,-73.8,0.601,40.0,44.0,False,25,0,22.85,-7.26,3.15
oos,10.0,12.0,0.618,True,25,22,52.0,205.45,8.22,-68.51,0.6,-86.1,0.477,28.0,48.0,False,25,0,20.81,-8.35,2.49
oos,10.0,12.0,1.0,True,25,22,48.0,254.55,10.18,-68.51,0.743,-86.1,0.591,16.0,52.0,False,25,0,25.31,-8.37,3.02
oos,10.0,16.0,0.236,False,25,22,60.0,438.94,17.56,-78.12,1.124,-63.11,1.391,0.0,36.0,False,25,0,46.06,-9.39,4.91
oos,10.0,16.0,0.236,True,25,22,72.0,165.69,6.63,-32.6,1.017,-32.6,1.017,72.0,28.0,False,25,0,17.16,-3.82,4.49
oos,10.0,16.0,0.382,True,25,22,68.0,245.72,9.83,-48.9,1.005,-32.6,1.507,56.0,32.0,False,25,0,25.88,-6.45,4.01
oos,10.0,16.0,0.5,True,25,22,68.0,334.51,13.38,-48.9,1.368,-32.6,2.052,52.0,32.0,False,25,0,36.47,-6.44,5.66
oos,10.0,16.0,0.618,True,25,22,64.0,298.94,11.96,-78.12,0.765,-32.6,1.834,32.0,32.0,False,25,0,31.99,-6.43,4.98
oos,10.0,16.0,1.0,True,25,22,60.0,332.36,13.29,-78.12,0.851,-63.11,1.053,16.0,36.0,False,25,0,34.12,-9.39,3.63
