open_time,open,high,low,close,volume
1962-01-02,0.05939230327664154,0.05970179662108422,0.05939230327664154,0.05970179662108421,0
1962-01-03,0.0590830817597687,0.0590830817597687,0.05877358838915824,0.05877358838915825,345600
1962-01-04,0.05877360997618254,0.059083103460467204,0.058155156672000885,0.058155156672000885,216000
1962-01-05,0.05769089934503694,0.05769089934503694,0.05722692608833313,0.05722692608833313,129600
1962-01-08,0.056762888023765445,0.056762888023765445,0.056298915296792984,0.056298915296792984,172800
1962-01-09,0.05691768601536751,0.05691768601536751,0.05691768601536751,0.05691768601536751,43200
1962-01-10,0.057381689793483064,0.058155156672000885,0.057381689793483064,0.058155156672000885,172800
1962-01-11,0.05815516050929145,0.05815516050929145,0.057845667004585266,0.057845667004585266,172800
1962-01-12,0.05784564604130979,0.05815513943385549,0.05722692608833313,0.05722692608833313,259200
1962-01-15,0.05722692608833313,0.05769089934503694,0.05722692608833313,0.05722692608833313,129600
1962-01-16,0.057226912502386595,0.05769088564894093,0.05691768601536751,0.05691768601536751,345600
1962-01-17,0.05691769952790217,0.05753641948087883,0.05691769952790217,0.05722692608833313,259200
1962-01-18,0.05691774014241866,0.05691774014241866,0.056762993335723884,0.05676299333572388,172800
1962-01-19,0.057072429550787555,0.05738165602087975,0.057072429550787555,0.057381656020879745,129600
1962-01-22,0.05691774014241866,0.05691774014241866,0.056762993335723884,0.05676299333572388,172800
1962-01-23,0.056762888023765445,0.05691763454335963,0.056298915296792984,0.056298915296792984,259200
1962-01-24,0.05629896928513908,0.05629896928513908,0.05598974278122558,0.05614422261714935,302400
1962-01-25,0.05614424826257151,0.056298995001246056,0.055835021617410274,0.055989768356084824,129600
1962-01-26,0.05598976653071623,0.05629899316579612,0.055835019797086716,0.055835019797086716,561600
1962-01-29,0.05598970786193626,0.056608427315950394,0.05598970786193626,0.056608427315950394,216000
1962-01-30,0.05660840833598135,0.057381607270332084,0.056298915296792984,0.056298915296792984,734400
1962-01-31,0.05676294548136553,0.05753641203045845,0.05676294548136553,0.05753641203045845,345600
1962-02-01,0.05753642364683383,0.058000396937131875,0.05738167693935647,0.05800039693713188,388800
1962-02-02,0.05815513680956461,0.06093897622416479,0.05815513680956461,0.06078449636697769,2160000
1962-02-05,0.0624856670981939,0.06434182760047502,0.0624856670981939,0.06341388076543808,1944000
1962-02-06,0.06403229267768312,0.0663524250965715,0.06403229267768312,0.06619767844676971,2289600
1962-02-07,0.06681638211011887,0.06929098976778647,0.06681638211011887,0.06681638211011887,3369600
1962-02-08,0.06681650181212655,0.06774444948563979,0.06573380724887833,0.06604303419589996,1382400
1962-02-09,0.06604299657418675,0.06604299657418675,0.06465107585683127,0.06588851660490036,777600
1962-02-12,0.06526974588632584,0.06526974588632584,0.06496051935397257,0.06526974588632584,216000
1962-02-13,0.06542484847443297,0.06542484847443297,0.0646495438820038,0.06480465829372406,734400
1962-02-14,0.06449472481803437,0.06449472481803437,0.06263415347156796,0.06294438242912292,1080000
1962-02-15,0.06294438242912292,0.06294438242912292,0.062324191980300786,0.06294438242912292,302400
1962-02-16,0.06294436165766676,0.06294436165766676,0.06247928584109577,0.06263413280248642,172800
1962-02-19,0.062169052660465234,0.062169052660465234,0.062169052660465234,0.06216905266046524,43200
1962-02-20,0.06154888073833966,0.06154888073833966,0.06108380481600761,0.061083804816007614,86400
1962-02-21,0.061083804141098305,0.06139403306339888,0.05953346192836761,0.059533461928367615,604800
1962-02-23,0.05922347832875407,0.05922347832875407,0.058913249522447586,0.058913249522447586,432000
1962-02-26,0.05922347814705313,0.060153629630804055,0.05922347814705313,0.06015362963080406,259200
1962-02-27,0.060153628786086856,0.06092893332242966,0.059843667451241415,0.06092893332242966,302400
1962-02-28,0.0609289341780342,0.06170397125910779,0.060153629630804055,0.06015362963080406,475200
1962-03-01,0.06015363258325108,0.06077382275824392,0.06015363258325108,0.06030874699354172,259200
1962-03-02,0.05999852344393731,0.05999852344393731,0.059843676486212784,0.0599985234439373,345600
1962-03-05,0.060153629630804055,0.06046359097000218,0.060153629630804055,0.06015362963080406,216000
1962-03-06,0.060618704521431414,0.06092893332242966,0.060618704521431414,0.06092893332242966,86400
1962-03-07,0.06092895781940382,0.061394033741735875,0.06077384335653969,0.061083804816007614,475200
1962-03-08,0.061394009739160545,0.061703971077446115,0.061394009739160545,0.06139400973916054,172800
1962-03-09,0.06108380481600761,0.06108380481600761,0.06108380481600761,0.061083804816007614,43200
1962-03-12,0.061548895271855794,0.06185912427083831,0.061548895271855794,0.061704009771347046,129600
1962-03-13,0.06201399371567905,0.06371945142745972,0.06201399371567905,0.06371945142745972,345600
1962-03-14,0.06449469693645568,0.06542484847443297,0.06449469693645568,0.06480465829372406,864000
1962-03-15,0.0648046552381049,0.0655799597939775,0.06449469389545158,0.06526973098516464,518400
1962-03-16,0.06511494749456215,0.06511494749456215,0.06371945142745972,0.06371945142745972,345600
1962-03-19,0.06371940082300287,0.0638745152553638,0.06356455385684967,0.06356455385684967,86400
1962-03-20,0.06356455385684967,0.0638745152553638,0.06325432499212778,0.06356455385684967,388800
1962-03-21,0.06356454048023062,0.06356454048023062,0.06325431168079376,0.06325431168079376,86400
1962-03-22,0.06309923529624939,0.06309923529624939,0.06309923529624939,0.06309923529624939,129600
1962-03-23,0.06309924403950566,0.0632543585541686,0.06247932091355324,0.06247932091355324,259200
1962-03-26,0.06247928584109577,0.06263413280248642,0.06185909559693461,0.06263413280248642,259200
1962-03-27,0.06216908580349732,0.06216908580349732,0.06170400977134705,0.061704009771347046,86400
1962-03-28,0.061394009739160545,0.061394009739160545,0.061394009739160545,0.06139400973916054,43200
1962-03-29,0.061394009739160545,0.061394009739160545,0.061394009739160545,0.06139400973916054,43200
1962-03-30,0.06139401832681032,0.06170397970845256,0.05999852344393731,0.0599985234439373,432000
1962-04-02,0.05968860164284706,0.05968860164284706,0.05968860164284706,0.05968860164284706,43200
1962-04-03,0.05968856206229507,0.05999852344393731,0.05953344763837736,0.0599985234439373,86400
1962-04-04,0.059843704104423516,0.059843704104423516,0.059843704104423516,0.05984370410442352,172800
1962-04-05,0.060153629630804055,0.060153629630804055,0.060153629630804055,0.06015362963080406,86400
1962-04-06,0.060153677756807085,0.0606187538707671,0.05968860164284706,0.05968860164284706,216000
1962-04-09,0.05953346192836761,0.05953346192836761,0.05953346192836761,0.059533461928367615,86400
1962-04-10,0.05953343966890317,0.05961113259957458,0.058913249522447586,0.058913249522447586,345600
1962-04-11,0.05922350659966468,0.05984369704217414,0.05922350659966468,0.05922350659966469,216000
1962-04-12,0.05860326263914421,0.05860326263914421,0.05767311155796051,0.05767311155796051,302400
1962-04-13,0.05767314550102973,0.05906837294395524,0.05767314550102973,0.058758411556482315,259200
1962-04-16,0.05860332399606704,0.05860332399606704,0.05860332399606704,0.05860332399606705,43200
1962-04-17,0.05860332399606704,0.05860332399606704,0.05829336246649369,0.05860332399606705,0
1962-04-18,0.058293361216783524,0.058293361216783524,0.058293361216783524,0.058293361216783524,43200
1962-04-19,0.05829336246649369,0.05860332399606704,0.05829336246649369,0.05860332399606705,172800
1962-04-23,0.0584481842815876,0.0584481842815876,0.058293337316767585,0.0584481842815876,86400
1962-04-24,0.057983072763008146,0.057983072763008146,0.05767311155796051,0.05767311155796051,129600
1962-04-25,0.057673115993276645,0.05798307722216166,0.05751800164580345,0.05751800164580345,388800
1962-04-26,0.057362901458380085,0.057362901458380085,0.05643275007605552,0.05643275007605553,302400
1962-04-27,0.056432752388320476,0.05674298117255819,0.055502600967884064,0.055502600967884064,172800
1962-04-30,0.055502622859011065,0.05581258429936419,0.05333209037780762,0.05333209037780762,432000
1962-05-01,0.053487183734892384,0.055502600967884064,0.053487183734892384,0.055502600967884064,475200
1962-05-02,0.055657716062602766,0.056277638706627116,0.055657716062602766,0.055967677384614944,475200
1962-05-03,0.056277684867382056,0.056277684867382056,0.056277684867382056,0.05627768486738205,129600
1962-05-04,0.05658790593839177,0.05689786747097969,0.05658790593839177,0.05689786747097969,345600
1962-05-07,0.05689787775680114,0.05720810681179475,0.056743030695676135,0.05705299228429794,129600
1962-05-08,0.05705295442214361,0.057362915805065195,0.056587878614664085,0.05658787861466408,259200
1962-05-09,0.056277684867382056,0.056277684867382056,0.056277684867382056,0.05627768486738205,43200
1962-05-10,0.055347512089166766,0.055347512089166766,0.0545724747035822,0.05503755062818527,259200
1962-05-11,0.055037531346674176,0.05534749269906572,0.0545724555850029,0.0545724555850029,259200
1962-05-14,0.05457244589108364,0.054882407188415534,0.05410737021202559,0.05488240718841553,518400
1962-05-15,0.05565774440765381,0.05643278184046165,0.05565774440765381,0.05565774440765381,302400
1962-05-16,0.055502600967884064,0.055502600967884064,0.055502600967884064,0.055502600967884064,43200
1962-05-17,0.055812589824199677,0.05643278023254185,0.055812589824199677,0.055812589824199677,216000
1962-05-18,0.05565771163092591,0.05565771163092591,0.054882407188415534,0.05488240718841553,259200
1962-05-21,0.054572460884081714,0.054572460884081714,0.05426223203539848,0.05426223203539848,259200
1962-05-22,0.05441780898930316,0.05503977738741407,0.053795840591192245,0.053795840591192245,432000
1962-05-23,0.053640534078381284,0.053640534078381284,0.05224103853106499,0.05224103853106499,950400
1962-05-24,0.05224100085760761,0.052318916475938726,0.05115289255312546,0.05169694870710373,1252800
1962-05-25,0.05161935014477998,0.05161935014477998,0.04788780823514217,0.04850977659225464,907200
1962-05-28,0.04804308672151168,0.04804308672151168,0.04431181401014328,0.04431181401014328,734400
1962-05-29,0.044311800978220205,0.04679940479852736,0.04291230589007536,0.04664384573698044,1728000
1962-05-31,0.04913146793842315,0.049753436184413774,0.04913146793842315,0.04913146793842316,1209600
1962-06-01,0.049131485119040655,0.04975345358252526,0.04850978488863891,0.04975345358252525,648000
1962-06-04,0.04913147809057843,0.04913147809057843,0.0472658412000946,0.047887809574604034,388800
1962-06-05,0.047576685472458094,0.047576685472458094,0.046643867140902635,0.04672151058912277,777600
1962-06-06,0.04672155215084124,0.04742143675684929,0.04664390863355239,0.04742143675684929,388800
1962-06-07,0.04742135647667892,0.04788776526776799,0.04695494768558985,0.047576647251844406,259200
1962-06-08,0.047576715747434516,0.048198684441925765,0.047576715747434516,0.04773227497935295,259200
1962-06-11,0.04773228706621781,0.04788784633752727,0.04742143675684929,0.04742143675684929,172800
1962-06-12,0.04664386892430309,0.04664386892430309,0.04446711391210556,0.04446711391210556,432000
1962-06-13,0.044467105705319074,0.045089073913017655,0.0429123193025589,0.0429123193025589,864000
1962-06-14,0.04275701493128204,0.04275701493128204,0.04058026100780518,0.04089111089706421,1036800
1962-06-15,0.04089113630230069,0.04539993777871132,0.04089113630230069,0.04539993777871132,1468800
1962-06-18,0.045399932279326774,0.04602190060181493,0.04431182300625006,0.04446711391210556,734400
1962-06-19,0.04384514380285551,0.04384514380285551,0.0435342937707901,0.0435342937707901,172800
1962-06-20,0.04353425868667826,0.045399893841583855,0.043223408905125646,0.04477819427847862,388800
1962-06-21,0.0438451374976205,0.0438451374976205,0.042601469315195886,0.0429123193025589,604800
1962-06-22,0.043067882755844056,0.04384514191911943,0.043067882755844056,0.04314552620053291,950400
1962-06-25,0.04314552981246253,0.04446711391210556,0.042757036316540695,0.04446711391210556,1382400
1962-06-26,0.0444671048844719,0.04571104127690643,0.04431181401014328,0.04431181401014328,734400
1962-06-27,0.04431182120047029,0.04446711209999743,0.0435342937707901,0.0435342937707901,648000
1962-06-28,0.04353430015526648,0.04571105539798737,0.04353430015526648,0.045711055397987366,864000
1962-06-29,0.04679945178408276,0.04897620789959703,0.04679945178408276,0.048276595771312714,734400
1962-07-02,0.04827659687044156,0.048976209014654166,0.04742142150148248,0.04897620901465416,7387200
1962-07-03,0.04882064834237099,0.04882064834237099,0.047887829508825454,0.04882064834237099,604800
1962-07-05,0.04882064979338776,0.048976209014654166,0.04819868114148627,0.04897620901465416,259200
1962-07-06,0.04850978774280853,0.04850978774280853,0.04695500060915946,0.04695500060915947,302400
1962-07-09,0.047576647251844406,0.047576647251844406,0.047576647251844406,0.047576647251844406,43200
1962-07-10,0.047887809574604034,0.049442596394355394,0.047887809574604034,0.047887809574604034,993600
1962-07-11,0.04726586805090683,0.04726586805090683,0.046333049075748756,0.04679945856332779,820800
1962-07-12,0.047265835377796,0.04866506287329928,0.047265835377796,0.04804309457540512,561600
1962-07-13,0.04804311537759714,0.048665083944797516,0.04726585584344236,0.048665083944797516,432000
1962-07-16,0.04804312521000733,0.04804312521000733,0.04773227497935295,0.04773227497935295,259200
1962-07-17,0.04773227497935295,0.04773227497935295,0.04773227497935295,0.04773227497935295,129600
1962-07-18,0.0471103088106482,0.0471103088106482,0.046799458563327796,0.04679945856332779,172800
1962-07-19,0.04664387623437806,0.04664387623437806,0.04633302614092827,0.04633302614092827,86400
1962-07-20,0.04633302614092827,0.046488317071121124,0.04633302614092827,0.04633302614092827,216000
1962-07-23,0.04633299145015149,0.046488282264073866,0.04586658254265785,0.04586658254265785,172800
1962-07-24,0.045711090755712835,0.045711090755712835,0.04384518414735794,0.04384518414735794,561600
1962-07-25,0.04415624961256981,0.0463330039220536,0.04415624961256981,0.04415624961256981,172800
1962-07-26,0.04462268358877543,0.04555550217628479,0.04462268358877543,0.04555550217628479,345600
1962-07-27,0.04555550217628479,0.04571106135189815,0.045399943000671426,0.04555550217628479,518400
1962-07-30,0.04539993777871132,0.04539993777871132,0.04508908769632437,0.04539993777871132,129600
1962-07-31,0.0460218994713537,0.046410661190748215,0.0460218994713537,0.046410661190748215,388800
1962-08-01,0.046410669604285415,0.046799435397635,0.04633302614092827,0.04633302614092827,518400
1962-08-02,0.04633302614092827,0.04664387623437806,0.04633302614092827,0.04633302614092827,86400
1962-08-03,0.046177459740692484,0.046177459740692484,0.04446711391210556,0.04446711391210556,475200
1962-08-06,0.04415624961256981,0.04415624961256981,0.043534281490869374,0.04415624961256981,388800
1962-08-07,0.04368984326720238,0.04368984326720238,0.043534284168973855,0.04368984326720238,129600
1962-08-08,0.044311828373829756,0.0457110560941528,0.044311828373829756,0.04539993777871132,604800
1962-08-09,0.04539993777871132,0.04586661525187354,0.04539993777871132,0.04539993777871132,259200
1962-08-10,0.045399937087284126,0.04664387386399619,0.045399937087284126,0.045711055397987366,1036800
1962-08-13,0.0457110560941528,0.04586661525187354,0.04539993777871132,0.04539993777871132,172800
1962-08-14,0.045399899299952716,0.045399899299952716,0.04493349045515061,0.044933490455150604,172800
1962-08-15,0.045399937087284126,0.04571105539798737,0.045399937087284126,0.045711055397987366,86400
1962-08-16,0.04539993777871132,0.04539993777871132,0.045322290314639004,0.04539993777871132,129600
1962-08-17,0.045399943000671426,0.04555550217628479,0.045399943000671426,0.04555550217628479,86400
1962-08-20,0.04555549164834275,0.045711050788006156,0.04524464160203934,0.04524464160203934,259200
1962-08-21,0.0454006924694574,0.0455565189816371,0.044932674616575234,0.04493267461657524,129600
1962-08-22,0.044932720171944156,0.045712660998106,0.044776624343334015,0.045712660998106,302400
1962-08-23,0.04555656760931015,0.04555656760931015,0.0450885492568591,0.04555656760931015,216000
1962-08-24,0.04540072862670518,0.04540072862670518,0.04508853703737258,0.04508853703737259,129600
