open_time,open,high,low,close,volume
2004-08-19,2.4805080035697302,2.581216138191538,2.3802947294743575,2.488941192626953,893181924
2004-08-20,2.505560088387189,2.7057370186035596,2.4929092451901766,2.686636447906494,456686856
2004-08-23,2.7471622332717414,2.8148796552037263,2.7049932225903865,2.713675022125244,365122512
2004-08-24,2.75931653581078,2.7682464752130467,2.569061585563159,2.6013076305389404,304946748
2004-08-25,2.6035410019291434,2.6789483847272337,2.576751655149251,2.629338264465332,183772044
2004-08-26,2.6032919256024436,2.677707217635574,2.5960987246582845,2.6767148971557617,141897960
2004-08-27,2.6814282014123236,2.694326950083828,2.6216483940352813,2.6330580711364746,124235640
2004-08-30,2.6114786387859383,2.6166874355851193,2.5303659439086914,2.5303659439086914,103935960
2004-08-31,2.537559171429841,2.572534040943891,2.5340868765180193,2.5392956733703613,98357544
2004-09-01,2.5474807632239083,2.554178394299349,2.4723212948092472,2.486708641052246,182765052
2004-09-02,2.4604147283007536,2.5392950983972224,2.4542136122689384,2.5179624557495117,302373324
2004-09-03,2.50407214892123,2.5236682941217823,2.463639635054266,2.4807558059692383,103048848
2004-09-07,2.5055605993673633,2.530117873298317,2.47083363541321,2.5196993350982666,116950932
2004-09-08,2.4988627871550624,2.555666101506073,2.4929095735081352,2.5375587940216064,99712188
2004-09-09,2.543264155270112,2.5477285338670628,2.505312801542786,2.537806510925293,81234684
2004-09-10,2.5201959746547438,2.6432290716723448,2.5127539249630697,2.6127185821533203,173977848
2004-09-13,2.644964368659599,2.689118020805163,2.6407478929184083,2.6665451526641846,156882960
2004-09-14,2.665305389302684,2.778168557862778,2.6489334001249416,2.7655177116394043,216579204
2004-09-15,2.742449155660075,2.8334838679678773,2.7335192164472892,2.7781684398651123,214261524
2004-09-16,2.7866012524341977,2.8724271567576816,2.769486030256222,2.827033758163452,185326488
2004-09-17,2.838195860981963,2.9143476486206055,2.816616259893211,2.9143476486206055,189450360
2004-09-20,2.9009536092563835,3.01629674643716,2.8964882851927563,2.960733652114868,212575212
2004-09-21,2.9718958399683153,2.9870276058782315,2.914844615981985,2.923030138015747,144575280
2004-09-22,2.9121155917547994,2.9684233394741373,2.89748034162045,2.9364240169525146,151624224
2004-09-23,2.9478351218549763,3.0418465657253893,2.9026893806366014,2.9969496726989746,170713116
2004-09-24,2.9999263250297403,3.0783104375634522,2.970656057043875,2.9723925590515137,182469348
2004-09-27,2.965694348232491,2.9984369048791764,2.9220374484882194,2.9334473609924316,141322536
2004-09-28,3.0088556727164284,3.160165986399802,2.9818174815668614,3.1467716693878174,338581080
2004-09-29,3.1428031260681033,3.3491812146353035,3.1311446007668446,3.2514488697052,610329060
2004-09-30,3.22217874809448,3.2817108785722002,3.19985378560006,3.2147367000579834,275160564
2004-10-01,3.244503294046532,3.3298326949705452,3.1973740966364015,3.288656711578369,302497200
2004-10-04,3.3548867006243226,3.395070366120585,3.3246241138415082,3.3501734733581543,260455284
2004-10-05,3.3402513586806846,3.4362472041936503,3.2802227015102,3.4322783946990967,299464236
2004-10-06,3.4119380461689928,3.434263014539462,3.3734899359189945,3.4002792835235596,267628104
2004-10-07,3.39631045370556,3.4697343788117108,3.387132847092288,3.4441850185394287,282301416
2004-10-08,3.440959143647739,3.464771998245569,3.3987910786909166,3.416402816772461,221390388
2004-10-11,3.398294398705991,3.444432455342151,3.3201593836752306,3.3551342487335205,209442348
2004-10-12,3.3347935053821454,3.4134264543281274,3.308996245280586,3.4082164764404297,233310456
2004-10-13,3.5550633478179745,3.5607677134936595,3.4746950791024376,3.495034694671631,395324280
2004-10-14,3.497763237950479,3.531745780234595,3.4369901720567144,3.522320508956909,208842948
2004-10-15,3.594999190179741,3.609137688430384,3.521079471552419,3.5746583938598633,263895840
2004-10-18,3.552086917787017,3.700917029993303,3.5027244681664986,3.699924945831299,280726992
2004-10-19,3.733163668811971,3.7802935791119685,3.65502746246278,3.6696627140045166,362197440
2004-10-20,3.6718945630846167,3.6957074196955166,3.4627878864297696,3.4848649501800537,454453092
2004-10-21,3.5818532052088394,3.7239856945071206,3.5128946078052055,3.7053818702697754,582996420
2004-10-22,4.23025694283189,4.469129899892818,4.070015748058759,4.2771382331848145,1474200324
2004-10-25,4.375613738921685,4.82284984620663,4.280114663160553,4.648470401763916,1309257432
2004-10-26,4.622177036072199,4.778448952153292,4.464913508532028,4.5095624923706055,891391716
2004-10-27,4.532383971488681,4.701058146878428,4.508818779944985,4.61299991607666,533725740
2004-10-28,4.6306107758381385,4.821858022128373,4.603821670029428,4.7948198318481445,593278128
2004-10-29,4.933480483703631,4.959774256476324,4.727846836520535,4.728838920593262,845653500
2004-11-01,4.801022504585252,4.903219465764455,4.744467088261272,4.862538814544678,488507004
2004-11-02,4.93075201225801,4.942410773922955,4.79581249233996,4.833765029907227,453398148
2004-11-03,4.9158688251909775,5.000702657462613,4.731568037094861,4.754388809204102,554992452
2004-11-04,4.6742676793325835,4.722885470646646,4.5480092656025075,4.581496238708496,575807616
2004-11-05,4.514027200024818,4.521964819152569,4.18089533587813,4.20073938369751,792530676
2004-11-08,4.23993170269396,4.351801843616002,4.201979636034263,4.280115604400635,447224328
2004-11-09,4.318563044679679,4.345848430646056,4.099534594069191,4.1846160888671875,442125432
2004-11-10,4.233481807769712,4.279371019168684,4.125827674582644,4.163780212402344,425334240
2004-11-11,4.195281982879494,4.557932509602636,4.1565859692190426,4.539824962615967,598820580
2004-11-12,4.594643647209648,4.708003568769035,4.4004196437803875,4.514523983001709,669174156
2004-11-15,4.476075566609066,4.671291157906131,4.433906556253974,4.5857133865356445,475583940
2004-11-16,4.402900247558989,4.451765704722566,4.237450025136758,4.279867172241211,835859304
2004-11-17,4.192553630216504,4.40290051363266,4.192056879188014,4.27887487411499,724590684
2004-11-18,4.2240560048754805,4.326500625440901,4.110944234861436,4.155842304229736,664518816
2004-11-19,4.194538772395621,4.2163674639529525,4.13054153321656,4.201980113983154,350421228
2004-11-22,4.079690267234673,4.204459845382827,4.00130617288823,4.095317363739014,494233272
2004-11-23,4.166507927622202,4.237450692958336,4.130045169708178,4.155345916748047,496035468
2004-11-24,4.336423069844365,4.395707543220576,4.279123237455682,4.334934234619141,610628760
2004-11-26,4.360731585192046,4.465657610024554,4.348825156314378,4.449782371520996,258944796
2004-11-29,4.473843226831126,4.538087644399832,4.403148135648459,4.490958213806152,426237336
