trade_zeile,symbol,entry_time,exit_time,pnl_pct,allocation,capital_after
62,ETHUSDT,2023-06-10,2023-06-16,-2.22,984.33,9756.59
63,XRPUSDT,2023-06-14,2023-06-18,1.1,977.84,9767.34
64,XRPUSDT,2023-07-06,2023-07-10,3.12,976.73,9797.82
65,ETHUSDT,2023-07-06,2023-07-10,1.55,976.73,9812.96
66,BTCUSDT,2023-07-06,2023-07-10,1.43,976.73,9826.92
67,AAVEUSDT,2023-07-18,2023-07-21,2.89,982.69,9855.32
68,BTCUSDT,2023-07-18,2023-07-23,0.45,982.69,9859.74
69,ETHUSDT,2023-07-19,2023-07-23,-0.29,982.69,9856.89
70,SOLUSDT,2023-07-24,2023-07-26,7.4,985.69,9929.84
71,XRPUSDT,2023-07-24,2023-07-28,1.11,985.69,9940.78
72,XRPUSDT,2023-07-30,2023-08-01,0.03,994.08,9941.08
73,TRXUSDT,2023-07-31,2023-08-05,-0.79,994.08,9933.22
74,DOGEUSDT,2023-08-02,2023-08-05,1.71,994.11,9950.22
75,SOLUSDT,2023-08-03,2023-08-06,2.13,994.11,9971.4
77,LINKUSDT,2023-08-03,2023-08-07,2.49,994.11,9996.15
76,XRPUSDT,2023-08-03,2023-08-08,-3.5,994.11,9961.36
78,UNIUSDT,2023-08-06,2023-08-08,1.83,997.14,9979.6
79,LINKUSDT,2023-08-15,2023-08-23,-10.11,997.96,9803.96
80,TRXUSDT,2023-08-16,2023-08-20,1.39,997.96,9993.47
82,XRPUSDT,2023-08-16,2023-08-20,-8.88,997.96,9904.86
81,BTCUSDT,2023-08-16,2023-08-23,-8.3,997.96,9721.13
83,SOLUSDT,2023-08-17,2023-08-23,0.07,997.96,9721.83
84,TRXUSDT,2023-09-11,2023-09-12,3.83,972.18,9759.06
85,SOLUSDT,2023-10-09,2023-10-14,-0.75,975.91,9751.74
86,TRXUSDT,2023-10-12,2023-10-15,1.89,975.91,9770.19
87,BNBUSDT,2023-11-13,2023-11-15,4.93,977.02,9818.36
88,PEPEUSDT,2023-11-14,2023-11-15,9.27,977.02,9908.93
89,BTCUSDT,2023-11-14,2023-11-15,6.19,977.02,9969.4
90,XRPUSDT,2023-11-21,2023-11-22,5.25,996.94,10021.74
92,TRXUSDT,2023-11-21,2023-11-22,4.93,996.94,10070.89
91,DOGEUSDT,2023-11-21,2023-11-24,8.65,996.94,10157.13
93,AAVEUSDT,2023-12-06,2023-12-08,3.01,1015.71,10187.7
95,BTCUSDT,2023-12-11,2023-12-13,3.62,1018.77,10224.58
94,AAVEUSDT,2023-12-11,2023-12-14,16.62,1018.77,10393.9
96,ZECUSDT,2023-12-11,2023-12-20,-4.38,1018.77,10456.45
97,ETHUSDT,2023-12-12,2023-12-14,4.78,1018.77,10442.6
98,BNBUSDT,2023-12-17,2023-12-19,5.6,1044.26,10501.08
99,UNIUSDT,2023-12-19,2023-12-21,5.67,1050.11,10515.99
100,TRXUSDT,2023-12-26,2023-12-28,2.03,1051.6,10537.34
103,XRPUSDT,2024-01-03,2024-01-08,-1.11,1053.73,10525.65
101,DOGEUSDT,2024-01-03,2024-01-10,0.99,1053.73,10570.22
102,UNIUSDT,2024-01-03,2024-01-10,1.8,1053.73,10589.19
104,WLDUSDT,2024-01-03,2024-01-10,-10.99,1053.73,10473.38
105,TRXUSDT,2024-01-05,2024-01-10,0.52,1053.73,10478.86
106,PROMUSDT,2024-01-05,2024-01-10,5.26,1053.73,10534.29
108,ADAUSDT,2024-01-06,2024-01-08,3.24,1053.73,10559.79
107,AAVEUSDT,2024-01-06,2024-01-10,7.39,1053.73,10612.16
113,BTCUSDT,2024-01-12,2024-01-16,0.53,1061.22,10617.78
114,NEARUSDT,2024-01-16,2024-01-26,-10.27,1061.78,10767.69
118,ADAUSDT,2024-01-18,2024-01-26,-3.82,1061.78,10635.18
116,WLDUSDT,2024-01-18,2024-01-26,-8.66,1061.78,10675.74
115,DOGEUSDT,2024-01-18,2024-01-20,12.11,1061.78,10746.36
117,PROMUSDT,2024-01-18,2024-01-24,0.7,1061.78,10876.73
119,SUIUSDT,2024-01-21,2024-01-23,11.44,1074.64,10869.3
120,PEPEUSDT,2024-01-22,2024-01-26,1.59,1074.64,10652.27
121,UNIUSDT,2024-01-22,2024-01-26,-1.94,1074.64,10631.42
122,BTCUSDT,2024-01-22,2024-01-26,5.4,1074.64,10689.45
126,BNBUSDT,2024-01-23,2024-01-26,0.84,1086.93,10698.58
127,LINKUSDT,2024-01-24,2024-01-27,0.42,1087.67,10703.15
128,AAVEUSDT,2024-01-31,2024-02-08,-1.14,1070.31,10800.12
129,PROMUSDT,2024-02-05,2024-02-07,5.6,1070.31,10763.08
130,NEARUSDT,2024-02-06,2024-02-07,4.6,1070.31,10812.32
132,SOLUSDT,2024-02-21,2024-02-24,-1.27,1080.01,10786.4
133,LINKUSDT,2024-02-21,2024-02-24,-0.63,1080.01,10779.6
131,SUIUSDT,2024-02-21,2024-02-26,-1.58,1080.01,10783.92
134,ADAUSDT,2024-02-22,2024-02-25,0.66,1080.01,10800.98
135,BTCUSDT,2024-02-23,2024-02-24,1.32,1080.01,10793.85
136,SUIUSDT,2024-03-04,2024-03-07,5.96,1078.39,11049.52
137,PROMUSDT,2024-03-05,2024-03-06,18.67,1078.39,10985.25
138,WLDUSDT,2024-03-05,2024-03-08,16.85,1078.39,11231.23
139,TRXUSDT,2024-03-05,2024-03-15,-7.31,1078.39,11152.4
140,PROMUSDT,2024-03-15,2024-03-22,-6.64,1115.24,10932.5
145,ZECUSDT,2024-03-15,2024-03-20,-10.4,1115.24,10894.0
143,ETHUSDT,2024-03-15,2024-03-20,-6.33,1115.24,11009.99
141,UNIUSDT,2024-03-15,2024-03-20,-9.12,1115.24,11153.07
144,SUIUSDT,2024-03-15,2024-03-16,9.18,1115.24,11254.78
142,LINKUSDT,2024-03-15,2024-03-20,-6.5,1115.24,11080.58
146,DOGEUSDT,2024-03-16,2024-03-20,6.41,1125.48,10966.15
147,BTCUSDT,2024-03-16,2024-03-20,3.59,1125.48,11006.55
148,ADAUSDT,2024-03-16,2024-03-23,-5.75,1125.48,10867.78
153,WLDUSDT,2024-03-30,2024-04-06,-14.29,1086.78,10836.38
156,LINKUSDT,2024-04-02,2024-04-07,-0.52,1086.78,10838.33
160,ADAUSDT,2024-04-02,2024-04-06,0.2,1086.78,10843.98
159,ZECUSDT,2024-04-02,2024-04-06,-0.91,1086.78,10841.81
155,TRXUSDT,2024-04-02,2024-04-06,2.25,1086.78,10851.7
154,UNIUSDT,2024-04-02,2024-04-06,-0.84,1086.78,10827.25
158,PROMUSDT,2024-04-02,2024-04-04,5.52,1086.78,10991.68
157,BNBUSDT,2024-04-02,2024-04-04,5.88,1086.78,10931.69
164,SOLUSDT,2024-04-05,2024-04-08,3.32,1099.17,10874.82
165,UNIUSDT,2024-04-10,2024-04-18,-27.68,1087.48,9995.05
166,SUIUSDT,2024-04-11,2024-04-16,-18.18,1087.48,10677.12
167,WLDUSDT,2024-04-11,2024-04-16,-20.56,1087.48,10453.53
171,SOLUSDT,2024-04-12,2024-04-18,-7.54,1087.48,9913.05
169,ETHUSDT,2024-04-12,2024-04-20,-2.82,1087.48,9877.28
168,NEARUSDT,2024-04-12,2024-04-16,-5.4,1087.48,10394.81
170,PEPEUSDT,2024-04-12,2024-04-16,-9.08,1087.48,10296.07
172,BTCUSDT,2024-04-13,2024-04-19,-0.47,1087.48,9907.94
176,WLDUSDT,2024-04-24,2024-05-03,3.9,987.73,9909.77
177,SOLUSDT,2024-04-26,2024-05-02,-1.49,987.73,9871.25
178,PROMUSDT,2024-04-26,2024-05-03,4.45,987.73,9953.73
179,DOGEUSDT,2024-04-26,2024-05-03,-1.62,987.73,9937.73
180,BTCUSDT,2024-04-28,2024-04-29,0.88,987.73,9885.97
181,ETHUSDT,2024-04-30,2024-05-03,2.64,988.6,9963.82
182,BNBUSDT,2024-04-30,2024-05-03,1.19,988.6,9975.59
183,NEARUSDT,2024-04-30,2024-05-03,10.68,988.6,10081.17
184,BTCUSDT,2024-05-01,2024-05-03,7.44,988.6,10154.72
185,TRXUSDT,2024-05-06,2024-05-08,3.32,1015.47,10188.44
186,ETHUSDT,2024-05-08,2024-05-13,-1.08,1018.84,10177.43
187,BNBUSDT,2024-05-14,2024-05-17,2.13,1017.74,10199.11
188,TRXUSDT,2024-05-18,2024-05-20,0.86,1019.91,10207.88
189,PEPEUSDT,2024-05-19,2024-05-20,24.26,1019.91,10455.31
190,SOLUSDT,2024-05-26,2024-05-27,3.82,1045.53,10495.25
191,NEARUSDT,2024-05-30,2024-06-04,1.55,1049.53,10522.85
193,BNBUSDT,2024-05-31,2024-06-01,1.08,1049.53,10506.59
192,DOGEUSDT,2024-05-31,2024-06-04,1.2,1049.53,10535.45
194,UNIUSDT,2024-06-02,2024-06-04,21.39,1050.66,10760.18
195,SOLUSDT,2024-06-02,2024-06-04,4.99,1050.66,10812.61
196,ZECUSDT,2024-06-03,2024-06-04,7.82,1050.66,10894.77
197,LINKUSDT,2024-06-06,2024-06-12,-7.5,1089.48,10806.42
198,DOGEUSDT,2024-06-07,2024-06-12,-1.64,1089.48,10788.55
199,PEPEUSDT,2024-06-07,2024-06-11,-0.61,1089.48,10888.13
201,SOLUSDT,2024-06-08,2024-06-16,-4.44,1089.48,10726.44
200,NEARUSDT,2024-06-08,2024-06-18,-28.34,1089.48,10401.35
202,BNBUSDT,2024-06-10,2024-06-15,-3.0,1089.48,10755.86
204,ETHUSDT,2024-06-11,2024-06-15,1.74,1088.81,10774.81
203,BTCUSDT,2024-06-11,2024-06-17,-1.5,1088.81,10710.11
205,BNBUSDT,2024-06-18,2024-06-22,0.12,1040.13,10402.6
206,BTCUSDT,2024-06-18,2024-06-27,-5.62,1040.13,10344.14
207,ETHUSDT,2024-06-23,2024-06-27,0.56,1040.26,10349.97
208,BNBUSDT,2024-06-24,2024-06-27,2.09,1040.26,10371.71
209,PEPEUSDT,2024-07-03,2024-07-08,-11.03,1037.17,10257.31
210,TRXUSDT,2024-07-22,2024-07-24,1.14,1025.73,10269.0
211,PEPEUSDT,2024-07-30,2024-08-08,-22.76,1026.9,9902.29
212,TRXUSDT,2024-07-30,2024-08-07,-6.54,1026.9,10066.8
213,SOLUSDT,2024-07-31,2024-08-06,-16.2,1026.9,10102.64
214,XRPUSDT,2024-08-02,2024-08-07,6.74,1026.9,10136.02
215,ZECUSDT,2024-08-04,2024-08-06,3.05,1026.9,10133.96
216,ZECUSDT,2024-08-26,2024-09-05,-21.64,990.23,9808.42
217,AAVEUSDT,2024-08-27,2024-08-30,9.05,990.23,9991.91
218,XRPUSDT,2024-08-27,2024-08-31,-0.37,990.23,9988.25
219,XRPUSDT,2024-09-01,2024-09-02,3.45,998.82,10022.71
220,TRXUSDT,2024-09-01,2024-09-07,-2.93,998.82,9779.15
221,TRXUSDT,2024-09-13,2024-09-17,0.37,977.92,9782.77
222,ZECUSDT,2024-09-23,2024-09-26,1.76,978.28,9799.99
223,TRXUSDT,2024-09-25,2024-09-26,1.83,978.28,9817.89
225,BTCUSDT,2024-09-30,2024-10-04,-2.26,981.79,9758.4
224,AAVEUSDT,2024-09-30,2024-10-04,-3.8,981.79,9780.58
226,AAVEUSDT,2024-10-09,2024-10-11,2.91,975.84,9786.79
227,TRXUSDT,2024-10-19,2024-10-21,0.78,978.68,9794.43
228,AAVEUSDT,2024-10-23,2024-10-27,-1.42,979.44,9780.52
229,BNBUSDT,2024-10-23,2024-10-27,0.44,979.44,9784.83
231,ZECUSDT,2024-10-25,2024-10-27,6.34,979.44,9846.93
230,SUIUSDT,2024-10-25,2024-10-29,18.03,979.44,10023.52
232,SOLUSDT,2024-11-01,2024-11-05,0.01,1002.35,10065.82
233,BNBUSDT,2024-11-01,2024-11-05,-2.03,1002.35,10045.47
234,DOGEUSDT,2024-11-03,2024-11-04,4.21,1002.35,10065.72
235,AAVEUSDT,2024-11-03,2024-11-05,1.93,1002.35,10064.82
237,TRXUSDT,2024-11-04,2024-11-09,-0.79,1006.57,10076.39
236,BTCUSDT,2024-11-04,2024-11-05,1.94,1006.57,10084.34
238,ZECUSDT,2024-11-12,2024-11-16,6.85,1007.64,10145.41
239,UNIUSDT,2024-11-14,2024-11-16,10.72,1007.64,10253.43
240,AAVEUSDT,2024-11-14,2024-11-16,6.54,1007.64,10319.33
241,BNBUSDT,2024-11-20,2024-11-21,2.42,1031.93,10344.31
242,PEPEUSDT,2024-11-20,2024-11-21,10.04,1031.93,10447.91
243,SUIUSDT,2024-11-24,2024-11-26,2.6,1044.79,10475.08
244,BTCUSDT,2024-11-25,2024-11-27,2.77,1044.79,10504.02
245,PEPEUSDT,2024-11-25,2024-11-27,3.76,1044.79,10543.3
246,SOLUSDT,2024-11-25,2024-11-29,3.61,1044.79,10581.02
247,SOLUSDT,2024-12-02,2024-12-05,4.18,1058.1,10625.25
251,SOLUSDT,2024-12-09,2024-12-11,4.62,1062.52,10674.34
248,NEARUSDT,2024-12-09,2024-12-12,6.0,1062.52,10923.5
249,ADAUSDT,2024-12-09,2024-12-12,11.63,1062.52,11047.07
252,TRXUSDT,2024-12-09,2024-12-12,12.63,1062.52,11181.27
250,WLDUSDT,2024-12-09,2024-12-13,5.2,1062.52,11349.78
254,SUIUSDT,2024-12-10,2024-12-11,17.45,1062.52,10859.75
253,BNBUSDT,2024-12-10,2024-12-12,3.98,1062.52,11223.55
255,ETHUSDT,2024-12-10,2024-12-12,6.68,1062.52,11294.53
257,ZECUSDT,2024-12-17,2024-12-20,-1.87,1134.98,11328.56
258,PROMUSDT,2024-12-17,2024-12-23,-5.53,1134.98,11192.81
263,LINKUSDT,2024-12-18,2024-12-23,-1.55,1134.98,10996.12
264,ADAUSDT,2024-12-18,2024-12-23,-4.61,1134.98,10943.8
262,ETHUSDT,2024-12-18,2024-12-23,-5.93,1134.98,11013.72
261,NEARUSDT,2024-12-18,2024-12-23,-4.66,1134.98,11081.02
259,PEPEUSDT,2024-12-18,2024-12-23,-5.19,1134.98,11133.91
260,UNIUSDT,2024-12-18,2024-12-22,-6.43,1134.98,11255.58
274,ENAUSDT,2024-12-26,2024-12-30,2.63,1094.38,10972.58
275,SUIUSDT,2024-12-27,2024-12-30,2.06,1094.38,10995.13
276,ZECUSDT,2024-12-30,2025-01-02,1.74,1099.51,11105.52
277,LINKUSDT,2024-12-31,2025-01-01,8.3,1099.51,11086.39
279,UNIUSDT,2025-01-07,2025-01-10,2.73,1110.55,11135.84
278,PEPEUSDT,2025-01-07,2025-01-11,-3.37,1110.55,11098.41
280,AAVEUSDT,2025-01-07,2025-01-12,-6.48,1110.55,11080.2
281,LINKUSDT,2025-01-07,2025-01-14,-5.26,1110.55,10978.69
282,ETHUSDT,2025-01-08,2025-01-15,3.43,1110.55,10992.13
283,NEARUSDT,2025-01-08,2025-01-14,-2.22,1110.55,10954.04
284,ZECUSDT,2025-01-08,2025-01-13,-3.88,1110.55,11037.11
285,ADAUSDT,2025-01-08,2025-01-11,4.84,1110.55,11152.16
290,PROMUSDT,2025-01-18,2025-01-25,-20.15,1099.21,10806.69
291,ZECUSDT,2025-01-19,2025-01-23,3.28,1099.21,11028.18
292,PEPEUSDT,2025-01-22,2025-01-30,-14.95,1099.21,10559.49
293,UNIUSDT,2025-01-23,2025-01-29,-8.71,1102.82,10710.64
294,SUIUSDT,2025-01-25,2025-01-30,-0.59,1080.67,10553.11
299,DOGEUSDT,2025-01-26,2025-01-30,-1.65,1080.67,10478.44
296,ZECUSDT,2025-01-26,2025-01-30,-2.24,1080.67,10503.3
297,AAVEUSDT,2025-01-26,2025-01-30,-0.65,1080.67,10496.27
298,XRPUSDT,2025-01-26,2025-01-29,1.22,1080.67,10723.82
295,ENAUSDT,2025-01-26,2025-01-30,-2.37,1080.67,10527.5
307,XRPUSDT,2025-02-01,2025-02-08,-16.24,1047.84,10333.52
306,DOGEUSDT,2025-02-01,2025-02-10,-17.35,1047.84,10126.99
308,TRXUSDT,2025-02-02,2025-02-06,2.41,1047.84,10503.69
313,SOLUSDT,2025-02-02,2025-02-08,-2.36,1047.84,10308.79
309,SUIUSDT,2025-02-02,2025-02-10,-3.06,1047.84,10094.93
310,LINKUSDT,2025-02-02,2025-02-10,-8.36,1047.84,10007.33
311,BTCUSDT,2025-02-02,2025-02-10,-0.58,1047.84,10001.25
312,ADAUSDT,2025-02-02,2025-02-10,-11.86,1047.84,9876.98
314,AAVEUSDT,2025-02-06,2025-02-10,4.31,1050.37,9922.25
316,XRPUSDT,2025-02-24,2025-03-02,28.73,992.22,10168.52
315,BTCUSDT,2025-02-24,2025-03-01,-6.29,992.22,9883.45
317,TRXUSDT,2025-02-26,2025-02-28,2.38,992.22,9945.86
318,XRPUSDT,2025-03-09,2025-03-12,4.42,1016.85,10213.46
319,TRXUSDT,2025-03-10,2025-03-17,-4.05,1016.85,10172.28
320,XRPUSDT,2025-03-27,2025-04-04,-9.3,1017.23,10077.68
321,PEPEUSDT,2025-05-17,2025-05-18,13.6,1007.77,10214.73
322,BNBUSDT,2025-05-17,2025-05-18,1.58,1007.77,10230.66
323,TRXUSDT,2025-05-19,2025-05-20,0.6,1023.07,10236.8
324,SUIUSDT,2025-05-23,2025-05-27,2.23,1023.68,10259.62
325,AAVEUSDT,2025-05-29,2025-06-02,2.82,1025.96,10422.14
326,BTCUSDT,2025-05-29,2025-06-01,-0.25,1025.96,10257.06
329,BNBUSDT,2025-05-30,2025-06-02,1.31,1025.96,10497.85
327,PEPEUSDT,2025-05-30,2025-06-02,6.07,1025.96,10484.41
328,ZECUSDT,2025-05-30,2025-06-01,11.65,1025.96,10376.58
330,TRXUSDT,2025-05-31,2025-06-01,1.62,1025.96,10393.2
335,BNBUSDT,2025-06-05,2025-06-07,2.46,1049.79,10744.66
334,PEPEUSDT,2025-06-05,2025-06-07,7.78,1049.79,10718.83
331,ETHUSDT,2025-06-05,2025-06-07,4.28,1049.79,10542.78
332,BTCUSDT,2025-06-05,2025-06-07,3.68,1049.79,10581.42
333,ZECUSDT,2025-06-05,2025-06-07,5.31,1049.79,10637.16
336,ZECUSDT,2025-06-13,2025-06-23,-8.52,1074.47,10653.11
337,PEPEUSDT,2025-06-14,2025-06-23,-9.89,1074.47,10546.85
338,BNBUSDT,2025-06-14,2025-06-23,-1.09,1074.47,10535.14
339,AAVEUSDT,2025-06-17,2025-06-23,-3.87,1074.47,10493.55
340,ETHUSDT,2025-06-20,2025-06-23,-0.09,1074.47,10492.59
341,BTCUSDT,2025-06-20,2025-06-23,1.67,1074.47,10510.53
342,TRXUSDT,2025-06-22,2025-06-23,3.19,1074.47,10544.81
343,PROMUSDT,2025-07-09,2025-07-12,1.71,1054.48,10562.84
346,AAVEUSDT,2025-07-23,2025-07-27,4.71,1056.28,10700.05
345,ZECUSDT,2025-07-23,2025-07-27,1.08,1056.28,10650.3
344,XRPUSDT,2025-07-23,2025-07-27,1.43,1056.28,10638.89
349,NEARUSDT,2025-07-24,2025-07-26,5.77,1056.28,10623.79
347,PEPEUSDT,2025-07-24,2025-07-27,2.93,1056.28,10731.0
348,DOGEUSDT,2025-07-24,2025-07-27,3.37,1056.28,10766.6
350,PROMUSDT,2025-07-28,2025-07-30,5.59,1076.66,10826.78
351,PEPEUSDT,2025-07-30,2025-08-04,-5.41,1082.68,10768.21
352,AAVEUSDT,2025-07-30,2025-08-04,-2.76,1082.68,10738.33
353,DOGEUSDT,2025-07-30,2025-08-04,-4.66,1082.68,10687.87
354,ADAUSDT,2025-07-30,2025-08-04,-1.41,1082.68,10672.61
355,SOLUSDT,2025-07-30,2025-08-04,-4.92,1082.68,10619.34
358,LINKUSDT,2025-07-31,2025-08-04,0.82,1082.68,10685.82
356,SUIUSDT,2025-07-31,2025-08-04,-0.98,1082.68,10608.73
357,UNIUSDT,2025-07-31,2025-08-04,6.3,1082.68,10676.94
365,BTCUSDT,2025-08-18,2025-08-22,0.31,1068.58,10822.06
366,NEARUSDT,2025-08-18,2025-08-22,4.09,1068.58,10865.76
367,ENAUSDT,2025-08-18,2025-08-22,10.94,1068.58,10982.67
371,DOGEUSDT,2025-08-19,2025-08-22,14.55,1068.58,11371.31
370,ETHUSDT,2025-08-19,2025-08-20,6.09,1068.58,10750.89
372,SOLUSDT,2025-08-19,2025-08-20,6.35,1068.58,10818.75
368,UNIUSDT,2025-08-19,2025-08-22,14.65,1068.58,11139.21
369,XRPUSDT,2025-08-19,2025-08-22,7.17,1068.58,11215.83
374,PROMUSDT,2025-08-23,2025-08-25,6.09,1137.13,11440.56
375,TRXUSDT,2025-08-25,2025-09-03,-0.62,1144.06,11532.89
376,ADAUSDT,2025-08-31,2025-09-02,2.61,1144.06,11470.42
377,XRPUSDT,2025-08-31,2025-09-02,2.81,1144.06,11502.57
379,AAVEUSDT,2025-09-01,2025-09-02,3.27,1144.06,11539.98
378,UNIUSDT,2025-09-01,2025-09-03,3.18,1144.06,11569.27
380,BNBUSDT,2025-09-01,2025-09-03,0.77,1144.06,11578.08
381,TRXUSDT,2025-09-06,2025-09-07,5.01,1157.81,11636.08
382,PROMUSDT,2025-09-13,2025-09-14,5.08,1163.61,11695.2
383,ENAUSDT,2025-09-14,2025-09-24,-20.33,1169.52,11569.12
384,UNIUSDT,2025-09-15,2025-09-17,3.96,1169.52,11741.51
385,WLDUSDT,2025-09-15,2025-09-17,5.59,1169.52,11806.88
386,WLDUSDT,2025-09-21,2025-09-28,-9.45,1180.69,11517.13
387,ETHUSDT,2025-09-22,2025-09-28,-1.66,1180.69,11497.53
388,SOLUSDT,2025-09-22,2025-09-28,-4.63,1180.69,11442.86
389,ADAUSDT,2025-09-22,2025-09-28,-2.36,1180.69,11415.0
390,DOGEUSDT,2025-09-22,2025-09-28,-1.9,1180.69,11392.56
391,LINKUSDT,2025-09-22,2025-09-28,-0.16,1180.69,11390.68
392,BTCUSDT,2025-09-22,2025-09-28,-0.73,1180.69,11382.06
395,ENAUSDT,2025-09-25,2025-09-26,5.15,1156.91,11628.7
396,XRPUSDT,2025-10-07,2025-10-13,-8.95,1138.21,11663.88
398,TRXUSDT,2025-10-10,2025-10-15,-0.71,1138.21,11795.45
400,BTCUSDT,2025-10-10,2025-10-13,1.82,1138.21,11803.53
399,SOLUSDT,2025-10-10,2025-10-13,10.45,1138.21,11782.82
397,BNBUSDT,2025-10-10,2025-10-12,17.86,1138.21,11673.32
401,PROMUSDT,2025-10-10,2025-10-11,7.73,1138.21,11470.04
402,ETHUSDT,2025-10-10,2025-10-12,8.12,1138.21,11765.75
403,ZECUSDT,2025-10-16,2025-10-19,14.67,1179.55,11968.49
404,PROMUSDT,2025-10-17,2025-10-23,-0.11,1179.55,11967.19
405,BNBUSDT,2025-10-17,2025-10-23,4.89,1179.55,12024.87
406,PROMUSDT,2025-10-25,2025-10-27,2.83,1202.49,12058.9
407,ETHUSDT,2025-10-30,2025-11-02,2.37,1205.89,12087.48
408,BNBUSDT,2025-11-03,2025-11-07,-0.54,1208.75,12080.96
409,PROMUSDT,2025-11-07,2025-11-11,9.68,1208.1,12197.9
410,ZECUSDT,2025-11-11,2025-11-14,36.97,1219.79,12648.86
