trade_zeile,symbol,entry_time,exit_time,pnl_pct,allocation,capital_after
35,UNIUSDT,2022-11-10 03:00:00,2022-11-20 03:00:00,10.81,980.05,9782.97
36,ZECUSDT,2022-11-10 05:00:00,2022-11-20 05:00:00,9.81,980.05,9879.12
37,ETHUSDT,2022-11-14 13:00:00,2022-11-17 09:00:00,-6.3,980.05,9738.77
38,SOLUSDT,2022-11-15 07:00:00,2022-11-17 12:00:00,-6.3,980.05,9677.03
39,DOGEUSDT,2023-03-17 02:00:00,2023-03-27 03:00:00,0.41,987.91,9883.17
40,PEPEUSDT,2023-05-07 08:00:00,2023-05-07 14:00:00,18.22,988.32,10063.24
41,PEPEUSDT,2023-05-12 04:00:00,2023-05-12 05:00:00,-6.3,1006.32,9999.84
42,DOGEUSDT,2023-06-10 05:00:00,2023-06-20 05:00:00,2.38,999.98,9960.64
43,SUIUSDT,2023-06-10 05:00:00,2023-06-20 05:00:00,40.96,999.98,10370.23
44,SOLUSDT,2023-06-10 08:00:00,2023-06-20 08:00:00,6.78,999.98,10438.03
45,ZECUSDT,2023-06-11 19:00:00,2023-06-21 19:00:00,7.64,999.98,10514.43
46,PEPEUSDT,2023-06-12 09:00:00,2023-06-14 20:00:00,-6.3,999.98,9936.84
47,ADAUSDT,2023-06-21 01:00:00,2023-06-28 19:00:00,-6.3,1043.8,10448.67
48,PEPEUSDT,2023-08-01 23:00:00,2023-08-02 14:00:00,-6.3,1044.87,10382.84
49,SOLUSDT,2023-08-23 16:00:00,2023-08-31 16:00:00,-6.3,1038.28,10317.43
50,WLDUSDT,2023-12-19 01:00:00,2023-12-19 10:00:00,-6.3,1031.74,10252.43
51,SUIUSDT,2024-01-23 15:00:00,2024-01-26 18:00:00,23.17,1025.24,10489.98
52,PROMUSDT,2024-02-21 11:00:00,2024-02-21 12:00:00,-6.3,1049.0,10423.89
53,PEPEUSDT,2024-03-17 09:00:00,2024-03-18 14:00:00,-6.3,1042.39,10358.22
54,PROMUSDT,2024-03-20 08:00:00,2024-03-24 12:00:00,28.22,1035.82,10650.53
55,UNIUSDT,2024-03-20 12:00:00,2024-03-30 12:00:00,12.53,1035.82,10780.32
56,DOGEUSDT,2024-04-06 06:00:00,2024-04-12 18:00:00,-6.3,1078.03,10712.41
57,SUIUSDT,2024-04-12 19:00:00,2024-04-13 17:00:00,-6.3,1071.24,10644.92
58,NEARUSDT,2024-04-13 21:00:00,2024-04-22 06:00:00,44.08,1064.49,11114.15
59,WLDUSDT,2024-04-13 21:00:00,2024-04-23 21:00:00,28.1,1064.49,11413.27
60,UNIUSDT,2024-04-13 22:00:00,2024-04-23 22:00:00,18.18,1064.49,11606.79
61,ADAUSDT,2024-04-13 22:00:00,2024-04-23 22:00:00,11.67,1064.49,11731.02
62,ENAUSDT,2024-05-17 12:00:00,2024-05-25 17:00:00,29.87,1173.1,12081.42
63,NEARUSDT,2024-06-12 12:00:00,2024-06-13 02:00:00,-6.3,1208.14,12005.31
64,PROMUSDT,2024-06-20 11:00:00,2024-06-23 20:00:00,-6.3,1200.53,11929.68
65,WLDUSDT,2024-07-04 05:00:00,2024-07-04 13:00:00,-6.3,1192.97,11854.52
66,PEPEUSDT,2024-07-08 05:00:00,2024-07-16 00:00:00,42.41,1185.45,12207.9
68,UNIUSDT,2024-07-08 08:00:00,2024-07-08 14:00:00,-6.3,1185.45,11779.84
67,SUIUSDT,2024-07-08 08:00:00,2024-07-17 09:00:00,29.59,1185.45,12558.68
69,WLDUSDT,2024-07-08 09:00:00,2024-07-08 14:00:00,-6.3,1185.45,11705.15
70,ENAUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,28.77,1255.87,12919.99
71,UNIUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,21.8,1255.87,13193.77
72,PEPEUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,20.7,1255.87,13453.74
73,LINKUSDT,2024-08-05 14:00:00,2024-08-15 14:00:00,13.91,1255.87,13628.43
74,NEARUSDT,2024-08-05 14:00:00,2024-08-15 14:00:00,21.52,1255.87,13898.69
75,WLDUSDT,2024-08-20 00:00:00,2024-08-23 20:00:00,18.59,1389.87,14157.07
76,ZECUSDT,2024-10-04 13:00:00,2024-10-10 17:00:00,18.53,1415.71,14330.21
77,ENAUSDT,2024-10-06 14:00:00,2024-10-07 10:00:00,-6.3,1415.71,14067.88
78,SUIUSDT,2024-10-28 22:00:00,2024-11-06 03:00:00,26.48,1433.02,14709.67
79,TRXUSDT,2024-12-10 00:00:00,2024-12-10 03:00:00,-6.3,1470.97,14617.0
80,ADAUSDT,2024-12-10 21:00:00,2024-12-19 01:00:00,-6.3,1461.7,14524.91
81,AAVEUSDT,2025-01-13 20:00:00,2025-01-19 17:00:00,23.19,1452.49,14861.75
82,PEPEUSDT,2025-01-29 06:00:00,2025-02-02 03:00:00,-6.3,1486.17,14768.12
83,ENAUSDT,2025-01-29 19:00:00,2025-02-02 03:00:00,-6.3,1486.17,14674.49
84,PROMUSDT,2025-02-03 03:00:00,2025-02-09 11:00:00,56.81,1467.45,15415.7
85,WLDUSDT,2025-02-03 03:00:00,2025-02-13 03:00:00,13.24,1467.45,15518.12
86,ADAUSDT,2025-02-04 19:00:00,2025-02-06 15:00:00,-6.3,1467.45,14582.04
87,NEARUSDT,2025-02-09 08:00:00,2025-02-09 13:00:00,-6.3,1458.2,15323.83
88,UNIUSDT,2025-02-10 20:00:00,2025-02-20 15:00:00,-6.3,1532.38,15421.58
89,SOLUSDT,2025-02-25 19:00:00,2025-02-26 12:00:00,-6.3,1542.16,15324.42
90,PEPEUSDT,2025-02-28 16:00:00,2025-03-01 11:00:00,-6.3,1532.44,15227.88
92,ADAUSDT,2025-02-28 18:00:00,2025-03-02 15:00:00,24.17,1532.44,15598.27
91,LINKUSDT,2025-02-28 18:00:00,2025-03-04 01:00:00,-6.3,1532.44,15405.79
93,AAVEUSDT,2025-03-01 21:00:00,2025-03-03 19:00:00,-6.3,1522.79,15502.34
94,LINKUSDT,2025-04-09 07:00:00,2025-04-19 07:00:00,12.61,1540.58,15211.83
97,ADAUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,-6.3,1540.58,15114.62
98,ETHUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,-6.3,1540.58,15017.57
95,SUIUSDT,2025-04-09 17:00:00,2025-04-10 04:00:00,-6.3,1540.58,15308.74
96,NEARUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,-6.3,1540.58,15211.68
99,PROMUSDT,2025-04-12 01:00:00,2025-04-22 01:00:00,17.12,1501.76,15468.93
100,WLDUSDT,2025-06-22 00:00:00,2025-06-22 13:00:00,-6.3,1546.89,15371.48
101,ZECUSDT,2025-07-03 07:00:00,2025-07-13 07:00:00,8.65,1537.15,15504.44
102,WLDUSDT,2025-09-27 05:00:00,2025-09-27 14:00:00,-6.3,1550.44,15406.76
103,PEPEUSDT,2025-10-10 22:00:00,2025-10-20 22:00:00,7.67,1540.68,15427.87
104,WLDUSDT,2025-10-12 15:00:00,2025-10-14 06:00:00,-6.3,1540.68,15309.7
105,ZECUSDT,2025-11-08 17:00:00,2025-11-09 02:00:00,-6.3,1542.79,15330.68
106,UNIUSDT,2025-11-17 07:00:00,2025-11-17 16:00:00,-6.3,1533.07,15234.09
107,ZECUSDT,2025-12-01 23:00:00,2025-12-02 04:00:00,-6.3,1523.41,15138.12
108,NEARUSDT,2025-12-02 12:00:00,2025-12-07 14:00:00,-6.3,1513.81,15042.75
109,ADAUSDT,2025-12-02 15:00:00,2025-12-12 15:00:00,-4.95,1513.81,14967.81
110,LINKUSDT,2025-12-02 15:00:00,2025-12-12 15:00:00,1.43,1513.81,14989.46
111,NEARUSDT,2025-12-19 19:00:00,2025-12-21 13:00:00,-6.3,1498.95,14895.03
112,WLDUSDT,2026-01-01 20:00:00,2026-01-05 18:00:00,23.09,1489.5,15238.95
113,PROMUSDT,2026-01-16 07:00:00,2026-01-16 09:00:00,-6.3,1523.9,15142.95
114,PEPEUSDT,2026-01-27 00:00:00,2026-01-29 14:00:00,-6.3,1514.29,15047.55
115,ETHUSDT,2026-02-02 15:00:00,2026-02-03 17:00:00,-6.3,1504.75,14952.75
116,LINKUSDT,2026-02-02 15:00:00,2026-02-03 17:00:00,-6.3,1504.75,14857.95
117,PROMUSDT,2026-02-04 03:00:00,2026-02-04 13:00:00,-6.3,1485.79,14764.34
118,NEARUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,7.16,1476.43,14870.06
119,AAVEUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,18.65,1476.43,15145.41
120,DOGEUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,12.45,1476.43,15329.23
121,XRPUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,14.86,1476.43,15548.63
122,ZECUSDT,2026-02-28 22:00:00,2026-03-06 16:00:00,-6.3,1554.86,15352.71
123,PEPEUSDT,2026-03-02 16:00:00,2026-03-03 08:00:00,-6.3,1554.86,15450.67
124,WLDUSDT,2026-04-07 21:00:00,2026-04-17 21:00:00,6.74,1535.27,15456.19
125,ZECUSDT,2026-06-05 12:00:00,2026-06-15 11:00:00,67.81,1545.62,16926.54
126,WLDUSDT,2026-06-06 14:00:00,2026-06-08 17:00:00,27.32,1545.62,15878.45
127,SUIUSDT,2026-06-27 06:00:00,2026-07-07 06:00:00,3.8,1692.65,16990.86
128,PROMUSDT,2026-08-13 18:00:00,2026-08-15 06:00:00,-6.3,1699.09,16883.82
129,PROMUSDT,2026-08-19 01:00:00,2026-08-20 05:00:00,-6.3,1688.38,16777.45
