symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
WLDUSDT,2025-05-31,1.135,2025-06-05,1.071,stop_loss,-5.94,-56.38766519823793,-59.4
LINKUSDT,2025-05-31,13.97,2025-06-05,13.39,stop_loss,-4.45,-41.51753758052971,-44.5
XRPUSDT,2025-05-31,2.1738,2025-06-05,2.0794,stop_loss,-4.64,-43.42625816542452,-46.4
TRUMPUSDT,2025-05-31,11.24,2025-06-05,10.42,stop_loss,-7.6,-72.95373665480429,-76.0
ENAUSDT,2025-05-31,0.3057,2025-06-05,0.287,stop_loss,-6.42,-61.17108276087683,-64.2
TRXUSDT,2025-05-31,0.2657,2025-06-10,0.2927,time_exit,9.86,101.61836657884842,98.6
PEPEUSDT,2025-05-31,1.165e-05,2025-06-05,1.095e-05,stop_loss,-6.31,-60.085836909871254,-63.1
NEARUSDT,2025-05-31,2.421,2025-06-05,2.333,stop_loss,-3.93,-36.34861627426668,-39.3
SOLUSDT,2025-05-31,156.45,2025-06-01,152.14,stop_loss,-3.05,-27.548737615851724,-30.5
DOGEUSDT,2025-05-31,0.19251,2025-06-05,0.18555,stop_loss,-3.92,-36.15396602773879,-39.2
AAVEUSDT,2025-06-01,246.13,2025-06-11,303.83,time_exit,23.14,234.42896030552956,231.4
UNIUSDT,2025-06-05,5.898,2025-06-15,7.18,time_exit,21.44,217.36181756527637,214.4
ETHUSDT,2025-06-06,2476.1,2025-06-16,2544.17,time_exit,2.45,27.490812164290684,24.5
SOLUSDT,2025-06-13,148.6,2025-06-20,140.21,stop_loss,-5.95,-56.460296096904344,-59.5
ENAUSDT,2025-06-13,0.3005,2025-06-17,0.2783,stop_loss,-7.69,-73.87687188019966,-76.9
ADAUSDT,2025-06-13,0.642,2025-06-14,0.6174,stop_loss,-4.13,-38.3177570093459,-41.3
NEARUSDT,2025-06-13,2.24,2025-06-14,2.159,stop_loss,-3.92,-36.16071428571446,-39.2
PROMUSDT,2025-06-13,5.419,2025-06-22,5.081,stop_loss,-6.54,-62.37313157409102,-65.4
ZECUSDT,2025-06-14,44.19,2025-06-15,43.33,stop_loss,-2.25,-19.46141661009277,-22.5
SUIUSDT,2025-06-14,2.947,2025-06-17,2.8051,stop_loss,-5.12,-48.15066168985414,-51.2
TRUMPUSDT,2025-06-16,9.66,2025-06-17,9.56,stop_loss,-1.34,-10.351966873705967,-13.4
