symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
SOLUSDT,2025-10-10,188.43,2025-10-13,208.69,sma_exit,10.45,107.52003396486755,104.5
BTCUSDT,2025-10-10,112774.5,2025-10-13,115166.0,sma_exit,1.82,21.206035052250286,18.2
PROMUSDT,2025-10-10,9.291,2025-10-11,10.037,sma_exit,7.73,80.29275643095474,77.3
ETHUSDT,2025-10-10,3829.72,2025-10-12,4152.29,sma_exit,8.12,84.22808978202067,81.19999999999999
ZECUSDT,2025-10-16,205.07,2025-10-19,235.77,sma_exit,14.67,149.7049787877311,146.7
PROMUSDT,2025-10-17,9.81,2025-10-23,9.829,sma_exit,-0.11,1.9367991845056194,-1.1
BNBUSDT,2025-10-17,1071.15,2025-10-23,1126.72,sma_exit,4.89,51.87882182700829,48.9
PROMUSDT,2025-10-25,9.415,2025-10-27,9.71,sma_exit,2.83,31.332979288369806,28.3
ETHUSDT,2025-10-30,3805.09,2025-11-02,3906.58,sma_exit,2.37,26.67216806961196,23.7
BNBUSDT,2025-11-03,993.54,2025-11-07,991.15,sma_exit,-0.54,-2.4055397870241624,-5.4
PROMUSDT,2025-11-07,9.17,2025-11-11,10.085,sma_exit,9.68,99.78189749182125,96.8
ZECUSDT,2025-11-11,443.43,2025-11-14,608.68,sma_exit,36.97,372.6631035338158,369.7
BNBUSDT,2025-11-12,952.86,2025-11-18,932.79,sma_exit,-2.41,-21.062905358604674,-24.1
PROMUSDT,2025-11-20,9.1,2025-11-23,9.197,sma_exit,0.77,10.659340659340609,7.7
ZECUSDT,2025-11-22,518.0,2025-12-02,312.81,time_exit,-39.91,-396.11969111969114,-399.1
ZECUSDT,2025-12-17,376.62,2025-12-19,444.02,sma_exit,17.6,178.96022516063928,176.0
