symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
BX,2025-01-14,159.24534606933594,2025-02-11,154.46798568725586,stop_loss,-3.3,-29.99999999999999,-33.0
STX,2025-01-14,89.27387237548828,2025-03-06,86.59565620422363,stop_loss,-3.3,-30.000000000000032,-33.0
PEP,2025-01-17,139.8199920654297,2025-02-04,135.62539230346678,stop_loss,-3.3,-30.000000000000103,-33.0
NVDA,2025-01-31,119.89094543457033,2025-02-03,116.29421707153321,stop_loss,-3.3,-30.00000000000005,-33.0
CMCSA,2025-02-06,30.258554458618164,2025-04-07,29.35079782485962,stop_loss,-3.3,-30.000000000000007,-33.0
XOM,2025-02-06,102.5344467163086,2025-03-05,99.45841331481934,stop_loss,-3.3,-29.999999999999975,-33.0
AMD,2025-02-11,111.0999984741211,2025-02-25,107.76699851989746,stop_loss,-3.3,-30.000000000000046,-33.0
APP,2025-03-03,337.3399963378906,2025-03-04,327.2197964477539,stop_loss,-3.3,-30.00000000000008,-33.0
TSLA,2025-03-03,284.6499938964844,2025-03-04,276.11049407958984,stop_loss,-3.3,-30.000000000000007,-33.0
PLTR,2025-03-03,83.41999816894531,2025-03-04,80.91739822387694,stop_loss,-3.3,-30.00000000000011,-33.0
NOW,2025-03-05,183.1580047607422,2025-03-06,177.6632646179199,stop_loss,-3.3,-30.000000000000078,-33.0
MRVL,2025-03-05,89.77279663085938,2025-03-06,87.0796127319336,stop_loss,-3.3,-30.0,-33.0
ANET,2025-03-05,87.81999969482422,2025-03-06,85.18539970397948,stop_loss,-3.3,-30.00000000000008,-33.0
TSLA,2025-03-05,279.1000061035156,2025-03-06,270.72700592041014,stop_loss,-3.3,-30.00000000000007,-33.0
AVGO,2025-03-07,192.50491333007807,2025-03-10,186.72976593017572,stop_loss,-3.3,-30.00000000000005,-33.0
NVDA,2025-03-12,115.5780258178711,2025-03-27,112.11068504333495,stop_loss,-3.3,-30.000000000000064,-33.0
APH,2025-03-12,62.13340759277344,2025-04-04,60.269405364990234,stop_loss,-3.3,-30.0,-33.0
CRM,2025-03-12,281.3028259277344,2025-03-13,272.86374114990235,stop_loss,-3.3,-29.999999999999968,-33.0
ORCL,2025-03-12,148.3403778076172,2025-03-13,143.89016647338866,stop_loss,-3.3,-30.000000000000075,-33.0
INTC,2025-03-12,20.68000030517578,2025-04-04,20.059600296020506,stop_loss,-3.3,-30.00000000000011,-33.0
KKR,2025-03-14,112.1726303100586,2025-04-03,108.80745140075683,stop_loss,-3.3,-30.000000000000032,-33.0
HOOD,2025-03-14,39.2400016784668,2025-04-03,38.062801628112794,stop_loss,-3.3,-29.99999999999997,-33.0
NOW,2025-03-14,168.86599731445312,2025-03-20,163.80001739501952,stop_loss,-3.3,-30.00000000000005,-33.0
APP,2025-03-14,292.8900146484375,2025-03-18,284.1033142089844,stop_loss,-3.3,-29.999999999999964,-33.0
BX,2025-03-17,140.17242431640625,2025-03-27,135.96725158691405,stop_loss,-3.3,-30.000000000000124,-33.0
FTNT,2025-03-19,98.16999816894533,2025-03-31,95.22489822387696,stop_loss,-3.3,-30.000000000000043,-33.0
WDC,2025-04-02,41.58959197998047,2025-04-03,40.34190422058106,stop_loss,-3.3,-29.999999999999947,-33.0
COF,2025-04-02,178.33555603027344,2025-04-03,172.98548934936522,stop_loss,-3.3,-30.000000000000057,-33.0
MS,2025-04-02,114.89958953857422,2025-04-03,111.45260185241699,stop_loss,-3.3,-30.00000000000002,-33.0
AMAT,2025-04-02,146.10189819335938,2025-04-03,141.7188412475586,stop_loss,-3.3,-29.99999999999995,-33.0
C,2025-04-02,69.26038360595703,2025-04-03,67.18257209777832,stop_loss,-3.3,-30.000000000000014,-33.0
STX,2025-04-07,67.73802947998047,2025-04-08,65.70588859558106,stop_loss,-3.3,-29.99999999999995,-33.0
WMT,2025-04-08,80.72294616699219,2025-08-18,99.85922241210938,time_exit,23.41,237.06117224128346,234.1
AVGO,2025-04-08,154.5313262939453,2025-08-18,303.5359802246094,time_exit,96.12,964.2359093406824,961.2
DIS,2025-04-08,80.21151733398438,2025-08-18,114.8864288330078,time_exit,42.93,432.29342433012675,429.3
