symbol,entry_time,entry_price,exit_time,exit_price,result,pnl_pct,pnl_usd,pnl_usd_netto
V,2025-03-11,328.38067626953125,2025-03-17,330.76336669921875,sma_exit,0.43,7.255878929160295,4.3
SYK,2025-03-11,360.00494384765625,2025-03-14,364.1835632324219,sma_exit,0.86,11.60711666930301,8.6
MRSH,2025-03-12,223.47164916992188,2025-03-17,226.4861602783203,sma_exit,1.05,13.489456580267522,10.5
PG,2025-03-12,161.44296264648438,2025-03-17,162.77577209472656,sma_exit,0.53,8.255605734643716,5.3
BNY,2025-03-13,77.40121459960938,2025-03-14,79.43194580078125,sma_exit,2.32,26.23642550929845,23.2
CSCO,2025-03-13,57.72467041015625,2025-03-17,58.9048957824707,sma_exit,1.74,20.445770654531113,17.4
ABT,2025-03-14,122.72549438476562,2025-03-24,123.20977020263672,sma_exit,0.09,3.946008287021484,0.9
GILD,2025-03-14,107.8448715209961,2025-03-25,104.40939331054688,sma_exit,-3.49,-31.855740212740415,-34.9
MDT,2025-03-21,86.08212280273438,2025-03-31,86.31324005126953,sma_exit,-0.03,2.684846063389771,-0.3
ABBV,2025-03-24,199.29714965820312,2025-03-28,195.6002655029297,sma_exit,-2.15,-18.54960877069058,-21.5
AMGN,2025-03-25,293.5802307128906,2025-03-31,298.0672912597656,sma_exit,1.23,15.283932899634378,12.3
SO,2025-03-25,83.55484008789062,2025-03-26,84.82154846191406,sma_exit,1.22,15.16020343873554,12.2
DUK,2025-03-25,110.18099212646484,2025-03-27,111.67120361328124,sma_exit,1.05,13.525123145614259,10.5
JCI,2025-03-28,78.93920135498047,2025-04-01,80.6330795288086,sma_exit,1.85,21.458010022307555,18.5
SYK,2025-03-28,359.2263488769531,2025-03-31,367.711669921875,sma_exit,2.06,23.621098706844517,20.6
MMM,2025-03-28,140.87075805664062,2025-04-02,143.71072387695312,sma_exit,1.72,20.160080484344526,17.2
BA,2025-04-01,168.1699981689453,2025-04-09,160.82000732421875,sma_exit,-4.67,-43.70571995453485,-46.7
ICE,2025-04-01,168.87173461914062,2025-04-10,152.82057189941406,sma_exit,-9.8,-95.04943355930482,-98.0
GLW,2025-04-01,44.71090698242188,2025-04-02,45.69269943237305,sma_exit,1.9,21.958678904392546,19.0
VRTX,2025-04-02,483.489990234375,2025-04-09,482.2999877929688,sma_exit,-0.55,-2.4612762734329445,-5.5
CSCO,2025-04-03,55.81176376342773,2025-04-09,56.61032485961914,sma_exit,1.13,14.308114317553489,11.3
CVX,2025-04-03,146.76011657714844,2025-04-09,137.27505493164062,sma_exit,-6.76,-64.62969549715322,-67.6
ABT,2025-04-04,120.5268783569336,2025-04-09,123.04512786865234,sma_exit,1.79,20.893675718216937,17.9
BMY,2025-04-04,52.08037567138672,2025-04-21,46.09066009521485,time_exit,-11.8,-115.00907009514248,-118.0
HWM,2025-04-04,111.951416015625,2025-04-09,127.6583023071289,sma_exit,13.73,140.3009166879292,137.3
WELL,2025-04-04,139.94078063964844,2025-04-10,138.49537658691406,sma_exit,-1.33,-10.328683648380755,-13.3
HOOD,2025-04-04,34.5099983215332,2025-04-09,42.209999084472656,sma_exit,22.01,223.12376521139626,220.1
NFLX,2025-04-04,85.58599853515625,2025-04-09,94.5469970703125,sma_exit,10.17,104.70168822620363,101.7
DE,2025-04-04,423.20220947265625,2025-04-09,445.5802307128906,sma_exit,4.99,52.87784595481951,49.9
ADP,2025-04-04,277.0093688964844,2025-04-09,285.2965393066406,sma_exit,2.69,29.916570848017354,26.9
IBM,2025-04-04,218.7712860107422,2025-04-09,226.301513671875,sma_exit,3.14,34.420548502709174,31.4
ABBV,2025-04-04,178.1354522705078,2025-04-14,170.64646911621094,sma_exit,-4.5,-42.04094726143828,-45.0
CVS,2025-04-04,60.413124084472656,2025-04-08,64.18062591552734,sma_exit,5.94,62.362307663261674,59.4
V,2025-04-04,309.5858154296875,2025-04-09,328.6673583984375,sma_exit,5.86,61.635714615238115,58.6
BRK-B,2025-04-04,493.5400085449219,2025-04-09,521.4099731445312,sma_exit,5.35,56.46951435969078,53.5
CB,2025-04-04,278.0479431152344,2025-04-09,281.95098876953125,sma_exit,1.1,14.037311733247723,11.0
MRSH,2025-04-07,218.29928588867188,2025-04-10,223.20700073242188,sma_exit,1.95,22.481589088902624,19.5
GILD,2025-04-08,99.86102294921876,2025-04-14,103.06423950195312,sma_exit,2.91,32.076744841310685,29.1
WM,2025-04-08,212.3187561035156,2025-04-10,222.1073760986328,sma_exit,4.31,46.10341627258212,43.1
MNST,2025-04-08,55.0099983215332,2025-04-09,58.25,sma_exit,5.59,58.898414421483906,55.9
ADP,2025-04-21,275.7702331542969,2025-04-22,283.5539245605469,sma_exit,2.52,28.22527767851916,25.2
PGR,2025-04-21,241.61241149902344,2025-04-24,248.9149475097656,sma_exit,2.72,30.224175841942106,27.2
CVS,2025-04-21,61.84610366821289,2025-04-24,63.20277786254883,sma_exit,1.89,21.936292084204954,18.9
GILD,2025-05-06,94.72232818603516,2025-05-12,100.47068786621094,sma_exit,5.77,60.68642726861582,57.7
FTNT,2025-05-08,97.73999786376952,2025-05-13,105.0500030517578,sma_exit,7.18,74.79031458724812,71.8
WM,2025-05-12,221.24424743652344,2025-05-15,223.6472625732422,sma_exit,0.79,10.86136776237851,7.9
SO,2025-05-12,83.60244750976562,2025-05-15,83.22150421142578,sma_exit,-0.76,-4.556604617291206,-7.6
MO,2025-05-12,52.42290496826172,2025-05-15,53.444671630859375,sma_exit,1.65,19.49084399684188,16.5
PM,2025-05-12,157.88046264648438,2025-05-15,162.0087432861328,sma_exit,2.31,26.148141261102168,23.1
VZ,2025-05-13,39.28766632080078,2025-05-15,40.05223083496094,sma_exit,1.65,19.460675213364837,16.5
WMT,2025-05-13,94.85791015625,2025-05-14,95.79779052734376,sma_exit,0.69,9.908297257926016,6.9
CVS,2025-05-13,58.00619125366211,2025-05-16,59.95251083374024,sma_exit,3.06,33.55365242939054,30.6
KO,2025-05-13,66.58735656738281,2025-05-15,69.14617156982422,sma_exit,3.54,38.42794089373444,35.4
MCD,2025-05-13,297.562744140625,2025-05-15,303.1440734863281,sma_exit,1.58,18.75681500996458,15.8
ABT,2025-05-13,125.57090759277344,2025-05-15,129.75497436523438,sma_exit,3.03,33.32035144660951,30.3
TMUS,2025-05-13,230.7618408203125,2025-05-15,233.50369262695312,sma_exit,0.89,11.881738319012738,8.9
BRK-B,2025-05-14,503.3999938964844,2025-05-16,514.3099975585938,sma_exit,1.87,21.672633679754934,18.7
CB,2025-05-14,278.74139404296875,2025-05-15,289.31134033203125,sma_exit,3.49,37.92026055316748,34.9
COF,2025-05-21,182.9853515625,2025-05-27,188.597412109375,sma_exit,2.77,30.66945249416951,27.7
WFC,2025-05-21,71.20970153808594,2025-05-27,71.98804473876953,sma_exit,0.79,10.93029719085823,7.9
MS,2025-05-21,121.6771469116211,2025-05-27,125.47410583496094,sma_exit,2.82,31.205193577539458,28.2
AXP,2025-05-21,282.26055908203125,2025-05-27,289.91912841796875,sma_exit,2.41,27.132977277607345,24.1
MAR,2025-05-21,257.21710205078125,2025-05-27,263.23150634765625,sma_exit,2.04,23.38259878103907,20.4
PWR,2025-05-22,330.4610900878906,2025-05-27,341.9682312011719,sma_exit,3.18,34.82147054051286,31.8
ISRG,2025-05-22,542.6699829101562,2025-05-27,550.1900024414062,sma_exit,1.09,13.857445165702126,10.9
SYK,2025-05-22,373.6681213378906,2025-05-27,379.1010437011719,sma_exit,1.15,14.539432327887859,11.5
LRCX,2025-05-23,80.41374969482422,2025-05-27,83.2707748413086,sma_exit,3.25,35.529062595973755,32.5
TJX,2025-05-23,123.79132080078124,2025-05-30,124.97310638427734,sma_exit,0.65,9.546594832750582,6.5
C,2025-05-23,71.108154296875,2025-05-27,73.42362976074219,sma_exit,2.96,32.562727675367974,29.6
KLAC,2025-05-23,75.14718627929688,2025-05-27,78.31218719482422,sma_exit,3.91,42.117357578287724,39.1
PH,2025-05-23,648.0118408203125,2025-05-27,663.7925415039062,sma_exit,2.14,24.3524881638229,21.4
DE,2025-05-29,495.6524658203125,2025-06-02,499.9744567871094,sma_exit,0.57,8.719801201117628,5.7
UBER,2025-06-02,83.63999938964844,2025-06-05,84.66999816894531,sma_exit,0.93,12.314667465484835,9.3
BRK-B,2025-06-04,491.0,2025-06-09,493.3299865722656,sma_exit,0.17,4.7453901675470975,1.7
MCD,2025-06-06,297.9610900878906,2025-06-23,280.6666564941406,time_exit,-6.1,-58.0425906907798,-61.0
CME,2025-06-06,262.76708984375,2025-06-12,260.8131408691406,sma_exit,-1.04,-7.4360490720936845,-10.4
PGR,2025-06-09,254.6593475341797,2025-06-13,251.41168212890625,sma_exit,-1.58,-12.752979369184729,-15.8
ADP,2025-06-09,308.41534423828125,2025-06-23,301.8515930175781,sma_exit,-2.43,-21.28218113438604,-24.3
ISRG,2025-06-09,526.1500244140625,2025-06-23,515.0900268554688,sma_exit,-2.4,-21.020615880253008,-24.0
ICE,2025-06-09,173.28330993652344,2025-06-11,174.78994750976562,sma_exit,0.57,8.694649091098814,5.7
WM,2025-06-09,230.2989501953125,2025-06-12,233.4090881347656,sma_exit,1.05,13.504785570300879,10.5
TT,2025-06-10,418.7579345703125,2025-06-16,423.65374755859375,sma_exit,0.87,11.691272174471974,8.7
MO,2025-06-10,53.90492630004883,2025-06-11,55.147605895996094,sma_exit,2.01,23.053173081625008,20.099999999999998
WMT,2025-06-11,94.7787857055664,2025-06-18,94.07633972167967,sma_exit,-1.04,-7.411426287617841,-10.4
SPGI,2025-06-12,473.5462646484375,2025-06-20,471.9829711914063,sma_exit,-0.63,-3.3012475733322235,-6.3
MA,2025-06-13,557.794677734375,2025-06-24,553.3285522460938,sma_exit,-1.1,-8.006755292864312,-11.0
TJX,2025-06-13,122.02851104736328,2025-06-20,121.6247329711914,sma_exit,-0.63,-3.308883085651643,-6.3
AXP,2025-06-13,284.02716064453125,2025-06-18,292.5443725585937,sma_exit,2.7,29.987314926976286,27.0
BKNG,2025-06-13,210.15798950195312,2025-06-23,211.5478515625,sma_exit,0.36,6.61341528742574,3.6
WFC,2025-06-13,70.40216064453125,2025-06-18,72.7177505493164,sma_exit,2.99,32.89089260309553,29.9
