,baseline_curve
2024-09-26,136.8492829579667
2024-09-27,136.93065844670394
2024-09-28,136.93065844670394
2024-09-29,136.93065844670394
2024-09-30,137.1334808469508
2024-10-01,136.94692900755484
2024-10-02,136.8698851442236
2024-10-03,136.68968701012398
2024-10-04,136.9906825917226
2024-10-05,136.9906825917226
2024-10-06,136.9906825917226
2024-10-07,136.9513441336952
2024-10-08,137.01447066044034
2024-10-09,136.43899942232537
2024-10-10,136.1217877160833
2024-10-11,136.19907457591057
2024-10-12,136.19907457591057
2024-10-13,137.18427288247403
2024-10-14,137.29122765024397
2024-10-15,137.19839955327487
2024-10-16,137.19839955327487
2024-10-17,137.02083252624203
2024-10-18,137.20890294850926
2024-10-19,137.20890294850926
2024-10-20,137.43270051445188
2024-10-21,138.23566356764377
2024-10-22,138.38185700044656
2024-10-23,138.11842068635954
2024-10-24,138.27208711766502
2024-10-25,138.0544526704935
2024-10-26,137.95534508619482
2024-10-27,137.91569148046932
2024-10-28,137.8390540027899
2024-10-29,138.18190813834295
2024-10-30,138.21925808621302
2024-10-31,137.6708720538198
2024-11-01,137.8938930334033
2024-11-02,137.85908892795246
2024-11-03,137.72065668257716
2024-11-04,137.66356076362396
2024-11-05,137.75728847270216
2024-11-06,138.20343368532156
2024-11-07,138.6507195095902
2024-11-08,138.6182250668213
2024-11-09,138.6094421474452
2024-11-10,138.6094421474452
2024-11-11,138.6094421474452
2024-11-12,138.47936754087402
2024-11-13,139.92789362198113
2024-11-14,144.72810960756317
2024-11-15,144.97541196826683
2024-11-16,145.24380472716408
2024-11-17,147.38489798889879
2024-11-18,147.31389405083723
2024-11-19,147.37919515444472
2024-11-20,148.60401897312983
2024-11-21,150.61579202487775
2024-11-22,152.63690964425626
2024-11-23,152.54107073978352
2024-11-24,155.14605674376605
2024-11-25,155.07130813053223
2024-11-26,154.89518967876558
2024-11-27,155.0287556146344
2024-11-28,155.0287556146344
2024-11-29,154.982724046587
2024-11-30,154.87741803159315
2024-12-01,156.1559313148946
2024-12-02,156.00569447372493
2024-12-03,157.01375061721845
2024-12-04,157.0742553677707
2024-12-05,156.88924280792526
2024-12-06,159.48761374407363
2024-12-07,159.85728456867253
2024-12-08,159.85728456867253
2024-12-09,159.6227880757653
2024-12-10,159.27988610416583
2024-12-11,159.39051836192573
2024-12-12,160.72155192030442
2024-12-13,160.73138570566027
2024-12-14,160.6266579213689
2024-12-15,160.7515543480654
2024-12-16,160.59873252993398
2024-12-17,160.55367834503002
2024-12-18,159.6961062423177
2024-12-19,158.89320087915655
2024-12-20,158.78898877633122
2024-12-21,158.78898877633122
2024-12-22,158.70836268122824
2024-12-23,158.54392947640977
2024-12-24,158.58020423846773
2024-12-25,158.58020423846773
2024-12-26,158.36181192069066
2024-12-27,158.34104501953766
2024-12-28,158.34104501953766
2024-12-29,158.2732673109208
2024-12-30,157.35973538155451
2024-12-31,157.28503548581438
2025-01-01,157.3858567716338
2025-01-02,157.37296940321437
2025-01-03,157.8068742530559
2025-01-04,157.8068742530559
2025-01-05,157.8068742530559
2025-01-06,158.02011251163108
2025-01-07,157.86519080167125
2025-01-08,157.4851939065863
2025-01-09,157.14392252933925
2025-01-10,157.19351078000219
2025-01-11,157.2115406220422
2025-01-12,157.13204139206675
2025-01-13,156.67042500652948
2025-01-14,156.81727015996984
2025-01-15,156.6944230239118
2025-01-16,156.63577652891627
2025-01-17,156.62873259790808
2025-01-18,156.62873259790808
2025-01-19,156.65115816833645
2025-01-20,156.73701415456517
2025-01-21,156.26840086570462
2025-01-22,156.32263860234474
2025-01-23,156.47927430786777
2025-01-24,156.42290337685668
2025-01-25,156.0455776785784
2025-01-26,156.6734624001905
2025-01-27,156.6570081247767
2025-01-28,156.40714624491198
2025-01-29,156.41918406488315
2025-01-30,156.26294625422048
2025-01-31,156.57967484619127
2025-02-01,156.09631965049255
2025-02-02,155.28983112713246
2025-02-03,155.28983112713246
2025-02-04,155.41611603056697
2025-02-05,155.52945523923907
2025-02-06,155.55061869269144
2025-02-07,155.61342857113848
2025-02-08,155.39810895020707
2025-02-09,155.1992656156935
2025-02-10,154.86347855137834
2025-02-11,154.86347855137834
2025-02-12,154.6989804270627
2025-02-13,154.63773094064334
2025-02-14,155.0770634357699
2025-02-15,155.0770634357699
2025-02-16,155.0770634357699
2025-02-17,154.74532649473335
2025-02-18,154.67031948125765
2025-02-19,154.68808111253162
2025-02-20,154.78399928391522
2025-02-21,154.7155321180651
2025-02-22,154.7155321180651
2025-02-23,154.7155321180651
2025-02-24,154.56637713507155
2025-02-25,154.5369034018382
2025-02-26,154.34573203906862
2025-02-27,154.15488148241997
2025-02-28,153.35295764099777
2025-03-01,153.28400896197093
2025-03-02,153.59894566971295
2025-03-03,152.51491820331364
2025-03-04,152.1783633676131
2025-03-05,152.08516720154287
2025-03-06,151.91769779754725
2025-03-07,151.95978117091082
2025-03-08,151.95978117091082
2025-03-09,150.8250467305589
2025-03-10,150.57481135013586
2025-03-11,150.64108913076353
2025-03-12,151.5399757217876
2025-03-13,151.47216821905735
2025-03-14,151.8168145948792
2025-03-15,151.8168145948792
2025-03-16,151.8168145948792
2025-03-17,151.94783081080857
2025-03-18,152.07705339263606
2025-03-19,152.2285980773937
2025-03-20,152.21393236609342
2025-03-21,152.95991664853918
2025-03-22,152.95991664853918
2025-03-23,152.95991664853918
2025-03-24,153.28293199410894
2025-03-25,153.54477600508602
2025-03-26,153.42623084307175
2025-03-27,153.43771971005052
2025-03-28,152.95744657703253
2025-03-29,153.4373768732497
2025-03-30,153.4042566539076
2025-03-31,153.22195129638857
2025-04-01,153.379257359367
2025-04-02,153.53099924862204
2025-04-03,153.08455905174628
2025-04-04,152.614519234673
2025-04-05,152.614519234673
2025-04-06,152.14320178834998
2025-04-07,151.63166419159745
2025-04-08,151.7873686835477
2025-04-09,152.44669074089012
2025-04-10,152.21200189764696
2025-04-11,152.54967773252358
2025-04-12,152.54967773252358
2025-04-13,152.4575009558332
2025-04-14,154.14300998331495
2025-04-15,154.31213937614413
2025-04-16,154.240552147605
2025-04-17,154.77365003957985
2025-04-18,154.79444366915553
2025-04-19,154.8644614739756
2025-04-20,154.8644614739756
2025-04-21,154.70089583646785
2025-04-22,154.75166896609662
2025-04-23,155.05320388653857
2025-04-24,154.942998508043
2025-04-25,154.942998508043
2025-04-26,154.9945606764243
2025-04-27,154.9945606764243
2025-04-28,155.22400092287498
2025-04-29,155.69593921681547
2025-04-30,155.48633679283463
2025-05-01,155.48633679283463
2025-05-02,155.62496228679552
2025-05-03,155.45483267925758
2025-05-04,155.37351279498205
2025-05-05,155.59767116342948
2025-05-06,155.32394018721877
2025-05-07,155.96618092496885
2025-05-08,155.9989406956657
2025-05-09,155.71589061945056
2025-05-10,155.71589061945056
2025-05-11,155.71589061945056
2025-05-12,155.79390342571796
2025-05-13,155.94620477771298
2025-05-14,155.95565220012332
2025-05-15,156.13246857392457
2025-05-16,158.00659106225916
2025-05-17,158.03791102535544
2025-05-18,158.206918699086
2025-05-19,159.77785928487128
2025-05-20,159.78247763269613
2025-05-21,159.64739115489257
2025-05-22,159.6383060182566
2025-05-23,159.54602921180674
2025-05-24,159.54602921180674
2025-05-25,159.22810560256
2025-05-26,159.22810560256
2025-05-27,159.03934343927529
2025-05-28,159.03934343927529
2025-05-29,158.91976477033495
2025-05-30,159.15475137632836
2025-05-31,159.15475137632836
2025-06-01,159.119567986396
2025-06-02,159.34691699464253
2025-06-03,159.2625690574299
2025-06-04,159.2625690574299
2025-06-05,159.03067422196423
2025-06-06,159.2808230059228
2025-06-07,159.43472847740537
2025-06-08,159.43472847740537
2025-06-09,159.50235284660326
2025-06-10,159.40090548692012
2025-06-11,160.00410590548483
2025-06-12,159.87808659491535
2025-06-13,159.6278179659002
2025-06-14,159.43767536691527
2025-06-15,159.8796272048144
2025-06-16,159.99939402325393
2025-06-17,159.81775049807476
2025-06-18,159.80303065053135
2025-06-19,159.80303065053135
2025-06-20,159.49264554264911
2025-06-21,158.62067697852723
2025-06-22,158.46508927959184
2025-06-23,158.14938552832461
2025-06-24,158.17782780670007
2025-06-25,158.02329530849352
2025-06-26,157.7147138546119
2025-06-27,157.63981785229342
2025-06-28,157.63981785229342
2025-06-29,157.63981785229342
2025-06-30,157.77323432671574
2025-07-01,157.68511650279967
2025-07-02,159.73520893625385
2025-07-03,159.73520893625385
2025-07-04,159.56202317193095
2025-07-05,159.87263189334598
2025-07-06,159.87042101124823
2025-07-07,159.87042101124823
2025-07-08,160.0233761266801
2025-07-09,161.1936929738459
2025-07-10,161.35638078859523
2025-07-11,161.37538907415075
2025-07-12,161.43317957887587
2025-07-13,161.43317957887587
2025-07-14,161.34968148341434
2025-07-15,161.66029514721288
2025-07-16,161.66829921342165
2025-07-17,161.82171618638404
2025-07-18,161.87574349233026
2025-07-19,162.1202783901971
2025-07-20,162.1202783901971
2025-07-21,162.12408360200132
2025-07-22,162.16368639503006
2025-07-23,163.2012258536972
2025-07-24,166.9833719607304
2025-07-25,167.05943055387053
2025-07-26,167.1267662690874
2025-07-27,167.28453843463492
2025-07-28,167.25211659863575
2025-07-29,166.88494093987535
2025-07-30,166.55794275817019
2025-07-31,166.20944715301096
2025-08-01,165.88923572973238
2025-08-02,165.33407668384496
2025-08-03,165.33407668384496
2025-08-04,165.3005754430992
2025-08-05,165.4362983455305
2025-08-06,165.35500518425954
2025-08-07,165.5481980875091
2025-08-08,165.38164014343556
2025-08-09,165.38164014343556
2025-08-10,165.38164014343556
2025-08-11,165.34736301126654
2025-08-12,166.65050053075035
2025-08-13,168.80935892012337
2025-08-14,168.9024425061369
2025-08-15,168.81956121926518
2025-08-16,168.81956121926518
2025-08-17,168.81956121926518
2025-08-18,168.81956121926518
2025-08-19,168.35309564389146
2025-08-20,168.2473491669956
2025-08-21,168.06081144533417
2025-08-22,168.72383277177764
2025-08-23,169.07804342155478
2025-08-24,168.39994905079354
2025-08-25,167.76887595213682
2025-08-26,167.93367559248424
2025-08-27,167.95138950950366
2025-08-28,168.20522058248065
2025-08-29,167.99476155142784
2025-08-30,167.93081938972995
2025-08-31,167.93081938972995
2025-09-01,167.66299047756473
2025-09-02,167.82949855405136
2025-09-03,167.9350400779765
2025-09-04,167.8436721077405
2025-09-05,168.05100689953858
2025-09-06,167.9378070390633
2025-09-07,168.00188368356828
2025-09-08,168.04169027547104
2025-09-09,168.03749142106642
2025-09-10,168.19429047290134
2025-09-11,168.6740363861819
2025-09-12,168.7644310415174
2025-09-13,168.7644310415174
2025-09-14,168.998202906114
2025-09-15,168.95382651351719
2025-09-16,168.76719868410856
2025-09-17,168.76751346641626
2025-09-18,168.88964126113945
2025-09-19,169.08027209016555
2025-09-20,168.981077180047
2025-09-21,168.82152387942958
2025-09-22,169.04704371358596
2025-09-23,168.90554934900925
2025-09-24,168.78100655574428
2025-09-25,168.72516450924374
2025-09-26,168.89071259500085
2025-09-27,168.89071259500085
2025-09-28,168.20450234204358
2025-09-29,168.38351002564647
2025-09-30,168.1709876700673
2025-10-01,168.43125883628815
2025-10-02,172.55084567795768
2025-10-03,172.63482034921265
2025-10-04,172.63482034921265
2025-10-05,172.63482034921265
2025-10-06,173.64225691145958
2025-10-07,173.82782361552984
2025-10-08,173.4731450628796
2025-10-09,173.2474246810425
2025-10-10,173.10559289168717
2025-10-11,173.21218213218248
2025-10-12,173.53887358988197
2025-10-13,173.58061179038884
2025-10-14,173.5981794572004
2025-10-15,173.4553843159089
2025-10-16,173.38835716505068
2025-10-17,173.2963784652402
2025-10-18,173.2963784652402
2025-10-19,173.48754781981162
2025-10-20,173.37353712850847
2025-10-21,172.9724491024078
2025-10-22,172.67717754860757
2025-10-23,173.32085758884838
2025-10-24,173.37655205252767
2025-10-25,173.31045234673368
2025-10-26,173.31045234673368
2025-10-27,173.4117707789329
2025-10-28,173.3137550059331
2025-10-29,173.19463388932138
2025-10-30,173.06503266458355
2025-10-31,173.0792147215434
2025-11-01,174.16520748561172
2025-11-02,174.05178555748068
2025-11-03,173.96294368087922
2025-11-04,174.2377203116008
2025-11-05,174.34573179228317
2025-11-06,174.3431745023907
2025-11-07,174.34658782538057
2025-11-08,174.34658782538057
2025-11-09,174.34658782538057
2025-11-10,174.6615147072474
2025-11-11,174.59518513736768
2025-11-12,174.49965603859195
2025-11-13,174.30644946450943
2025-11-14,176.047708437632
2025-11-15,176.047708437632
2025-11-16,176.047708437632
2025-11-17,175.97588653532523
2025-11-18,175.13130153087315
2025-11-19,174.92153933452857
2025-11-20,173.3214697117259
2025-11-21,173.0433435186925
2025-11-22,173.0433435186925
2025-11-23,173.05408188049572
2025-11-24,172.8757670040508
2025-11-25,173.32833542543025
2025-11-26,173.25643950994575
2025-11-27,173.25643950994575
2025-11-28,173.2865829902879
2025-11-29,173.2865829902879
2025-11-30,173.15136010918835
2025-12-01,172.89774050458792
2025-12-02,172.45688832767215
2025-12-03,172.98767891464155
2025-12-04,172.99537088792633
2025-12-05,172.42496311576576
2025-12-06,172.42496311576576
2025-12-07,172.36447974715617
2025-12-08,172.38630901863462
2025-12-09,172.38706051814455
2025-12-10,172.3582172512402
2025-12-11,171.78618937012178
2025-12-12,171.46240869484257
2025-12-13,172.25474537467198
2025-12-14,172.10846345777702
2025-12-15,172.16644812475062
2025-12-16,171.82472201672923
2025-12-17,171.13205849526176
2025-12-18,170.96117709876114
2025-12-19,171.2776016814793
2025-12-20,171.2776016814793
2025-12-21,171.2776016814793
2025-12-22,171.31115151760662
2025-12-23,171.31115151760662
2025-12-24,171.3907966993571
2025-12-25,171.18409967950558
2025-12-26,171.18409967950558
2025-12-27,171.18409967950558
2025-12-28,171.978973566107
2025-12-29,171.71189179757638
2025-12-30,171.9717838363953
2025-12-31,171.94129058471762
2026-01-01,171.94663171874575
2026-01-02,172.06287173749976
2026-01-03,172.06287173749976
2026-01-04,172.19031233415066
2026-01-05,172.19975564331492
2026-01-06,172.410826445908
2026-01-07,172.458654086823
2026-01-08,172.54250887654032
2026-01-09,172.72540945203906
2026-01-10,173.203109736923
2026-01-11,173.10769291666452
2026-01-12,173.19520137377256
2026-01-13,173.38183691100684
2026-01-14,173.43935834203054
2026-01-15,173.2240992574037
2026-01-16,173.40746981435666
2026-01-17,173.46489639746935
2026-01-18,172.6770861677461
2026-01-19,172.49206368080758
2026-01-20,172.15821326985917
2026-01-21,172.2809621072788
2026-01-22,172.2107760053457
2026-01-23,172.2107760053457
2026-01-24,172.1688495167591
2026-01-25,171.23966295776557
2026-01-26,171.73713523409697
2026-01-27,171.68077055988857
2026-01-28,171.49254381785428
2026-01-29,171.2886969108463
2026-01-30,170.72015733160362
2026-01-31,170.74800464923786
2026-02-01,170.78523294285793
2026-02-02,169.93544985344928
2026-02-03,169.60282180061074
2026-02-04,169.11487012563077
2026-02-05,169.0002370761207
2026-02-06,169.86274939559462
2026-02-07,169.86274939559462
2026-02-08,169.86274939559462
2026-02-09,169.94731098330553
2026-02-10,169.94418569962934
2026-02-11,168.93117805261846
2026-02-12,168.4352046853631
2026-02-13,168.958037915917
2026-02-14,168.958037915917
2026-02-15,169.13963637006822
2026-02-16,169.17433807703952
2026-02-17,169.23091216941927
2026-02-18,169.214536263749
2026-02-19,169.26230910369682
2026-02-20,170.18931661724383
2026-02-21,170.18931661724383
2026-02-22,170.18931661724383
2026-02-23,170.21432360125448
2026-02-24,170.52226263503144
2026-02-25,170.67690033266314
2026-02-26,170.7420678906825
2026-02-27,170.36617440353828
2026-02-28,170.36617440353828
2026-03-01,170.13029715798592
2026-03-02,170.1685994247716
2026-03-03,170.1330983655199
2026-03-04,170.3858694446987
2026-03-05,170.84888519964298
2026-03-06,171.470332801682
2026-03-07,171.470332801682
2026-03-08,171.35506624649312
2026-03-09,171.40607372461068
2026-03-10,171.25731501928342
2026-03-11,171.0904185450269
2026-03-12,170.9047994215174
2026-03-13,170.81738924265034
2026-03-14,170.81738924265034
2026-03-15,170.81738924265034
2026-03-16,170.94593739241307
2026-03-17,170.74087231365897
2026-03-18,171.0101216461754
2026-03-19,171.33670639819874
2026-03-20,171.4097372897828
2026-03-21,171.36240643699574
2026-03-22,171.1956344128305
2026-03-23,171.0597905543747
2026-03-24,171.0200087946038
2026-03-25,171.06462362722942
2026-03-26,170.6089462362628
2026-03-27,170.1703031090263
2026-03-28,169.74439470666331
2026-03-29,169.47818141495384
2026-03-30,169.43422059020318
2026-03-31,169.57139907217183
2026-04-01,170.07425458365952
2026-04-02,169.81037027627667
2026-04-03,169.7397153253614
2026-04-04,169.7397153253614
2026-04-05,169.34078148725587
2026-04-06,169.34994313956813
2026-04-07,169.19519431014206
2026-04-08,171.20295745823717
2026-04-09,171.20295745823717
2026-04-10,170.961601752266
2026-04-11,170.961601752266
2026-04-12,170.97204391848152
2026-04-13,171.32793374485402
2026-04-14,171.24266513714045
2026-04-15,171.54944867546405
2026-04-16,171.48129606446633
2026-04-17,172.05203074568414
2026-04-18,171.7781011410015
2026-04-19,172.2759359554425
2026-04-20,172.464298424744
2026-04-21,172.4474733371083
2026-04-22,172.54637529526428
2026-04-23,172.92536783243418
2026-04-24,176.00737663804958
2026-04-25,175.98557393920882
2026-04-26,177.7064724792488
2026-04-27,177.4599164520365
2026-04-28,177.2935407310328
2026-04-29,177.03543543329246
2026-04-30,176.49682191628588
2026-05-01,176.4574179387177
2026-05-02,176.3810969385986
2026-05-03,176.3343690990802
2026-05-04,176.49655062382973
2026-05-05,176.40359378160505
2026-05-06,176.3241413195308
2026-05-07,176.20312789919925
2026-05-08,176.21140672497228
2026-05-09,177.31912179842325
2026-05-10,177.31912179842325
2026-05-11,177.32067434380573
2026-05-12,179.49892229328896
2026-05-13,179.4711267948854
2026-05-14,180.16771228128292
2026-05-15,180.39627200934126
2026-05-16,180.9804564360768
2026-05-17,180.6825818894987
2026-05-18,180.7164233581962
2026-05-19,180.45897571885266
2026-05-20,180.57780143193403
2026-05-21,181.22245233681394
2026-05-22,181.2542621668602
2026-05-23,180.78407110381266
2026-05-24,180.78407110381266
2026-05-25,180.78407110381266
2026-05-26,181.07910481667142
2026-05-27,180.6691366016661
2026-05-28,180.5326505412599
2026-05-29,180.3787113629486
2026-05-30,179.81339211236437
2026-05-31,179.87693846739757
2026-06-01,179.73989768746458
2026-06-02,179.49530901234002
2026-06-03,179.49025924144576
2026-06-04,179.34752571274217
2026-06-05,179.56855839799604
2026-06-06,179.56855839799604
2026-06-07,179.4625999329189
2026-06-08,179.73267745508716
2026-06-09,179.75496823616317
2026-06-10,180.1863941033954
2026-06-11,180.56261998760323
2026-06-12,181.11038117624156
2026-06-13,181.11038117624156
2026-06-14,181.1277592041392
2026-06-15,181.19171932405408
2026-06-16,182.16137270328625
2026-06-17,182.10418896027969
2026-06-18,182.07806367802826
2026-06-19,182.61557435292465
2026-06-20,182.61557435292465
2026-06-21,182.6021922752236
2026-06-22,182.5217106085014
2026-06-23,182.433904579923
2026-06-24,182.6132889710209
2026-06-25,182.19798168552742
2026-06-26,182.3128486996581
2026-06-27,182.4261704172962
