entry_time,entry_price,exit_time,exit_price,result,pnl_pct,holding_days,setup_day_low
1988-08-23,0.2725576758384704,1988-08-25,0.27083194504785452,stop_loss,-0.93000000000000005,2,0.27083194504785452
1988-10-10,0.26565703749656677,1988-10-24,0.27600747346878052,time_exit,3.6000000000000001,14,0.25875651251703857
1988-11-23,0.255115807056427,1988-12-08,0.27068185806274409,time_exit,5.7999999999999998,15,0.2456028408604449
1989-03-17,0.24194431304931641,1989-03-22,0.235873633212933,stop_loss,-2.8100000000000001,5,0.235873633212933
1989-03-27,0.23413942754268641,1989-04-10,0.25668615102767939,time_exit,9.3300000000000001,14,0.2324051590122905
1989-06-19,0.30591732263565058,1989-06-20,0.30244123336148881,stop_loss,-1.4399999999999999,1,0.30244123336148881
1989-06-21,0.29548808932304382,1989-06-22,0.29375002224380481,stop_loss,-0.89000000000000001,1,0.29375002224380481
1989-06-30,0.28679782152175898,1989-07-17,0.2833210825920105,time_exit,-1.51,17,0.27463065584223462
1989-07-26,0.26593965291976929,1989-08-09,0.30591732263565058,time_exit,14.73,14,0.26246354131540128
1989-10-16,0.3258088231086731,1989-10-30,0.31883922219276428,time_exit,-2.4399999999999999,14,0.2961894141275549
1989-11-28,0.30827188491821289,1989-11-29,0.29866550024459421,stop_loss,-3.4199999999999999,1,0.29866550024459421
1989-12-06,0.29866555333137512,1989-12-11,0.28643946386623598,stop_loss,-4.3899999999999997,5,0.28643946386623598
1990-01-29,0.23229575157165519,1990-02-12,0.2375350594520568,time_exit,1.96,14,0.22443584770903
1990-04-25,0.27159258723258972,1990-04-26,0.268088412470319,stop_loss,-1.5900000000000001,1,0.268088412470319
1990-06-07,0.27410304546356201,1990-06-08,0.27058912551673753,stop_loss,-1.5800000000000001,1,0.27058912551673753
1990-07-23,0.29167425632476801,1990-08-03,0.2811317209005032,stop_loss,-3.9100000000000001,11,0.2811317209005032
1990-08-10,0.27234619855880737,1990-08-13,0.26883230046123952,stop_loss,-1.5900000000000001,3,0.26883230046123952
1990-08-21,0.25554567575454712,1990-08-22,0.24849579649092091,stop_loss,-3.0600000000000001,1,0.24849579649092091
1990-09-13,0.23792153596878049,1990-09-19,0.2326347353140385,stop_loss,-2.52,6,0.2326347353140385
1990-09-21,0.2220603078603744,1990-09-24,0.21853576628807039,stop_loss,-1.8899999999999999,3,0.21853576628807039
1990-09-25,0.21148586273193359,1990-09-27,0.2061990626481075,stop_loss,-2.7999999999999998,2,0.2061990626481075
1990-09-28,0.20443671941757199,1990-10-03,0.19210003016302771,stop_loss,-6.3300000000000001,5,0.19210003016302771
1990-10-04,0.19738686084747309,1990-10-10,0.18505018204450599,stop_loss,-6.5499999999999998,6,0.18505018204450599
1990-10-11,0.19562460482120511,1990-10-16,0.17976338472580081,stop_loss,-8.4100000000000001,5,0.17976338472580081
1991-04-22,0.43591096997261047,1991-04-25,0.4164194643920015,stop_loss,-4.7699999999999996,3,0.4164194643920015
1991-04-26,0.41553342342376709,1991-04-30,0.40933105914005191,stop_loss,-1.79,4,0.40933105914005191
1991-05-17,0.33313542604446411,1991-05-20,0.32959165992831058,stop_loss,-1.3600000000000001,3,0.32959165992831058
1991-06-28,0.29490423202514648,1991-07-15,0.32332837581634521,time_exit,9.3399999999999999,17,0.28602135424521191
1991-12-10,0.35071751475334167,1991-12-24,0.37302801012992859,time_exit,6.0599999999999996,14,0.34625573835940338
1992-03-12,0.44882854819297791,1992-03-26,0.45776969194412231,time_exit,1.6899999999999999,14,0.43988753785948292
1992-04-01,0.42200630903244019,1992-04-07,0.4094891802336606,stop_loss,-3.27,6,0.4094891802336606
1992-06-04,0.39060309529304499,1992-06-10,0.38343654556995438,stop_loss,-2.1299999999999999,6,0.38343654556995438
1992-06-19,0.3207250833511352,1992-06-22,0.31355769490396218,stop_loss,-2.5299999999999998,3,0.31355769490396218
1992-08-06,0.31534919142723078,1992-08-07,0.30639017501468618,stop_loss,-3.1400000000000001,1,0.30639017501468618
1992-09-28,0.3215870857238769,1992-10-02,0.31440043371994281,stop_loss,-2.5299999999999998,4,0.31440043371994281
1992-10-05,0.31260398030281061,1992-10-19,0.35212841629981989,time_exit,12.34,14,0.29823149213737699
1992-12-16,0.39608663320541382,1992-12-31,0.43029454350471491,time_exit,8.3399999999999999,15,0.3924860724609211
1993-02-08,0.40688920021057129,1993-02-10,0.3996881011397091,stop_loss,-2.0699999999999998,2,0.3996881011397091
1993-02-11,0.39698773622512817,1993-02-12,0.39608677242520829,stop_loss,-0.53000000000000003,1,0.39608677242520829
1993-03-30,0.37710350751876831,1993-04-02,0.36266903161711289,stop_loss,-4.1299999999999999,3,0.36266903161711289
1993-04-07,0.36447310447692871,1993-04-13,0.35003863436886368,stop_loss,-4.2599999999999998,6,0.35003863436886368
1993-04-14,0.35184293985366821,1993-04-15,0.34372318404304619,stop_loss,-2.6099999999999999,1,0.34372318404304619
1993-06-10,0.32184046506881708,1993-06-15,0.30918380346145191,stop_loss,-4.2300000000000004,5,0.30918380346145191
1993-06-16,0.30556774139404291,1993-06-17,0.30014381835711718,stop_loss,-2.0800000000000001,1,0.30014381835711718
1993-06-18,0.29652702808380121,1993-06-21,0.28748714869748487,stop_loss,-3.3500000000000001,3,0.28748714869748487
1993-06-25,0.28929504752159119,1993-06-28,0.28567909208307901,stop_loss,-1.55,3,0.28567909208307901
1993-06-29,0.2820623517036438,1993-06-30,0.27844639580565861,stop_loss,-1.5800000000000001,1,0.27844639580565861
1993-07-02,0.27844640612602228,1993-07-06,0.27302248414833807,stop_loss,-2.25,4,0.27302248414833807
1993-07-12,0.27483049035072321,1993-07-14,0.26217383367288738,stop_loss,-4.9100000000000001,2,0.26217383367288738
1993-07-21,0.1898498982191085,1993-08-04,0.21877913177013389,time_exit,14.94,14,0.18442596200379449
1993-08-30,0.1888694167137146,1993-09-01,0.18796145531078329,stop_loss,-0.78000000000000003,2,0.18796145531078329
1993-09-15,0.17797307670116419,1993-09-29,0.1734331995248794,time_exit,-2.8500000000000001,14,0.17070852137255749
1993-10-04,0.1652606725692749,1993-10-18,0.20612169802188871,time_exit,24.43,14,0.15981286664475641
1993-12-09,0.21870914101600639,1993-12-10,0.21688669239175509,stop_loss,-1.1299999999999999,1,0.21688669239175509
1993-12-13,0.21506431698799131,1993-12-21,0.20230625974845901,stop_loss,-6.2300000000000004,8,0.20230625974845901
1993-12-22,0.204128697514534,1993-12-23,0.19683803752176929,stop_loss,-3.8700000000000001,1,0.19683803752176929
1994-03-22,0.25607785582542419,1994-03-23,0.25241983449072619,stop_loss,-1.73,1,0.25241983449072619
1994-03-24,0.25333422422409058,1994-03-25,0.2487608633168876,stop_loss,-2.1099999999999999,1,0.2487608633168876
1994-03-28,0.24327385425567619,1994-03-29,0.23961583455664029,stop_loss,-1.8,1,0.23961583455664029
1994-03-30,0.2377869188785553,1994-03-31,0.23229904489749509,stop_loss,-2.6099999999999999,1,0.23229904489749509
1994-04-13,0.2322990000247955,1994-04-14,0.2286410041930004,stop_loss,-1.8700000000000001,1,0.2286410041930004
1994-04-21,0.2167516350746154,1994-05-06,0.2364142835140228,time_exit,8.7699999999999996,15,0.19754539567456039
1994-05-31,0.21485310792922971,1994-06-01,0.209343590554151,stop_loss,-2.8599999999999999,1,0.209343590554151
1994-06-03,0.2029167413711547,1994-06-08,0.1964891032334575,stop_loss,-3.4700000000000002,5,0.1964891032334575
1994-06-09,0.19832533597946159,1994-06-23,0.1873079462165278,stop_loss,-5.8600000000000003,14,0.1873079462165278
1994-06-24,0.1881108880043029,1994-06-27,0.18179843477565691,stop_loss,-3.6600000000000001,3,0.18179843477565691
1994-09-22,0.2496868818998336,1994-09-27,0.24784427759806299,stop_loss,-1.04,5,0.24784427759806299
1994-09-29,0.25153028964996338,1994-10-03,0.2460016896397319,stop_loss,-2.5,4,0.2460016896397319
1994-11-18,0.29572045803070068,1994-11-21,0.29294823859623348,stop_loss,-1.24,3,0.29294823859623348
1994-12-02,0.2703070342540741,1994-12-09,0.26337570627968721,stop_loss,-2.8599999999999999,7,0.26337570627968721
1995-02-24,0.28911978006362909,1995-02-27,0.28541335002207691,stop_loss,-1.5800000000000001,3,0.28541335002207691
1995-02-28,0.29282709956169128,1995-03-08,0.28170696629018638,stop_loss,-4.0999999999999996,8,0.28170696629018638
1995-03-29,0.2548337578773498,1995-04-04,0.25112650951916882,stop_loss,-1.75,6,0.25112650951916882
1995-07-19,0.33824220299720759,1995-07-20,0.33452549321025388,stop_loss,-1.3999999999999999,1,0.33452549321025388
1995-08-11,0.32012227177619929,1995-08-25,0.33357521891593928,time_exit,3.8999999999999999,14,0.31129424942145473
1995-09-27,0.27021446824073792,1995-10-09,0.25903308312111889,stop_loss,-4.4400000000000004,12,0.25903308312111889
1995-10-10,0.258567214012146,1995-10-24,0.26182827353477478,time_exit,0.95999999999999996,14,0.25064681108815812
1995-12-13,0.28694561123847961,1995-12-15,0.27479476866524499,stop_loss,-4.5300000000000002,2,0.27479476866524499
1995-12-21,0.24301616847515101,1996-01-04,0.2364730111658839,stop_loss,-2.9900000000000002,14,0.2364730111658839
1996-01-05,0.25610163807868958,1996-01-18,0.2346037691167856,stop_loss,-8.6899999999999995,13,0.2346037691167856
1996-01-22,0.22806058824062339,1996-01-26,0.2187144373252492,stop_loss,-4.4000000000000004,4,0.2187144373252492
1996-02-29,0.20562887191772461,1996-03-01,0.20375964015277059,stop_loss,-1.21,1,0.20375964015277059
1996-03-05,0.1990858167409896,1996-03-06,0.19628197394805591,stop_loss,-1.71,1,0.19628197394805591
1996-03-08,0.1944127231836319,1996-03-21,0.1869349570141661,stop_loss,-4.1500000000000004,13,0.1869349570141661
1996-03-22,0.18973962962627411,1996-03-25,0.18600031637150169,stop_loss,-2.27,3,0.18600031637150169
1996-03-27,0.18880417943000791,1996-04-11,0.19254355132579801,time_exit,1.6799999999999999,15,0.1719802515875046
1996-05-03,0.1785233467817306,1996-05-17,0.2065635472536087,time_exit,15.41,14,0.1757186567612791
1996-06-07,0.18226189911365509,1996-06-18,0.17571874234629711,stop_loss,-3.8900000000000001,11,0.17571874234629711
1996-06-19,0.17291484773159019,1996-06-20,0.16917639568052559,stop_loss,-2.46,1,0.16917639568052559
1996-06-21,0.16917642951011649,1996-06-24,0.1673071968711661,stop_loss,-1.3999999999999999,3,0.1673071968711661
1996-07-05,0.14580932259559631,1996-07-08,0.14394009021900911,stop_loss,-1.5800000000000001,3,0.14394009021900911
1996-07-12,0.13506039977073669,1996-07-15,0.1289853915920077,stop_loss,-4.7999999999999998,3,0.1289853915920077
1996-12-11,0.1794580072164535,1996-12-13,0.17758877490747579,stop_loss,-1.3400000000000001,2,0.17758877490747579
1996-12-20,0.17571870982646939,1996-12-31,0.15982939254755241,stop_loss,-9.3399999999999999,11,0.15982939254755241
1997-01-15,0.12898541986942291,1997-01-16,0.12805080974125399,stop_loss,-1.02,1,0.12805080974125399
1997-03-19,0.1205730065703392,1997-04-03,0.14113625884056091,time_exit,16.75,15,0.1187037742011864
1997-06-12,0.1201057285070419,1997-06-13,0.1196384172145146,stop_loss,-0.68999999999999995,1,0.1196384172145146
1997-07-03,0.1023471802473068,1997-07-10,0.097205951196120799,stop_loss,-5.3200000000000003,7,0.097205951196120799
1997-10-16,0.16076400876045219,1997-10-17,0.1560909343190362,stop_loss,-3.21,1,0.1560909343190362
1997-10-28,0.1355277001857757,1997-11-11,0.13739778101444239,time_exit,1.0800000000000001,14,0.1187037729321876
1997-12-05,0.11823646724224091,1997-12-08,0.11636723500313691,stop_loss,-1.8799999999999999,3,0.11636723500313691
1997-12-11,0.108889490365982,1997-12-15,0.1037490976241684,stop_loss,-5.0199999999999996,4,0.1037490976241684
1997-12-22,0.099543318152427604,1997-12-23,0.098608701944503802,stop_loss,-1.24,1,0.098608701944503802
1997-12-29,0.098141387104988098,1997-12-30,0.096271318646947504,stop_loss,-2.21,1,0.096271318646947504
1998-05-27,0.2000204473733902,1998-06-10,0.20983469486236569,time_exit,4.6100000000000003,14,0.1916089061768472
1998-09-01,0.2551669180393219,1998-09-16,0.2790005207061767,time_exit,9.0399999999999991,15,0.22899599560401929
1998-11-10,0.26264393329620361,1998-11-11,0.2617093106692665,stop_loss,-0.66000000000000003,1,0.2617093106692665
1998-12-01,0.2551669180393219,1998-12-09,0.23647292423640581,stop_loss,-7.6299999999999999,8,0.23647292423640581
1999-03-03,0.25563433766365051,1999-03-04,0.25049310132606639,stop_loss,-2.3100000000000001,1,0.25049310132606639
1999-03-05,0.2481564581394195,1999-03-11,0.24208145066040471,stop_loss,-2.75,6,0.24208145066040471
2000-01-11,0.69352948665618896,2000-01-12,0.67670558505910172,stop_loss,-2.73,1,0.67670558505910172
2000-05-24,0.65567499399185181,2000-05-30,0.62062437268776771,stop_loss,-5.6500000000000004,6,0.62062437268776771
2000-06-01,0.66642427444458008,2000-06-15,0.69072574377059937,time_exit,3.3500000000000001,14,0.60099693402348653
2000-07-28,0.72250443696975708,2000-08-03,0.70100744297574613,stop_loss,-3.2799999999999998,6,0.70100744297574613
2000-09-28,0.80008256435394287,2000-09-29,0.7197005337800535,stop_loss,-10.35,1,0.7197005337800535
2000-10-04,0.35330754518508911,2000-10-06,0.32713661591211951,stop_loss,-7.71,2,0.32713661591211951
2000-10-18,0.300965666770935,2000-10-19,0.28040242431558471,stop_loss,-7.1299999999999999,1,0.28040242431558471
2000-10-26,0.27666383981704712,2000-11-09,0.3019003272056579,time_exit,8.8200000000000003,14,0.26170916245742759
2000-12-15,0.21030203998088831,2000-12-18,0.2093674174925276,stop_loss,-0.73999999999999999,3,0.2093674174925276
2000-12-20,0.2149750292301178,2001-01-05,0.2448853403329849,time_exit,13.609999999999999,16,0.20375965054751011
2001-02-22,0.28133785724639893,2001-03-01,0.26918701762306563,stop_loss,-4.6200000000000001,7,0.26918701762306563
2001-05-24,0.3469519317150116,2001-05-25,0.33827826507843389,stop_loss,-2.7999999999999998,1,0.33827826507843389
2001-07-20,0.29879739880561829,2001-07-24,0.2914695228285577,stop_loss,-2.75,4,0.2914695228285577
2001-07-26,0.27800977230072021,2001-08-09,0.28488963842391968,time_exit,2.1699999999999999,14,0.26694345458760421
2001-08-20,0.27098092436790461,2001-08-21,0.26634552379078708,stop_loss,-2.0099999999999998,1,0.26634552379078708
2001-08-22,0.27232751250267029,2001-08-23,0.26335401999445512,stop_loss,-3.6000000000000001,1,0.26335401999445512
2001-08-30,0.26664441823959351,2001-09-07,0.25841880861109351,stop_loss,-3.3799999999999999,8,0.25841880861109351
2001-09-10,0.25976550579071039,2001-09-17,0.25303560976213169,stop_loss,-2.8900000000000001,7,0.25303560976213169
2001-09-19,0.25453141331672668,2001-09-20,0.23329485681435161,stop_loss,-8.6400000000000006,1,0.23329485681435161
2001-09-21,0.23523937165737149,2001-10-05,0.24137046933174131,time_exit,2.3100000000000001,14,0.21953680500542611
2002-02-27,0.32840782403945917,2002-03-13,0.36624309420585632,time_exit,11.220000000000001,14,0.31315413961578559
2002-05-07,0.33603459596633911,2002-05-21,0.35084027051925659,time_exit,4.1100000000000003,14,0.33109939554559348
2002-06-14,0.30059215426445007,2002-06-19,0.27083181486796409,stop_loss,-10.199999999999999,5,0.27083181486796409
2002-06-20,0.2558771669864654,2002-06-21,0.25198880050300482,stop_loss,-1.8200000000000001,1,0.25198880050300482
2002-06-24,0.25826981663703918,2002-06-26,0.24974520093122629,stop_loss,-3.6000000000000001,2,0.24974520093122629
2002-07-19,0.22372418642044059,2002-07-23,0.2172932434382403,stop_loss,-3.1699999999999999,4,0.2172932434382403
2002-07-24,0.22731359302997589,2002-07-25,0.21310591629924799,stop_loss,-6.5499999999999998,1,0.21310591629924799
2002-07-26,0.2144517302513122,2002-08-09,0.22432218492031089,time_exit,4.2999999999999998,14,0.20637684227968969
2002-09-13,0.21190990507602689,2002-09-27,0.22013470530509949,time_exit,3.5800000000000001,14,0.210115211803209
2002-10-01,0.21699424088001251,2002-10-04,0.20936741015952259,stop_loss,-3.8100000000000001,3,0.20936741015952259
2002-12-02,0.22701367735862729,2002-12-04,0.22447197499869581,stop_loss,-1.4199999999999999,2,0.22447197499869581
2002-12-18,0.21789196133613581,2002-12-19,0.2168451255872885,stop_loss,-0.78000000000000003,1,0.2168451255872885
2002-12-20,0.2114610821008682,2003-01-07,0.22207935154438019,time_exit,4.7199999999999998,18,0.2060769883709202
2003-01-24,0.20637679100036621,2003-02-07,0.2116109430789947,time_exit,2.2400000000000002,14,0.2027874037057483
2003-03-31,0.2114610821008682,2003-04-11,0.2099653667037088,stop_loss,-1.01,11,0.2099653667037088
2003-04-16,0.19800211489200589,2003-04-17,0.1932159653775577,stop_loss,-2.7200000000000002,1,0.1932159653775577
2003-09-26,0.30941489338874811,2003-10-10,0.3541298508644104,time_exit,14.15,14,0.30133915831935332
2003-11-19,0.30537748336791992,2003-11-20,0.30298483263625409,stop_loss,-1.0800000000000001,1,0.30298483263625409
2003-11-21,0.3032838106155395,2003-12-08,0.31479889154434199,time_exit,3.5,17,0.29685286762336371
2003-12-17,0.2973017692565918,2003-12-19,0.29595595459817597,stop_loss,-0.75,2,0.29595595459817597
2003-12-22,0.29685285687446589,2004-01-07,0.33782938122749329,time_exit,13.5,16,0.28788021105971001
2004-02-04,0.32586541771888727,2004-02-19,0.33603459596633911,time_exit,2.8199999999999998,15,0.3245196027863585
2004-04-29,0.400340735912323,2004-04-30,0.3885265577314439,stop_loss,-3.25,1,0.3885265577314439
2004-07-14,0.44236308336257929,2004-07-28,0.48259186744689941,time_exit,8.7899999999999991,14,0.42980105319850048
2005-04-18,1.0653814077377319,2005-05-02,1.0896075963973999,time_exit,1.97,14,1.0169278842077951
2005-05-11,1.0650821924209597,2005-05-25,1.1898044347763062,time_exit,11.41,14,0.99030789996650781
2006-02-07,2.0218911170959477,2006-02-08,1.9943744266976344,stop_loss,-1.6599999999999999,1,1.9943744266976344
2006-02-10,2.0132176876068115,2006-02-27,2.1232845783233643,time_exit,5.1699999999999999,17,1.8813161863400396
2006-03-10,1.8899896144866943,2006-03-21,1.867855984451148,stop_loss,-1.47,11,1.867855984451148
2006-03-22,1.8445268869400024,2006-03-23,1.8325627616476143,stop_loss,-0.94999999999999996,1,1.8325627616476143
2006-03-24,1.7933816909790039,2006-03-28,1.7655650990229728,stop_loss,-1.8500000000000001,4,1.7655650990229728
2006-03-29,1.8642667531967163,2006-04-12,1.9952709674835205,time_exit,6.7300000000000004,14,1.7248884829121061
2006-05-16,1.9435278177261357,2006-05-17,1.9366488436403948,stop_loss,-0.65000000000000002,1,1.9366488436403948
2006-05-19,1.9294700622558596,2006-05-22,1.8789220457741824,stop_loss,-2.9199999999999999,3,1.8789220457741824
2006-05-24,1.8944758176803589,2006-05-30,1.841236261453828,stop_loss,-3.1099999999999999,6,1.841236261453828
2006-06-08,1.8173093795776367,2006-06-12,1.7093351289397911,stop_loss,-6.2400000000000002,4,1.7093351289397911
2006-06-14,1.7230944633483889,2006-06-28,1.6955777602362621,stop_loss,-1.8999999999999999,14,1.6955777602362621
2006-07-10,1.6450293064117432,2006-07-12,1.630074653362293,stop_loss,-1.21,2,1.630074653362293
2006-12-18,2.5563755035400391,2006-12-19,2.5300546323579165,stop_loss,-1.3300000000000001,1,2.5300546323579165
2006-12-27,2.4382336139678955,2007-01-12,2.8300490379333496,time_exit,15.77,16,2.2961627982541897
2007-02-02,2.5348410606384282,2007-02-06,2.5034358342390148,stop_loss,-1.54,4,2.5034358342390148
2007-04-18,2.7038307189941406,2007-05-02,3.0026278495788574,time_exit,10.75,14,2.6799034605614152
2008-01-09,5.3657875061035156,2008-01-15,5.0337902229411107,stop_loss,-6.4900000000000002,6,5.0337902229411107
2008-02-22,3.5730037689208984,2008-02-26,3.4656277646950597,stop_loss,-3.3100000000000001,4,3.4656277646950597
2008-06-12,5.1821413040161133,2008-06-13,5.1205276675613138,stop_loss,-1.49,1,5.1205276675613138
2008-06-27,5.0873298645019531,2008-07-01,4.9096665660552024,stop_loss,-3.79,4,4.9096665660552024
2008-07-21,4.9736733436584473,2008-07-22,4.8190401950674104,stop_loss,-3.4100000000000001,1,4.8190401950674104
2008-09-08,4.7233271598815918,2008-09-09,4.5301113810275586,stop_loss,-4.3899999999999997,1,4.5301113810275586
2008-09-10,4.5346002578735352,2008-09-11,4.4505546459786407,stop_loss,-2.1499999999999999,1,4.4505546459786407
2008-09-18,4.0105829238891602,2008-09-29,3.6094943617804969,stop_loss,-10.300000000000001,11,3.6094943617804969
2008-10-06,2.9353313446044922,2008-10-08,2.6182895801411248,stop_loss,-11.1,2,2.6182895801411248
2008-10-10,2.8952517509460449,2008-10-24,2.8826906681060791,time_exit,-0.72999999999999998,14,2.542317700680238
2008-11-21,2.469937801361084,2008-12-08,2.982588529586792,time_exit,20.460000000000001,17,2.367048701486937
2008-12-24,2.5435147285461426,2009-01-09,2.7092146873474121,time_exit,6.21,16,2.528859075581583
2009-12-04,5.782127857208252,2009-12-07,5.6912021293200574,stop_loss,-1.8700000000000001,3,5.6912021293200574
2010-05-06,7.3652453422546387,2010-05-20,7.1113138198852539,time_exit,-3.75,14,5.9594923913312794
2010-07-19,7.3452062606811523,2010-08-02,7.8318405151367188,time_exit,6.3300000000000001,14,7.1663473781999052
2010-08-25,7.2647480964660636,2010-08-27,7.0945628387637996,stop_loss,-2.6400000000000001,2,7.0945628387637996
2010-11-16,9.0204439163208008,2010-11-17,8.952548710777819,stop_loss,-1.05,1,8.952548710777819
2011-04-18,9.9255132675170898,2011-05-03,10.414532661437988,time_exit,4.6299999999999999,15,9.5758699846733801
2011-05-23,10.001775741577148,2011-06-07,9.9311904907226562,time_exit,-1.01,15,9.8528264314001675
2011-06-13,9.7684850692749023,2011-06-15,9.7227234861837086,stop_loss,-0.77000000000000002,2,9.7227234861837086
2011-06-16,9.7254171371459961,2011-06-20,9.5211348362892245,stop_loss,-2.3999999999999999,4,9.5211348362892245
2011-10-04,11.141335487365724,2011-10-18,12.629040718078612,time_exit,13.050000000000001,14,10.5951867753966
2011-11-11,11.503844261169434,2011-11-14,11.373437664865328,stop_loss,-1.4299999999999999,3,11.373437664865328
2012-04-17,18.235895156860352,2012-04-20,17.105611492385052,stop_loss,-6.5,3,17.105611492385052
2012-04-23,17.099328994750977,2012-04-24,16.648292782716002,stop_loss,-2.9399999999999999,1,16.648292782716002
2012-05-18,15.863470077514648,2012-06-04,16.877702713012695,time_exit,6.0899999999999999,17,15.618211874560297
2012-10-02,19.864459991455082,2012-10-08,19.54425430588789,stop_loss,-1.9099999999999999,6,19.54425430588789
2012-10-31,17.882247924804688,2012-11-02,17.653358413677587,stop_loss,-1.5800000000000001,2,17.653358413677587
2012-11-09,16.507665634155273,2012-11-15,16.105127609118714,stop_loss,-2.7400000000000002,6,16.105127609118714
