entry_time,direction,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score,symbol,passive_pnl_pct
2018-05-08,long,36.80166012087085,2018-06-15,40.21682062127176,take_profit,9.28,8.98,0.66,BMY,9.39
2018-05-17,long,23.80500030517578,2018-05-21,25.1926801071167,take_profit,5.83,5.53,0.33,MNST,4.53
2018-06-25,long,12.29172142784441,2018-07-16,13.821017584477925,take_profit,12.44,12.14,0.33,HWM,16.28
2018-06-28,long,14.936443616594678,2018-07-09,15.835256716255053,take_profit,6.02,5.72,0.33,LRCX,6.1
2018-07-16,long,16.258315869176137,2018-07-23,17.55337419380066,take_profit,7.97,7.67,0.66,AVGO,7.77
2018-07-19,long,50.79693134912485,2018-07-20,55.60516890924122,take_profit,9.47,9.17,0.67,PM,9.88
2018-08-21,long,44.09186966340476,2018-09-19,46.3588776297888,take_profit,5.14,4.84,0.33,SCHW,5.11
2018-09-05,long,18.478666305541992,2018-09-07,17.92430631637573,stop_loss,-3.0,-3.3,0.33,TSLA,-5.33
2018-09-12,long,37.44492587273241,2018-09-20,42.32877828992973,take_profit,13.04,12.74,0.34,WDC,11.71
2018-10-08,long,25.959999084472656,2018-10-10,25.181199111938476,stop_loss,-3.0,-3.3,0.67,AMD,-4.0
2018-10-11,long,12.293781791487982,2018-10-17,13.560074350755595,take_profit,10.3,10.0,0.33,LRCX,7.93
2018-10-16,long,8.159975256908725,2018-10-23,7.9151759992014625,stop_loss,-3.0,-3.3,0.66,KLAC,-0.75
2018-10-23,long,29.16142350998968,2018-10-24,31.101480152083287,take_profit,6.65,6.35,0.33,STX,7.12
2018-10-24,long,29.67143991135797,2018-10-29,30.90717175597435,take_profit,4.16,3.86,0.33,PWR,1.52
2018-10-24,long,51.978720344396166,2018-10-25,54.37535010794061,take_profit,4.61,4.31,0.34,GOOG,4.17
2018-10-24,long,88.44043843254317,2018-10-29,93.95442315991559,take_profit,6.23,5.93,0.66,PNC,4.51
2018-10-26,long,9.882837184850043,2018-10-29,10.602931659918985,take_profit,7.29,6.99,1.0,FCX,1.72
2018-10-26,long,146.60953154408685,2018-10-31,157.16266281138905,take_profit,7.2,6.9,0.66,SPGI,9.46
2018-10-26,long,21.484769137841653,2018-10-31,22.636089518831803,take_profit,5.36,5.06,0.34,BAC,5.96
2018-10-29,long,71.20907112762102,2018-10-31,75.39961041245252,take_profit,5.88,5.58,0.33,PSX,5.38
2018-10-29,long,32.97914050623427,2018-10-31,36.06291478003542,take_profit,9.35,9.05,0.33,MU,11.23
2018-10-30,long,129.73110228858803,2018-11-02,140.38075193255128,take_profit,8.21,7.91,0.66,MCO,7.14
2018-10-30,long,321.54393477346525,2018-11-02,338.00578757160844,take_profit,5.12,4.82,0.33,EQIX,4.52
2018-11-12,long,75.03375498891958,2018-11-15,79.2212883354239,take_profit,5.58,5.28,0.33,TXN,4.95
2018-11-12,long,30.424974081671056,2018-11-21,33.31467523528002,take_profit,9.5,9.2,0.34,WDC,8.29
2018-11-13,long,15.99187506458139,2018-12-17,15.512118812643948,stop_loss,-3.0,-3.3,0.34,WMB,-4.27
2018-11-14,long,49.501822694324105,2018-11-20,48.01676801349438,stop_loss,-3.0,-3.3,0.33,MPC,-1.61
2018-11-20,long,44.70659075571077,2018-11-29,47.21402826458561,take_profit,5.61,5.31,0.67,QCOM,7.17
2018-11-20,long,328.4405949012434,2018-11-26,346.784062100715,take_profit,5.59,5.29,0.33,REGN,6.23
2018-11-23,long,3.532203292433255,2018-11-29,3.967830593100892,take_profit,12.33,12.03,0.33,NVDA,10.01
2018-11-23,long,13.498125076293944,2018-11-26,14.07839002227783,take_profit,4.3,4.0,0.34,ANET,4.52
2018-12-10,long,38.71942732261499,2018-12-20,37.55784450293654,stop_loss,-3.0,-3.3,1.0,AAPL,-4.28
2018-12-24,long,151.8000030517578,2018-12-26,160.28656103515627,take_profit,5.59,5.29,0.34,VRTX,6.31
2018-12-24,long,100.40829620837154,2018-12-28,105.25655343817171,take_profit,4.83,4.53,0.33,MCK,3.4
2018-12-24,long,31.600000381469727,2018-12-26,33.17459214019775,take_profit,4.98,4.68,0.34,NOW,6.98
2018-12-24,long,29.069412435020755,2018-12-26,30.975902523627163,take_profit,6.56,6.26,0.66,MS,6.67
2018-12-26,long,23.831371561362296,2018-12-28,26.416543533567417,take_profit,10.85,10.55,0.67,WDC,9.79
2018-12-26,long,50.90001229557486,2018-12-28,55.26563445476632,take_profit,8.58,8.28,0.33,VLO,6.49
2018-12-31,long,12.272679631021248,2019-01-02,13.227500471685065,take_profit,7.78,7.48,0.67,HWM,13.22
2019-01-03,long,17.473227081659378,2019-01-07,18.286734776562177,take_profit,4.66,4.36,0.33,APH,3.93
2019-01-03,long,205.87761835372183,2019-01-04,215.9760346762653,take_profit,4.91,4.61,0.67,TMO,5.26
2019-01-03,long,207.7540494405374,2019-01-14,218.51185282898098,take_profit,5.18,4.88,0.67,UNH,4.75
2019-01-03,long,12.450312614440918,2019-01-07,13.184493774414062,take_profit,5.9,5.6,0.34,ANET,5.08
2019-05-01,long,15.43333339691162,2019-05-02,16.214650592803952,take_profit,5.06,4.76,0.33,TSLA,5.14
2019-05-15,long,294.54049748268955,2019-06-20,323.6431369959056,take_profit,9.88,9.58,0.33,REGN,7.49
2019-05-29,long,84.08391448012877,2019-06-04,88.75838618801413,take_profit,5.56,5.26,0.33,ADI,5.53
2019-05-31,long,60.33655575792247,2019-06-05,63.73431736575521,take_profit,5.63,5.33,0.33,PSX,5.42
2019-05-31,long,8.679612120904165,2019-06-07,9.80654960621324,take_profit,12.98,12.68,0.33,FCX,8.99
2019-06-03,long,13.77400016784668,2019-06-10,15.099848175048827,take_profit,9.63,9.33,0.66,FTNT,8.14
2019-06-03,long,26.593808665092425,2019-06-17,25.795994405139652,stop_loss,-3.0,-3.3,0.33,WDC,-1.82
2019-06-05,long,44.206861819871605,2019-06-18,46.45437959099044,take_profit,5.08,4.78,0.33,COP,4.7
2019-06-14,long,57.93578997284095,2019-06-20,62.289697336986656,take_profit,7.52,7.22,0.67,QCOM,6.83
2019-06-14,long,3.544662253977464,2019-06-18,3.8360231404555565,take_profit,8.22,7.92,0.67,NVDA,6.73
2019-06-17,long,23.2835124888326,2019-06-20,25.4545292175055,take_profit,9.32,9.02,0.34,DELL,7.29
2019-06-20,long,34.4156703780195,2019-07-01,36.56925442064442,take_profit,6.26,5.96,0.67,BNY,5.25
2019-08-15,long,21.289886445751065,2019-08-19,22.694853262758645,take_profit,6.6,6.3,0.33,DELL,5.78
2019-08-15,long,39.44876435188485,2019-08-19,41.48349658552852,take_profit,5.16,4.86,0.33,COP,6.32
2019-08-15,long,15.734588756274198,2019-09-09,16.733467342091295,take_profit,6.35,6.05,0.33,WMB,7.47
2019-08-28,long,97.27949907438958,2019-08-30,102.98997564729297,take_profit,5.87,5.57,1.0,CAT,6.19
2019-08-28,long,25.870208034326257,2019-09-04,27.770878215852854,take_profit,7.35,7.05,0.33,SLB,7.65
2019-09-03,long,49.970275207320775,2019-09-25,53.09970578213469,take_profit,6.26,5.96,0.66,PM,7.31
2019-09-03,long,30.665000915527344,2019-09-11,34.19603244018555,take_profit,11.51,11.21,0.33,UBER,10.58
2019-09-04,long,32.71500015258789,2019-09-05,34.03856687927246,take_profit,4.05,3.75,0.33,PANW,7.73
2019-09-09,long,225.34317616326172,2019-09-26,218.58288087836385,stop_loss,-3.0,-3.3,0.66,ELV,-3.86
2019-09-11,long,16.799999237060547,2019-09-13,16.29599925994873,stop_loss,-3.0,-3.3,0.33,CRWD,-3.78
2019-10-08,long,40.8205889411328,2019-10-10,42.443927907134885,take_profit,3.98,3.68,0.34,WDC,3.2
2019-10-10,long,28.57999992370605,2019-10-11,30.128159797668456,take_profit,5.42,5.12,0.33,UBER,5.12
2019-11-05,long,69.32592548498474,2019-11-15,73.02363155167237,take_profit,5.33,5.03,0.33,SBUX,4.14
2019-12-17,long,11.880000114440918,2019-12-19,12.586820087432862,take_profit,5.95,5.65,0.66,CRWD,3.8
2020-01-30,long,43.25699104485468,2020-01-31,45.07194730773124,take_profit,4.2,3.9,0.33,MPC,3.0
2020-02-10,long,76.38662106137622,2020-02-20,80.41503525292218,take_profit,5.27,4.97,0.33,UPS,4.47
2020-02-28,long,47.1868809399692,2020-03-02,50.13257901372734,take_profit,6.24,5.94,0.33,MU,12.51
2020-02-28,long,36.13388261034303,2020-03-02,40.25756033477186,take_profit,11.41,11.11,0.33,XOM,11.93
2020-03-02,long,31.739999771118164,2020-03-03,34.12831996917725,take_profit,7.52,7.22,0.33,UBER,3.8
2020-03-03,long,31.749559551994142,2020-03-09,30.79707276543432,stop_loss,-3.0,-3.3,0.33,BNY,-8.57
2020-03-09,long,11.24796534966454,2020-03-10,15.868187529887962,take_profit,41.08,40.78,0.33,SLB,40.6
2020-03-09,long,44.32179481774299,2020-03-12,42.9921409732107,stop_loss,-3.0,-3.3,0.33,INTC,-9.22
2020-03-09,long,89.11900227602845,2020-03-11,86.4454322077476,stop_loss,-3.0,-3.3,0.33,AXP,-1.91
2020-03-09,long,63.60479855722737,2020-03-12,61.69665460051055,stop_loss,-3.0,-3.3,0.33,COF,-10.76
2020-03-09,long,46.49351036321816,2020-03-11,45.09870505232161,stop_loss,-3.0,-3.3,0.33,PSX,-8.69
2020-03-09,long,25.31945038799737,2020-03-12,24.55986687635745,stop_loss,-3.0,-3.3,0.33,COP,-12.17
2020-03-09,long,59.8743975963357,2020-03-10,62.746725303198744,take_profit,4.8,4.5,0.34,MRK,6.23
2020-03-09,long,11.086874961853027,2020-03-10,12.03028506088257,take_profit,8.51,8.21,0.66,ANET,12.42
2020-03-09,long,30.200460032830016,2020-03-12,29.294446231845114,stop_loss,-3.0,-3.3,0.33,MS,-15.33
2020-03-09,long,19.17772807891657,2020-03-12,18.602396236549072,stop_loss,-3.0,-3.3,0.67,GLW,-9.8
2020-03-09,long,163.75201163538196,2020-03-12,158.8394512863205,stop_loss,-3.0,-3.3,0.33,META,-6.79
2020-03-09,long,40.66305558816774,2020-03-12,39.4431639205227,stop_loss,-3.0,-3.3,0.33,C,-15.48
2020-03-10,long,99.3123580704121,2020-03-12,96.33298732829974,stop_loss,-3.0,-3.3,0.33,DIS,-10.67
2020-03-12,long,96.18545683997571,2020-03-16,93.29989313477644,stop_loss,-3.0,-3.3,0.34,HCA,-16.69
2020-03-12,long,17.313856141403328,2020-03-13,20.370853510163045,take_profit,17.66,17.36,0.33,BAC,19.6
2020-03-12,long,18.63262618665586,2020-03-16,18.07364740105618,stop_loss,-3.0,-3.3,0.33,MPC,-10.12
2020-03-12,long,72.59476454225042,2020-03-13,83.10798419527131,take_profit,14.48,14.18,0.33,JPM,20.08
2020-03-12,long,71.70897763388436,2020-03-13,84.00346455660112,take_profit,17.14,16.84,0.33,PNC,17.4
2020-03-12,long,23.103684458601784,2020-03-16,22.410573924843728,stop_loss,-3.0,-3.3,0.33,WFC,-2.59
2020-03-12,long,15.161999702453612,2020-03-16,14.707139711380004,stop_loss,-3.0,-3.3,0.67,FTNT,-0.45
2020-03-12,long,115.68955277796285,2020-03-16,112.21886619462396,stop_loss,-3.0,-3.3,1.0,PH,-6.98
2020-03-12,long,53.09178295669919,2020-03-13,59.66309234698033,take_profit,12.38,12.08,0.33,SBUX,13.47
2020-03-12,long,143.80981564405326,2020-03-13,158.89487842969578,take_profit,10.49,10.19,0.33,LIN,12.12
2020-03-12,long,19.924497161671724,2020-03-13,22.791032289917677,take_profit,14.39,14.09,0.67,KKR,19.22
2020-03-12,long,128.9746929710326,2020-03-13,149.0512002378702,take_profit,15.57,15.27,0.33,GS,17.81
2020-03-12,long,9.661347692706295,2020-03-13,11.198117814544641,take_profit,15.91,15.61,0.33,WMB,18.75
2020-03-12,long,25.703123528472265,2020-03-13,30.32971983585719,take_profit,18.0,17.7,0.33,SCHW,20.19
2020-03-12,long,54.87162849097328,2020-03-13,61.7035713517996,take_profit,12.45,12.15,0.33,CVX,14.19
2020-03-12,long,77.30684260582602,2020-03-16,88.35773760506696,take_profit,14.29,13.99,0.33,CAT,6.45
2020-03-12,long,32.67028947000856,2020-03-13,36.31479346740137,take_profit,11.16,10.86,0.67,STX,20.1
2020-03-12,long,178.9549975415781,2020-03-13,200.77743549249408,take_profit,12.19,11.89,0.33,MCO,12.44
2020-03-12,long,6.328435667581495,2020-03-16,6.138582597554049,stop_loss,-3.0,-3.3,0.33,FCX,-8.67
2020-03-16,long,14.545299611507534,2020-03-19,16.911350142527162,take_profit,16.27,15.97,0.66,CSX,15.36
2020-03-16,long,36.970646280757535,2020-03-17,41.23567788787132,take_profit,11.54,11.24,0.66,SO,19.2
2020-03-16,long,53.91106795536782,2020-03-17,60.83444044530306,take_profit,12.84,12.54,0.33,PLD,10.0
2020-03-16,long,58.899755058384095,2020-03-17,63.982525207279295,take_profit,8.63,8.33,0.33,DUK,12.86
2020-03-16,long,15.139302924250478,2020-03-24,17.691806265691987,take_profit,16.86,16.56,0.67,APH,15.38
2020-03-16,long,34.09282725208696,2020-03-17,37.696042212977254,take_profit,10.57,10.27,0.66,KO,14.3
2020-03-17,long,7.987500190734863,2020-03-18,9.69968021774292,take_profit,21.44,21.14,0.34,CRWD,20.61
2020-03-18,long,10.295964135028656,2020-03-20,9.987085210977796,stop_loss,-3.0,-3.3,0.33,HWM,-3.09
2020-03-18,long,179.88755208891078,2020-03-19,199.90104397459683,take_profit,11.13,10.83,0.33,UNH,9.5
2020-03-18,long,23.50470484225138,2020-03-23,22.799563696983835,stop_loss,-3.0,-3.3,0.33,XOM,0.4
2020-03-18,long,21.229400681354424,2020-03-23,20.59251866091379,stop_loss,-3.0,-3.3,0.67,JCI,-2.22
2020-03-18,long,13.34330427156117,2020-03-19,16.78280894394802,take_profit,25.78,25.48,0.33,AVGO,24.61
2020-03-18,long,89.86944035989333,2020-03-19,102.3135430184146,take_profit,13.85,13.55,0.67,ADP,13.53
2020-03-18,long,104.12862039535102,2020-03-19,111.24699821572716,take_profit,6.84,6.54,0.34,DHR,2.28
2020-03-18,long,20.911666870117188,2020-03-19,23.495473632812498,take_profit,12.36,12.06,0.33,PANW,10.57
2020-03-18,long,113.32934159083317,2020-03-19,130.65640972058924,take_profit,15.29,14.99,0.34,CRM,20.66
2020-03-18,long,20.249023948069823,2020-03-19,33.0141720230146,take_profit,63.04,62.74,0.33,WELL,68.3
2020-03-19,long,45.04319012663551,2020-03-20,50.58928683839983,take_profit,12.31,12.01,0.67,BKNG,2.09
2020-03-19,long,103.00316404694604,2020-03-20,120.09568162378969,take_profit,16.59,16.29,0.33,CME,19.89
2020-03-19,long,20.349554596048048,2020-03-24,28.04406322213115,take_profit,37.81,37.51,0.33,WDC,47.4
2020-03-23,long,83.75114082178087,2020-03-25,96.71455263700801,take_profit,15.48,15.18,0.33,CB,10.3
2020-03-23,long,223.515081211478,2020-03-25,257.9384621263781,take_profit,15.4,15.1,0.67,LMT,19.83
2020-03-23,long,64.50109960572127,2020-03-24,74.17339448232431,take_profit,15.0,14.7,0.34,MAR,17.33
2020-03-23,long,30.103056581570254,2020-03-24,36.80569816052451,take_profit,22.27,21.97,0.33,TJX,25.13
2020-03-23,long,37.62047241568487,2020-03-24,45.29272027738988,take_profit,20.39,20.09,0.33,COF,20.83
2020-03-23,long,27.60304887439428,2020-03-24,31.569593857729718,take_profit,14.37,14.07,0.33,C,17.15
2020-03-23,long,17.278409886742836,2020-03-24,19.516934807181133,take_profit,12.96,12.66,0.67,LRCX,24.55
2020-03-23,long,55.89202156268488,2020-03-24,66.45698455150341,take_profit,18.9,18.6,0.67,LOW,22.3
2020-03-23,long,25.33414319403788,2020-03-26,35.34127260846328,take_profit,39.5,39.2,0.66,VLO,40.18
2020-03-23,long,114.58111247633347,2020-03-24,123.57047635351189,take_profit,7.85,7.55,0.34,GS,14.96
2020-03-23,long,125.63136502141012,2020-03-24,141.43225421081092,take_profit,12.58,12.28,0.67,HD,25.93
2020-03-23,long,41.28872814540495,2020-03-24,45.18128730778797,take_profit,9.43,9.13,0.34,PM,13.25
2020-03-23,long,39.2023461615085,2020-03-24,45.36890196762218,take_profit,15.73,15.43,0.33,RTX,19.7
2020-03-23,long,86.70005966578006,2020-03-24,97.91048721323953,take_profit,12.93,12.63,0.33,GD,13.29
2020-03-23,long,35.81581271272748,2020-03-24,39.883814451342154,take_profit,11.36,11.06,0.34,AMAT,18.74
2020-04-03,long,16.910011358743485,2020-04-06,17.57311099271388,take_profit,3.92,3.62,0.33,BAC,8.39
2020-04-03,long,133.60884289256563,2020-04-06,138.56784222685363,take_profit,3.71,3.41,0.33,ACN,11.68
2020-04-21,long,35.05825552908174,2020-04-27,38.20472103490567,take_profit,8.97,8.67,0.67,WELL,9.03
2020-05-14,long,30.102378386682336,2020-05-15,33.42802235242799,take_profit,11.05,10.75,0.34,WELL,12.37
2020-07-09,long,39.53384207858879,2020-07-13,42.88268775528693,take_profit,8.47,8.17,0.33,VLO,6.44
2020-07-14,long,20.27879762290569,2020-07-15,21.5752496621106,take_profit,6.39,6.09,0.67,WFC,8.36
2020-07-20,long,48.70311320537655,2020-07-21,51.6822705591087,take_profit,6.12,5.82,0.34,PSX,6.36
2020-09-17,long,16.428697428461252,2020-09-23,17.402319660588816,take_profit,5.93,5.63,0.33,KLAC,3.19
2020-09-17,long,27.811346390823225,2020-09-21,29.77970321803487,take_profit,7.08,6.78,1.0,LRCX,6.04
2020-09-21,long,51.519479667450085,2020-09-22,55.003938169666995,take_profit,6.76,6.46,0.33,AMAT,6.61
2020-09-21,long,537.0915459904668,2020-09-22,560.1179123915966,take_profit,4.29,3.99,0.33,REGN,5.11
2020-09-24,long,108.91686408514909,2020-09-25,114.55753941371785,take_profit,5.18,4.88,0.33,HCA,5.09
2020-10-02,long,12.821390193759855,2020-10-05,13.89669100803827,take_profit,8.39,8.09,0.66,SLB,10.37
2020-10-02,long,53.348127190285325,2020-10-06,57.53170682113107,take_profit,7.84,7.54,0.67,CVX,4.76
2020-10-02,long,117.00946679364884,2020-10-05,122.63979840357979,take_profit,4.81,4.51,0.66,GD,6.53
2020-10-30,long,30.112499237060547,2020-11-04,32.08604905700683,take_profit,6.55,6.25,0.66,CRWD,12.88
2020-12-11,long,467.1714130105671,2020-12-14,496.447077372659,take_profit,6.27,5.97,0.34,REGN,5.81
2020-12-14,long,48.91547661737655,2020-12-16,51.01509829405697,take_profit,4.29,3.99,0.67,NEM,4.41
2020-12-15,long,214.489232092238,2020-12-22,226.71955885964923,take_profit,5.7,5.4,0.33,CRM,5.64
2021-02-01,long,19.36618222010248,2021-02-02,20.399768649732465,take_profit,5.34,5.04,0.67,SLB,2.96
2021-02-23,long,119.50173568080002,2021-03-04,115.91668361037603,stop_loss,-3.0,-3.3,0.66,QCOM,-4.79
2021-02-26,long,155.02000427246094,2021-03-01,171.8822035522461,take_profit,10.88,10.58,0.34,DASH,8.65
2021-03-05,long,59.15352146905847,2021-03-09,63.015376362929466,take_profit,6.53,6.23,0.66,NEE,8.03
2021-03-08,long,112.98639210708664,2021-03-11,119.56333129113165,take_profit,5.82,5.52,0.34,AAPL,4.65
2021-03-25,long,428.3544372722378,2021-03-26,449.6729571274986,take_profit,4.98,4.68,0.33,TMO,5.55
2021-03-25,long,200.89440238989087,2021-04-01,211.76529682101108,take_profit,5.41,5.11,0.67,CRM,6.72
2021-03-30,long,29.16098606991251,2021-03-31,30.424219721155474,take_profit,4.33,4.03,0.34,FCX,4.64
2021-05-13,long,131.27999877929688,2021-05-27,143.53783935546875,take_profit,9.34,9.04,0.66,ABNB,8.76
2021-05-17,long,187.0666656494141,2021-05-18,198.45759802246096,take_profit,6.09,5.79,0.33,TSLA,2.67
2021-05-19,long,74.2664544498522,2021-05-20,77.49520515810063,take_profit,4.35,4.05,0.34,MU,6.23
2021-07-19,long,23.217951554025007,2021-07-21,24.945739443128563,take_profit,7.44,7.14,0.33,SLB,9.43
2021-07-19,long,34.009225754225206,2021-07-21,35.54643845378203,take_profit,4.52,4.22,0.34,GLW,5.09
2021-07-19,long,58.150001525878906,2021-07-29,65.67368087768554,take_profit,12.94,12.64,0.33,APP,11.86
2021-08-20,long,53.75144931594798,2021-08-25,59.40194233652441,take_profit,10.51,10.21,0.33,PSX,11.69
2021-09-30,long,175.0476196757684,2021-10-04,181.7324513052255,take_profit,3.82,3.52,0.33,UNP,4.59
2021-10-08,long,23.11000061035156,2021-10-14,24.568480682373043,take_profit,6.31,6.01,0.33,PLTR,5.07
2021-10-13,long,172.25110681133194,2021-10-15,180.0556645703019,take_profit,4.53,4.23,0.34,CAT,5.72
2021-11-26,long,25.57123196103648,2021-11-29,26.968946063703974,take_profit,5.47,5.17,0.33,SLB,4.06
2021-12-01,long,35.79999923706055,2021-12-07,38.85383981323242,take_profit,8.53,8.23,0.33,UBER,6.07
2021-12-01,long,49.79574966430664,2021-12-03,48.30187717437744,stop_loss,-3.0,-3.3,0.67,CRWD,-1.37
2021-12-17,long,17.075000762939453,2022-01-05,16.562750740051268,stop_loss,-3.0,-3.3,0.34,HOOD,-6.71
2021-12-20,long,140.66422491471872,2021-12-23,148.5698522988292,take_profit,5.62,5.32,0.33,DIS,5.59
2021-12-20,long,84.52842482735602,2022-01-04,91.99974316267549,take_profit,8.84,8.54,0.33,MDT,8.53
2021-12-21,long,241.07922361070857,2022-01-05,233.8468469023873,stop_loss,-3.0,-3.3,0.67,CRM,-7.47
2022-01-24,long,33.5099983215332,2022-01-26,36.43403907775879,take_profit,8.73,8.43,0.33,UBER,3.55
2022-01-28,long,226.54684917910967,2022-01-31,236.2243686107625,take_profit,4.27,3.97,0.34,SYK,4.16
2022-01-28,long,691.0804015537907,2022-01-31,724.9405543029251,take_profit,4.9,4.6,0.33,BLK,6.21
2022-01-28,long,21.22893388945279,2022-01-31,23.58950033377125,take_profit,11.12,10.82,0.34,NVDA,14.68
2022-01-28,long,139.59816209568322,2022-01-31,145.7740361416546,take_profit,4.42,4.12,0.33,ADI,8.16
2022-01-28,long,94.26864435345048,2022-01-31,99.58495017251296,take_profit,5.64,5.34,0.34,PWR,7.93
2022-01-28,long,50.54612735544681,2022-01-31,55.0892334297794,take_profit,8.99,8.69,0.66,LRCX,11.01
2022-01-28,long,29.030000686645508,2022-01-31,30.944550956726076,take_profit,6.6,6.3,0.33,ANET,6.75
2022-01-28,long,355.13019075196866,2022-01-31,375.123008552522,take_profit,5.63,5.33,0.33,SPGI,5.91
2022-01-28,long,140.92799523937035,2022-01-31,145.76452256726998,take_profit,3.43,3.13,0.33,ETN,4.18
2022-01-28,long,264.0033264160156,2022-01-31,289.4590751953125,take_profit,9.64,9.34,0.34,TSLA,17.97
2022-01-28,long,73.82392748624756,2022-01-31,79.11387169446857,take_profit,7.17,6.87,0.33,MU,8.64
2022-01-28,long,134.37399291992188,2022-01-31,143.25137188720703,take_profit,6.61,6.31,0.33,ABNB,14.28
2022-01-28,long,99.3499984741211,2022-01-31,111.87451840209961,take_profit,12.61,12.31,0.67,AMD,14.7
2022-02-03,long,138.33299255371094,2022-02-04,146.78958239746095,take_profit,6.11,5.81,0.67,AMZN,13.66
2022-02-03,long,67.19379062309409,2022-02-08,72.61765952775744,take_profit,8.07,7.77,0.33,MRVL,11.64
2022-02-03,long,91.95999908447266,2022-02-09,106.24625814819336,take_profit,15.54,15.24,0.33,DASH,17.28
2022-02-04,long,38.267730260241,2022-02-10,41.552764382816555,take_profit,8.58,8.28,0.33,WDC,6.05
2022-02-24,long,141.03183253632932,2022-02-25,148.78923047841067,take_profit,5.5,5.2,0.34,QCOM,9.42
2022-02-24,long,56.75298488104143,2022-02-25,59.65975929663624,take_profit,5.12,4.82,0.33,JCI,5.59
2022-03-01,long,35.44978152340866,2022-03-03,37.577526188719766,take_profit,6.0,5.7,0.33,PFE,4.96
