entry_time,entry_price,exit_time,exit_price,result,pnl_pct,holding_days,rsi_at_entry
1998-05-26,0.19955311715602869,1998-06-02,0.20095504820346829,sma_exit,0.40000000000000002,7,4.04
1998-07-28,0.25142771005630488,1998-07-29,0.26264393329620361,sma_exit,4.1600000000000001,1,1.3700000000000001
1998-08-27,0.28040242195129389,1998-08-28,0.26638230085372916,stop_loss,-5.2999999999999998,1,4.4800000000000004
1998-08-31,0.23320183157920829,1998-09-02,0.26591512560844421,sma_exit,13.73,2,0.72999999999999998
1998-10-02,0.26217657327651978,1998-10-05,0.24906774461269376,stop_loss,-5.2999999999999998,3,4.2300000000000004
1998-10-08,0.23039799928665161,1998-10-09,0.26264393329620361,sma_exit,13.699999999999999,1,4.9100000000000001
1998-11-10,0.26264393329620361,1998-11-11,0.24951173663139342,stop_loss,-5.2999999999999998,1,3.25
1998-11-30,0.23880945146083829,1998-12-02,0.26918700337409968,sma_exit,12.42,2,2.0299999999999998
1999-01-20,0.30330216884613032,1999-01-21,0.28813706040382381,stop_loss,-5.2999999999999998,1,4.7999999999999998
1999-01-22,0.28974941372871399,1999-01-26,0.30283492803573608,sma_exit,4.2199999999999998,4,1.2
1999-06-24,0.31638768315315241,1999-06-29,0.3392874002456665,sma_exit,6.9400000000000004,5,3
1999-12-13,0.74026358127593994,1999-12-15,0.70325040221214297,stop_loss,-5.2999999999999998,2,3.9900000000000002
2000-03-30,0.94028383493423462,2000-03-31,1.0155256986618042,sma_exit,7.7000000000000002,1,2.8799999999999999
2000-05-04,0.82765543460845947,2000-05-09,0.78627266287803643,stop_loss,-5.2999999999999998,5,3.4399999999999999
2000-05-10,0.74260002374649048,2000-05-12,0.80475658178329468,sma_exit,8.0700000000000003,2,3.21
2000-09-15,0.82601988315582275,2000-09-18,0.90710270404815685,sma_exit,9.5199999999999996,3,4.8799999999999999
2001-12-13,0.3140510618686676,2001-12-18,0.3142009973526001,sma_exit,-0.25,5,3.7200000000000002
2002-01-10,0.31749063730239868,2002-01-15,0.32451939582824701,sma_exit,1.9099999999999999,5,3.6299999999999999
2002-02-19,0.33827829360961909,2002-02-21,0.32136437892913811,stop_loss,-5.2999999999999998,2,3.75
2002-03-25,0.34919473528862,2002-03-28,0.3539808988571167,sma_exit,1.0700000000000001,3,2.3900000000000001
2002-04-24,0.35547569394111628,2002-04-29,0.35831731557846069,sma_exit,0.5,5,2.9100000000000001
2002-05-06,0.33872628211975098,2002-05-08,0.36444917321205139,sma_exit,7.29,2,4.5899999999999999
2002-05-21,0.35084027051925659,2002-05-23,0.3765623271465301,sma_exit,7.0300000000000002,2,4.1799999999999997
2002-06-06,0.33139839768409729,2002-06-07,0.31482847779989243,stop_loss,-5.2999999999999998,1,1.27
2003-06-03,0.2588677704334259,2003-06-05,0.2638030052185058,sma_exit,1.6100000000000001,2,4.3300000000000001
2003-11-10,0.32751011848449701,2003-11-12,0.33394110202789301,sma_exit,1.6599999999999999,2,4.8799999999999999
2003-11-21,0.3032838106155395,2003-11-24,0.31629472970962519,sma_exit,3.9900000000000002,3,3.71
2004-01-22,0.33169746398925781,2004-01-23,0.33738049864768982,sma_exit,1.4099999999999999,1,3.1099999999999999
2004-02-04,0.32586541771888727,2004-02-05,0.33528685569763178,sma_exit,2.5899999999999999,1,2.6200000000000001
2004-04-26,0.40572378039360041,2004-04-30,0.38543759137392036,stop_loss,-5.2999999999999998,4,4.75
2004-07-02,0.46479558944702148,2004-07-12,0.44155580997467037,stop_loss,-5.2999999999999998,10,2.48
2005-03-03,1.2499235868453979,2005-03-09,1.1874274075031279,stop_loss,-5.2999999999999998,6,3.1000000000000001
2005-04-14,1.1144325733184814,2005-04-15,1.0587109446525573,stop_loss,-5.2999999999999998,1,4.9100000000000001
2005-05-12,1.0208157300949097,2005-05-16,1.063287615776062,sma_exit,3.8599999999999999,4,2.46
2005-06-07,1.092897891998291,2005-06-09,1.1260976791381836,sma_exit,2.7400000000000002,2,2.1099999999999999
2005-10-10,1.5065485239028931,2005-10-11,1.5430378913879397,sma_exit,2.1200000000000001,1,3.4900000000000002
2006-01-20,2.2758238315582275,2006-01-26,2.1620326399803163,stop_loss,-5.2999999999999998,6,3.3100000000000001
2006-01-27,2.1543917655944824,2006-01-30,2.2432224750518799,sma_exit,3.8199999999999998,3,4.8099999999999996
2006-02-06,2.012917280197144,2006-02-10,1.9122714161872867,stop_loss,-5.2999999999999998,4,2.23
2006-03-23,1.799363374710083,2006-03-29,1.8642667531967163,sma_exit,3.3100000000000001,6,1.9099999999999999
2006-04-17,1.9384419918060305,2006-04-20,2.0227882862091064,sma_exit,4.0499999999999998,3,4.5999999999999996
2006-05-11,2.0383419990539551,2006-05-17,1.9364248991012571,stop_loss,-5.2999999999999998,6,2.29
2006-12-07,2.6033344268798828,2006-12-13,2.6634526252746582,sma_exit,2.0099999999999998,6,1.6799999999999999
2006-12-26,2.4379336833953857,2006-12-27,2.3160369992256165,stop_loss,-5.2999999999999998,1,3.5
2006-12-28,2.4187912940979004,2006-12-29,2.5375328063964844,sma_exit,4.6100000000000003,1,1.8999999999999999
2007-01-23,2.5632555484771729,2007-02-06,2.5168962478637691,time_exit,-2.1099999999999999,14,3.5499999999999998
2007-04-13,2.6990447044372559,2007-04-20,2.7208797931671143,sma_exit,0.51000000000000001,7,3.5899999999999999
2007-08-10,3.7387044429779048,2007-08-16,3.5517692208290095,stop_loss,-5.2999999999999998,6,4.4800000000000004
2007-11-09,4.9461555480957031,2007-11-12,4.698847770690918,stop_loss,-5.2999999999999998,3,4.21
2008-01-04,5.3852291107177734,2008-01-07,5.1159676551818842,stop_loss,-5.2999999999999998,3,1.23
2008-01-08,5.1220221519470215,2008-01-10,5.3245105743408203,sma_exit,3.6499999999999999,2,0.42999999999999999
2008-09-02,4.9706807136535645,2008-09-05,4.7221466779708861,stop_loss,-5.2999999999999998,3,4.0499999999999998
2009-05-13,3.5739004611968994,2009-05-18,3.7880527973175049,sma_exit,5.6900000000000004,5,2.1200000000000001
2009-06-12,4.0967235565185547,2009-06-19,4.1717958450317383,sma_exit,1.53,7,2.3500000000000001
2009-07-07,4.0497641563415527,2009-07-10,4.1430811882019043,sma_exit,2,3,3.29
2009-10-28,5.7546114921569824,2009-11-04,5.707056999206543,sma_exit,-1.1299999999999999,7,4.3300000000000001
2009-12-01,5.8913002014160156,2009-12-09,5.9161252975463867,sma_exit,0.12,8,4.1900000000000004
2010-02-23,5.8939929008483887,2010-02-24,6.0016670227050781,sma_exit,1.53,1,4.4400000000000004
2010-05-07,7.0544848442077637,2010-05-10,7.5967450141906738,sma_exit,7.3899999999999997,3,2.5600000000000001
2010-05-20,7.1113138198852539,2010-05-24,7.3805012702941886,sma_exit,3.4900000000000002,4,1.6699999999999999
2010-06-09,7.2740211486816406,2010-06-10,7.4926600456237793,sma_exit,2.71,1,2.4100000000000001
2010-06-30,7.5231685638427734,2010-07-07,7.7367234230041504,sma_exit,2.54,7,4.1500000000000004
2010-07-19,7.3452062606811523,2010-07-20,7.5339345932006836,sma_exit,2.27,1,3.0299999999999998
2010-08-11,7.4830899238586426,2010-08-17,7.5363297462463379,sma_exit,0.40999999999999998,6,4.3700000000000001
2010-08-24,7.1762180328369141,2010-08-30,7.2530832290649414,sma_exit,0.77000000000000002,6,2.48
2010-10-04,8.3340187072753906,2010-10-05,8.6420936584472656,sma_exit,3.3999999999999999,1,2.6000000000000001
2010-10-29,9.0022001266479492,2010-11-02,9.2528448104858398,sma_exit,2.48,4,1.9299999999999999
2010-11-16,9.0204439163208008,2010-11-18,9.2250289916992205,sma_exit,1.97,2,2.1099999999999999
2011-01-21,9.7720756530761719,2011-01-24,10.093002319335938,sma_exit,2.98,3,2.6899999999999999
2011-02-22,10.127699851989746,2011-02-25,10.413339614868164,sma_exit,2.52,3,3.2999999999999998
2011-04-04,10.204867362976074,2011-04-13,10.053524971008301,sma_exit,-1.78,9,3.2799999999999998
2011-05-13,10.184230804443359,2011-05-18,10.165386199951172,sma_exit,-0.48999999999999999,5,4.2599999999999998
2011-06-07,9.9311904907226562,2011-06-14,9.9431600570678729,sma_exit,-0.17999999999999999,7,4.5599999999999996
2011-08-08,10.564380645751951,2011-08-11,11.177230834960938,sma_exit,5.5,3,2.46
2011-08-19,10.648724555969238,2011-08-23,11.174238204956056,sma_exit,4.6299999999999999,4,4.0199999999999996
2011-09-29,11.681803703308104,2011-10-04,11.097713518142697,stop_loss,-5.2999999999999998,5,2.54
2011-11-14,11.343523979187012,2011-11-15,11.629759788513184,sma_exit,2.2200000000000002,1,4.5199999999999996
2011-12-14,11.371342658996582,2011-12-20,11.842714309692385,sma_exit,3.8500000000000001,6,4.6799999999999997
2012-04-13,18.102205276489254,2012-04-17,17.197095012664789,stop_loss,-5.2999999999999998,4,2.8599999999999999
2012-04-24,16.757774353027344,2012-04-25,18.244873046875,sma_exit,8.5700000000000003,1,4.6799999999999997
2012-05-15,16.54510498046875,2012-05-18,15.717849731445312,stop_loss,-5.2999999999999998,3,2.8500000000000001
2012-07-25,17.197137832641602,2012-07-30,17.797124862670898,sma_exit,3.1899999999999999,5,1.8600000000000001
2012-09-25,20.231826782226559,2012-10-03,20.169044494628903,sma_exit,-0.60999999999999999,8,3.02
2013-12-19,16.84193229675293,2013-12-23,17.634759902954102,sma_exit,4.4100000000000001,4,4.1799999999999997
2014-04-07,16.289573669433594,2014-04-09,16.502731323242188,sma_exit,1.01,2,3.3100000000000001
2014-06-24,19.775455474853519,2014-06-26,19.911258697509769,sma_exit,0.39000000000000001,2,2.4300000000000002
2014-10-15,21.472000122070312,2014-10-20,21.960700988769531,sma_exit,1.98,5,3.7999999999999998
2014-12-15,23.928560256958008,2014-12-17,24.189445495605469,sma_exit,0.79000000000000004,2,3.7599999999999998
2015-01-05,23.490806579589844,2015-01-08,24.737747192382809,sma_exit,5.0099999999999998,3,1.6100000000000001
2015-03-11,27.132684707641602,2015-03-16,27.73420524597168,sma_exit,1.9199999999999999,5,4.3799999999999999
2015-06-08,28.48529052734375,2015-06-10,28.726011276245121,sma_exit,0.55000000000000004,2,2.6299999999999999
2015-07-08,27.319570541381839,2015-07-13,28.008308410644531,sma_exit,2.2200000000000002,5,2.9300000000000002
2015-07-27,27.36414909362793,2015-08-04,25.995941638946533,stop_loss,-5.2999999999999998,8,3.8999999999999999
2016-08-26,24.455644607543945,2016-09-01,24.407617568969727,sma_exit,-0.5,6,4.6100000000000003
2016-11-01,25.496160507202148,2016-11-07,25.378818511962891,sma_exit,-0.76000000000000001,6,1.3200000000000001
2016-12-01,25.167350769042969,2016-12-06,25.273078918457031,sma_exit,0.12,5,3.27
2017-04-11,32.696178436279297,2017-04-20,32.883171081542969,sma_exit,0.27000000000000002,9,2.0600000000000001
2017-06-12,33.709709167480469,2017-06-19,33.922969818115234,sma_exit,0.33000000000000002,7,2.71
2017-09-08,36.916305541992188,2017-09-11,37.584213256835938,sma_exit,1.51,3,1.51
2017-09-21,35.696846008300781,2017-09-26,35.638668060302734,sma_exit,-0.46000000000000002,5,2.8999999999999999
2017-11-15,39.489665985107422,2017-11-21,40.437915802001953,sma_exit,2.1000000000000001,6,2.2599999999999998
2017-11-29,39.583084106445312,2017-12-11,40.328136444091797,sma_exit,1.5800000000000001,12,4.8600000000000003
2018-01-24,40.690147399902337,2018-01-30,38.655640029907218,stop_loss,-5.2999999999999998,6,4.0599999999999996
2018-02-02,37.485759735107422,2018-02-09,35.611471748352052,stop_loss,-5.2999999999999998,7,3.79
2018-03-19,41.109321594238281,2018-03-23,39.053855514526369,stop_loss,-5.2999999999999998,4,4.8600000000000003
2018-04-20,38.862724304199219,2018-04-30,38.754844665527344,sma_exit,-0.57999999999999996,10,4.2699999999999996
2018-06-19,43.713775634765625,2018-06-28,43.669048309326172,sma_exit,-0.40000000000000002,9,1.3200000000000001
2018-09-10,51.577903747558594,2018-09-11,52.881927490234375,sma_exit,2.23,1,3.77
2019-05-10,47.125244140625,2019-05-13,44.76898193359375,stop_loss,-5.2999999999999998,3,3.3999999999999999
2019-08-05,46.207508087158203,2019-08-08,48.618976593017578,sma_exit,4.9199999999999999,3,4.1600000000000001
2020-02-24,71.919692993164062,2020-02-27,68.323708343505857,stop_loss,-5.2999999999999998,3,3.1699999999999999
2020-09-08,109.33811950683594,2020-09-14,111.79975128173828,sma_exit,1.95,6,4.3399999999999999
2020-09-18,103.5426788330078,2020-09-22,108.35929870605467,sma_exit,4.3499999999999996,4,4.7599999999999998
2020-11-23,110.52669525146484,2020-11-27,113.18671417236328,sma_exit,2.1099999999999999,4,4.4000000000000004
2021-02-17,127.21054077148438,2021-02-23,120.85001373291016,stop_loss,-5.2999999999999998,6,2.1499999999999999
2021-02-24,121.87285614013672,2021-03-01,124.24517822265624,sma_exit,1.6499999999999999,5,1.28
2021-04-30,127.81336975097656,2021-05-07,126.81312561035156,sma_exit,-1.0800000000000001,7,4.2999999999999998
2021-05-12,119.56716918945312,2021-05-14,124.12507629394533,sma_exit,3.5099999999999998,2,4.3300000000000001
2021-09-20,139.41954040527344,2021-09-22,142.25790405273438,sma_exit,1.74,2,2.8399999999999999
2022-01-20,160.69245910644531,2022-01-24,152.65783615112304,stop_loss,-5.2999999999999998,4,3.6299999999999999
2022-01-25,156.07221984863281,2022-01-28,166.37745666503906,sma_exit,6.2999999999999998,3,0.64000000000000001
2022-02-23,156.55474853515625,2022-02-24,148.72701110839844,stop_loss,-5.2999999999999998,1,1.95
2022-03-08,153.98245239257812,2022-03-09,159.3714599609375,sma_exit,3.2000000000000002,1,4.9100000000000001
2022-04-11,162.11000061035156,2022-04-13,166.6578369140625,sma_exit,2.5099999999999998,2,3.46
2022-08-23,164.02531433105469,2022-08-25,166.77169799804688,sma_exit,1.3700000000000001,2,4.6900000000000004
2023-08-04,179.31930541992188,2023-08-14,177.06520080566406,sma_exit,-1.5600000000000001,10,1.22
2023-10-19,173.11857604980469,2023-10-26,164.46264724731444,stop_loss,-5.2999999999999998,7,3.8999999999999999
2024-01-02,183.40402221679688,2024-01-08,183.32498168945312,sma_exit,-0.34000000000000002,6,1.6399999999999999
2024-01-30,185.77510070800781,2024-02-05,185.41941833496091,sma_exit,-0.48999999999999999,6,2.6299999999999999
2024-02-15,181.87724304199219,2024-02-22,182.38175964355469,sma_exit,-0.02,7,4.54
2024-11-01,221.060791015625,2024-11-07,225.5928649902344,sma_exit,1.75,6,3.0699999999999998
2025-01-02,242.09315490722656,2025-01-13,229.98849716186521,stop_loss,-5.2999999999999998,11,2.2599999999999998
2025-01-14,231.59927368164065,2025-01-15,236.15620422363281,sma_exit,1.6699999999999999,1,2.73
2025-02-27,235.84933471679688,2025-03-07,237.6085205078125,sma_exit,0.45000000000000001,8,3.8500000000000001
2025-08-20,225.17819213867188,2025-08-26,228.46604919433597,sma_exit,1.1599999999999999,6,4.0300000000000002
2025-09-10,225.955322265625,2025-09-12,233.20854187011719,sma_exit,2.9100000000000001,2,3.6099999999999999
2025-10-10,244.3673095703125,2025-10-15,248.42233276367188,sma_exit,1.3600000000000001,5,4.0499999999999998
2026-01-05,266.53451538085938,2026-01-13,260.34136962890625,sma_exit,-2.6200000000000001,8,1.28
2026-01-16,254.83634948730469,2026-01-26,254.7166748046875,sma_exit,-0.34999999999999998,10,4.0800000000000001
2026-02-13,255.32435607910159,2026-02-18,263.87911987304688,sma_exit,3.0499999999999998,5,4.3700000000000001
2026-03-05,259.82632446289062,2026-03-10,260.3653564453125,sma_exit,-0.089999999999999997,5,4.2400000000000002
2026-03-13,249.6744384765625,2026-03-23,251.04200744628903,sma_exit,0.25,10,3.1699999999999999
2026-06-09,290.29962158203125,2026-06-15,296.16458129882812,sma_exit,1.72,6,2.6400000000000001
2026-06-25,274.91290283203125,2026-06-30,289.11065673828125,sma_exit,4.8600000000000003,5,1.1299999999999999
2026-07-31,308.64382934570312,2026-08-06,312.14080810546875,sma_exit,0.82999999999999996,6,3.5299999999999998
