trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt,allocation,capital_after
109,BTCUSDT,2022-06-08 00:00:00,2022-06-10 04:00:00,t3_crossunder,-0.21,30026.72,30052.43,14,True,1008.13,10079.22
110,BTCUSDT,2022-06-21 04:00:00,2022-06-22 00:00:00,stop_loss,-4.3,21120.28,20275.4688,6,True,1007.92,10035.88
111,ETHUSDT,2022-07-05 16:00:00,2022-07-11 04:00:00,trend_flip,-0.58,1146.53,1143.37,34,True,1003.59,10030.06
112,AAVEUSDT,2022-07-15 04:00:00,2022-07-15 12:00:00,stop_loss,-4.3,92.5,88.8,3,True,1003.01,9986.93
113,UNIUSDT,2022-07-15 12:00:00,2022-07-21 20:00:00,t3_crossunder,6.49,6.77,7.23,39,True,998.69,10154.15
115,SOLUSDT,2022-07-16 08:00:00,2022-07-21 00:00:00,trend_flip,8.6,36.75,40.02,29,True,998.69,10029.87
116,XRPUSDT,2022-07-16 08:00:00,2022-07-23 12:00:00,t3_crossunder,4.33,0.3391,0.3548,44,True,998.69,10197.4
114,ETHUSDT,2022-07-16 08:00:00,2022-07-24 12:00:00,t3_crossunder,34.32,1197.92,1612.61,50,True,998.69,10540.15
117,ZECUSDT,2022-07-16 16:00:00,2022-07-17 08:00:00,stop_loss,-4.3,62.8,60.288,5,True,998.69,9943.98
118,DOGEUSDT,2022-07-17 08:00:00,2022-07-21 00:00:00,trend_flip,5.98,0.06421,0.06824,23,True,994.4,10089.34
119,UNIUSDT,2022-07-28 16:00:00,2022-07-29 04:00:00,stop_loss,-4.3,9.37,8.995199999999999,4,True,1054.01,10494.82
120,TRXUSDT,2022-07-29 00:00:00,2022-08-03 12:00:00,t3_crossunder,-2.0,0.06994,0.06875,34,True,1054.01,10258.36
121,ZECUSDT,2022-07-29 04:00:00,2022-07-29 12:00:00,stop_loss,-4.3,64.8,62.208,3,True,1049.48,10449.7
122,AAVEUSDT,2022-07-29 08:00:00,2022-08-02 00:00:00,stop_loss,-4.3,95.6,91.776,23,True,1049.48,10314.7
123,BNBUSDT,2022-07-29 08:00:00,2022-08-02 00:00:00,trend_flip,-3.36,284.6,275.9,23,True,1049.48,10279.44
124,ETHUSDT,2022-07-29 12:00:00,2022-08-01 08:00:00,stop_loss,-4.3,1721.66,1652.7936,18,True,1044.97,10404.76
125,BTCUSDT,2022-07-29 12:00:00,2022-08-01 08:00:00,stop_loss,-4.3,24010.74,23050.310400000002,18,True,1044.97,10359.83
132,BNBUSDT,2022-08-04 12:00:00,2022-08-12 00:00:00,t3_crossunder,6.56,303.0,323.8,46,True,1025.84,10193.7
133,SOLUSDT,2022-08-08 16:00:00,2022-08-09 08:00:00,stop_loss,-4.3,42.5,40.8,5,True,1025.84,10214.25
134,BTCUSDT,2022-08-08 20:00:00,2022-08-10 00:00:00,stop_loss,-4.3,23810.0,22857.6,8,True,1025.84,10170.14
135,AAVEUSDT,2022-08-11 00:00:00,2022-08-11 12:00:00,stop_loss,-4.3,112.4,107.904,4,True,1017.01,10126.4
136,XRPUSDT,2022-08-12 08:00:00,2022-08-15 04:00:00,trend_flip,-0.7,0.3713,0.3698,18,True,1019.37,10142.73
137,TRXUSDT,2022-08-12 08:00:00,2022-08-15 08:00:00,trend_flip,-1.78,0.0695,0.06847,19,True,1019.37,10124.59
138,UNIUSDT,2022-08-12 20:00:00,2022-08-14 16:00:00,stop_loss,-4.3,9.21,8.8416,12,True,1019.37,10149.87
139,BNBUSDT,2022-09-09 08:00:00,2022-09-13 12:00:00,trend_flip,-3.28,291.8,283.1,26,True,1012.46,10004.31
140,BTCUSDT,2022-09-09 20:00:00,2022-09-13 12:00:00,trend_flip,-2.78,21360.11,20829.77,23,True,1012.46,9976.16
141,AAVEUSDT,2022-09-10 00:00:00,2022-09-13 00:00:00,stop_loss,-4.3,92.0,88.32,19,True,1012.46,10037.51
142,ZECUSDT,2022-09-10 04:00:00,2022-09-12 20:00:00,stop_loss,-4.3,64.8,62.208,17,True,1012.46,10081.05
143,TRXUSDT,2022-09-10 16:00:00,2022-09-13 12:00:00,stop_loss,-4.3,0.06439,0.0618144,18,True,1012.46,9932.62
145,UNIUSDT,2022-10-05 00:00:00,2022-10-09 12:00:00,t3_crossunder,-0.45,6.64,6.63,28,True,993.26,9842.73
146,DOGEUSDT,2022-10-05 08:00:00,2022-10-07 16:00:00,stop_loss,-4.3,0.06431,0.061737600000000004,15,True,993.26,9847.2
147,XRPUSDT,2022-10-06 00:00:00,2022-10-10 20:00:00,trend_flip,-1.06,0.4977,0.4939,30,True,993.26,9832.21
148,LINKUSDT,2022-10-06 08:00:00,2022-10-07 12:00:00,stop_loss,-4.3,7.87,7.5552,8,True,993.26,9889.91
149,BTCUSDT,2022-10-15 16:00:00,2022-10-21 08:00:00,trend_flip,-1.12,19102.17,18945.65,35,True,983.22,9736.64
150,ETHUSDT,2022-10-16 16:00:00,2022-10-21 08:00:00,trend_flip,-2.79,1308.09,1275.52,29,True,983.22,9709.2
151,BNBUSDT,2022-10-16 16:00:00,2022-10-21 08:00:00,trend_flip,-2.9,273.5,266.4,29,True,983.22,9680.69
152,ZECUSDT,2022-10-17 08:00:00,2022-10-19 20:00:00,stop_loss,-4.3,52.5,50.4,16,True,983.22,9747.65
153,LINKUSDT,2022-10-17 16:00:00,2022-10-19 08:00:00,stop_loss,-4.3,7.229,6.93984,11,True,983.22,9789.93
157,XRPUSDT,2022-10-24 00:00:00,2022-11-01 04:00:00,t3_crossunder,0.55,0.4564,0.4603,50,True,968.07,9699.28
158,ADAUSDT,2022-10-24 04:00:00,2022-10-28 04:00:00,trend_flip,5.67,0.3584,0.3798,25,True,968.07,9735.58
160,BTCUSDT,2022-10-24 12:00:00,2022-11-01 16:00:00,t3_crossunder,5.66,19301.96,20451.45,50,True,968.07,9754.07
159,BNBUSDT,2022-10-24 12:00:00,2022-11-07 04:00:00,trend_flip,19.88,273.1,328.2,83,True,968.07,9778.75
161,SOLUSDT,2022-10-25 16:00:00,2022-10-28 04:00:00,stop_loss,-4.3,31.5,30.24,16,True,968.07,9693.95
164,AAVEUSDT,2022-11-04 16:00:00,2022-11-06 04:00:00,stop_loss,-4.3,95.1,91.29599999999999,10,True,975.41,9712.13
165,UNIUSDT,2022-11-05 00:00:00,2022-11-06 16:00:00,stop_loss,-4.3,7.66,7.3536,11,True,975.41,9670.19
166,XRPUSDT,2022-11-05 00:00:00,2022-11-06 20:00:00,stop_loss,-4.3,0.4989,0.478944,12,True,975.41,9628.24
167,NEARUSDT,2022-11-05 08:00:00,2022-11-06 20:00:00,stop_loss,-4.3,3.336,3.2025599999999996,10,True,975.41,9586.3
172,TRXUSDT,2022-11-06 04:00:00,2022-11-07 04:00:00,trend_flip,-3.21,0.06388,0.06202,7,True,971.21,9747.58
173,ETHUSDT,2022-11-06 20:00:00,2022-11-07 20:00:00,t3_crossunder,-0.31,1568.29,1568.1,7,True,958.63,9744.61
174,ZECUSDT,2022-11-23 08:00:00,2022-11-25 04:00:00,stop_loss,-4.3,43.5,41.76,12,True,974.46,9702.7
175,BNBUSDT,2022-11-23 16:00:00,2022-11-28 04:00:00,trend_flip,-0.5,296.2,295.6,28,True,974.46,9655.93
176,BTCUSDT,2022-11-24 04:00:00,2022-11-29 16:00:00,t3_crossunder,-1.49,16623.9,16426.56,34,True,974.46,9599.51
177,NEARUSDT,2022-11-24 08:00:00,2022-11-25 04:00:00,stop_loss,-4.3,1.664,1.59744,6,True,974.46,9660.8
178,ETHUSDT,2022-11-24 20:00:00,2022-11-28 12:00:00,stop_loss,-4.3,1203.73,1155.5808,23,True,974.46,9614.03
179,BTCUSDT,2022-11-30 16:00:00,2022-12-07 04:00:00,trend_flip,-2.06,17062.85,16763.03,40,True,959.95,9579.73
180,ZECUSDT,2022-12-01 20:00:00,2022-12-07 16:00:00,trend_flip,-2.97,44.9,43.7,36,True,959.95,9551.22
181,TRXUSDT,2022-12-10 00:00:00,2022-12-12 00:00:00,trend_flip,-3.29,0.05488,0.05324,13,True,955.12,9519.8
182,BTCUSDT,2022-12-13 20:00:00,2022-12-15 12:00:00,trend_flip,-2.24,17774.7,17429.05,11,True,951.98,9498.47
183,XRPUSDT,2022-12-14 16:00:00,2022-12-16 08:00:00,stop_loss,-4.3,0.382,0.36672,11,True,951.98,9457.54
184,SOLUSDT,2022-12-15 00:00:00,2022-12-16 08:00:00,stop_loss,-4.3,14.38,13.8048,9,True,951.98,9416.6
185,AAVEUSDT,2022-12-15 04:00:00,2022-12-16 08:00:00,stop_loss,-4.3,62.7,60.192,8,True,951.98,9375.67
186,TRXUSDT,2022-12-15 04:00:00,2022-12-16 12:00:00,trend_flip,-2.04,0.05564,0.05467,9,True,951.98,9356.25
189,XRPUSDT,2023-01-04 16:00:00,2023-01-06 04:00:00,stop_loss,-4.3,0.3468,0.332928,10,True,935.62,9316.02
188,AAVEUSDT,2023-01-04 16:00:00,2023-01-06 08:00:00,stop_loss,-4.3,56.7,54.432,11,True,935.62,9275.78
190,TRXUSDT,2023-01-10 12:00:00,2023-01-14 16:00:00,trend_flip,11.47,0.05454,0.06096,26,True,927.58,9382.18
191,ZECUSDT,2023-01-21 12:00:00,2023-01-24 20:00:00,stop_loss,-4.3,48.1,46.176,21,True,938.22,9341.83
192,BTCUSDT,2023-01-22 04:00:00,2023-01-26 08:00:00,t3_crossunder,0.13,22895.2,22992.94,26,True,938.22,9222.02
193,ETHUSDT,2023-01-22 12:00:00,2023-01-24 20:00:00,stop_loss,-4.3,1635.51,1570.0896,15,True,938.22,9301.49
194,ADAUSDT,2023-01-22 16:00:00,2023-01-24 20:00:00,stop_loss,-4.3,0.3822,0.36691199999999996,14,True,938.22,9261.15
195,NEARUSDT,2023-01-22 16:00:00,2023-01-24 20:00:00,stop_loss,-4.3,2.421,2.3241599999999996,14,True,938.22,9220.8
200,DOGEUSDT,2023-01-29 16:00:00,2023-01-30 08:00:00,stop_loss,-4.3,0.0905,0.08688,5,True,922.2,9182.37
201,ETHUSDT,2023-02-02 12:00:00,2023-02-05 16:00:00,stop_loss,-4.3,1678.14,1611.0144,20,True,918.24,9103.4
203,AAVEUSDT,2023-02-03 04:00:00,2023-02-05 12:00:00,stop_loss,-4.3,88.2,84.672,15,True,918.24,9142.89
202,UNIUSDT,2023-02-03 04:00:00,2023-02-06 20:00:00,stop_loss,-4.3,6.971,6.692159999999999,23,True,918.24,9063.92
204,SOLUSDT,2023-02-15 08:00:00,2023-02-22 04:00:00,trend_flip,7.43,22.11,23.82,42,True,906.39,9031.47
205,BTCUSDT,2023-02-15 16:00:00,2023-02-16 20:00:00,trend_flip,0.55,23318.9,23517.72,8,True,906.39,9068.9
207,ADAUSDT,2023-02-15 16:00:00,2023-02-16 20:00:00,trend_flip,-2.96,0.398,0.3874,8,True,906.39,9042.07
206,DOGEUSDT,2023-02-15 16:00:00,2023-02-22 00:00:00,stop_loss,-4.3,0.08774,0.0842304,39,True,906.39,8964.12
208,UNIUSDT,2023-02-16 00:00:00,2023-02-16 20:00:00,stop_loss,-4.3,6.918,6.64128,6,True,906.39,9003.1
213,ADAUSDT,2023-03-13 16:00:00,2023-03-15 12:00:00,stop_loss,-4.3,0.3425,0.32880000000000004,12,True,903.15,8992.63
214,SOLUSDT,2023-03-13 20:00:00,2023-03-15 12:00:00,stop_loss,-4.3,20.4,19.584,11,True,903.15,8953.8
215,NEARUSDT,2023-03-13 20:00:00,2023-03-15 12:00:00,stop_loss,-4.3,2.036,1.9545599999999999,11,True,903.15,8914.96
217,BNBUSDT,2023-03-13 20:00:00,2023-03-22 08:00:00,t3_crossunder,4.96,307.9,324.1,52,True,903.15,8959.76
216,ETHUSDT,2023-03-13 20:00:00,2023-03-22 12:00:00,t3_crossunder,7.64,1673.45,1806.26,53,True,903.15,9028.76
225,ZECUSDT,2023-03-29 20:00:00,2023-04-03 00:00:00,stop_loss,-4.3,37.2,35.712,26,True,902.88,8989.94
226,ADAUSDT,2023-03-30 04:00:00,2023-04-05 08:00:00,t3_crossunder,4.57,0.3799,0.3984,38,True,902.88,9031.2
227,ETHUSDT,2023-03-30 16:00:00,2023-04-09 12:00:00,t3_crossunder,2.81,1781.62,1837.04,60,True,902.88,9056.57
228,NEARUSDT,2023-03-31 00:00:00,2023-04-09 20:00:00,t3_crossunder,3.91,1.925,2.006,60,True,902.88,9091.87
229,BNBUSDT,2023-04-06 00:00:00,2023-04-12 00:00:00,trend_flip,0.75,314.0,317.3,37,True,903.12,9059.7
230,ZECUSDT,2023-04-08 20:00:00,2023-04-19 08:00:00,trend_flip,0.74,38.4,38.8,64,True,903.12,8969.56
231,PROMUSDT,2023-04-09 12:00:00,2023-04-09 20:00:00,stop_loss,-4.3,5.31,5.097599999999999,3,True,905.66,9052.93
232,BTCUSDT,2023-04-11 00:00:00,2023-04-17 08:00:00,trend_flip,-2.11,30115.95,29570.81,39,True,905.29,8962.88
234,SOLUSDT,2023-04-11 16:00:00,2023-04-12 00:00:00,stop_loss,-4.3,23.42,22.4832,3,True,905.29,9020.77
233,NEARUSDT,2023-04-11 16:00:00,2023-04-19 12:00:00,trend_flip,6.43,2.049,2.187,48,True,905.29,9027.77
235,UNIUSDT,2023-04-14 04:00:00,2023-04-17 00:00:00,stop_loss,-4.3,6.35,6.095999999999999,18,True,902.08,8981.98
236,DOGEUSDT,2023-04-14 12:00:00,2023-04-20 12:00:00,trend_flip,0.62,0.08572,0.08651,37,True,902.08,9033.37
237,ETHUSDT,2023-04-27 16:00:00,2023-05-01 00:00:00,stop_loss,-4.3,1922.44,1845.5424,21,True,903.34,8994.52
238,NEARUSDT,2023-04-28 00:00:00,2023-05-01 12:00:00,stop_loss,-4.3,1.925,1.8479999999999999,22,True,903.34,8955.68
239,UNIUSDT,2023-04-28 00:00:00,2023-05-01 12:00:00,trend_flip,-3.72,5.524,5.335,22,True,903.34,8922.08
240,DOGEUSDT,2023-04-28 04:00:00,2023-05-03 12:00:00,stop_loss,-4.3,0.0805,0.07728,33,True,903.34,8844.39
241,PROMUSDT,2023-04-28 12:00:00,2023-05-01 20:00:00,stop_loss,-4.3,4.96,4.7616,21,True,903.34,8883.23
242,BTCUSDT,2023-05-06 04:00:00,2023-05-08 00:00:00,stop_loss,-4.3,29363.35,28188.816,12,True,884.44,8806.36
243,UNIUSDT,2023-05-06 12:00:00,2023-05-08 00:00:00,stop_loss,-4.3,5.279,5.0678399999999995,10,True,884.44,8768.33
244,ZECUSDT,2023-05-28 04:00:00,2023-05-31 12:00:00,trend_flip,-3.9,33.3,32.1,21,True,876.83,8671.53
245,SOLUSDT,2023-05-28 08:00:00,2023-06-05 12:00:00,trend_flip,-3.18,20.52,19.93,50,True,876.83,8632.86
246,AAVEUSDT,2023-05-28 12:00:00,2023-05-31 04:00:00,trend_flip,-2.84,66.8,65.1,17,True,876.83,8705.72
247,PROMUSDT,2023-05-28 12:00:00,2023-06-01 00:00:00,trend_flip,-1.23,4.29,4.25,22,True,876.83,8660.74
248,NEARUSDT,2023-05-28 20:00:00,2023-05-31 00:00:00,stop_loss,-4.3,1.667,1.60032,14,True,876.83,8730.62
254,DOGEUSDT,2023-06-16 12:00:00,2023-06-27 16:00:00,t3_crossunder,5.69,0.06177,0.06547,68,True,863.29,9017.8
255,SOLUSDT,2023-06-16 16:00:00,2023-06-27 08:00:00,t3_crossunder,8.93,15.28,16.69,65,True,863.29,8968.68
256,ETHUSDT,2023-06-18 08:00:00,2023-06-27 20:00:00,t3_crossunder,8.64,1734.44,1889.58,58,True,863.29,9092.38
257,AAVEUSDT,2023-06-19 00:00:00,2023-06-26 00:00:00,trend_flip,29.97,50.81,66.19,43,True,863.29,8891.58
258,SOLUSDT,2023-06-30 16:00:00,2023-07-01 00:00:00,stop_loss,-4.3,19.1,18.336000000000002,3,True,909.24,9053.29
259,ZECUSDT,2023-07-01 00:00:00,2023-07-02 12:00:00,stop_loss,-4.3,33.94,32.5824,10,True,905.33,9014.36
