trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt
0,COST,2016-09-01,2016-09-15,sma_exit,-2.57,131.9610137939453,128.9705352783203,10,True
1,ABBV,2016-09-01,2016-09-06,sma_exit,0.61,42.474876403808594,42.8596076965332,3,True
2,BX,2016-09-01,2016-09-08,sma_exit,-0.82,17.277231216430664,17.187406539916992,5,True
3,SLB,2016-09-01,2016-09-07,sma_exit,-0.11,59.566165924072266,59.6800422668457,4,True
4,DE,2016-09-01,2016-09-06,sma_exit,0.8,71.4134521484375,72.19981384277344,3,True
5,MAR,2016-09-02,2016-09-15,sma_exit,-2.65,64.6441879272461,63.12282943725586,9,True
6,DHR,2016-09-06,2016-09-19,sma_exit,-3.68,66.96917724609375,64.70317077636719,10,True
7,AVGO,2016-09-06,2016-09-14,sma_exit,-1.17,13.116199493408203,13.001980781555176,7,True
8,MNST,2016-09-07,2016-09-15,sma_exit,-4.12,25.36166763305664,24.39166641235352,7,True
9,ACN,2016-09-08,2016-09-19,sma_exit,-1.9,94.85989379882812,93.33943939208984,8,True
10,AMD,2016-09-08,2016-09-14,sma_exit,-3.35,6.230000019073486,6.039999961853027,5,True
11,ORCL,2016-09-08,2016-09-15,sma_exit,0.04,35.072593688964844,35.19316864013672,6,True
12,ADI,2016-09-08,2016-09-14,sma_exit,-1.1,51.060279846191406,50.6528549194336,5,True
13,DE,2016-09-09,2016-09-16,sma_exit,-0.64,70.2851791381836,70.04584503173828,6,True
14,PM,2016-09-09,2016-09-15,sma_exit,1.97,59.55415344238281,60.90349960327149,5,True
15,T,2016-09-09,2016-09-15,sma_exit,1.56,14.930294036865234,15.208521842956545,5,True
16,UPS,2016-09-09,2016-09-19,sma_exit,-0.77,72.90958404541016,72.56409454345703,7,True
17,MCO,2016-09-09,2016-09-15,sma_exit,1.65,97.08345794677734,98.97738647460938,5,True
18,CB,2016-09-09,2016-09-15,sma_exit,0.62,104.38025665283205,105.33771514892578,5,True
19,TXN,2016-09-09,2016-09-14,sma_exit,1.38,50.72737503051758,51.57954406738281,4,True
20,ETN,2016-09-09,2016-09-19,sma_exit,-0.8,51.57958221435547,51.31993865966797,7,True
21,LIN,2016-09-09,2016-09-15,sma_exit,0.38,99.83480072021484,100.51504516601562,5,True
22,BRK-B,2016-09-09,2016-09-21,sma_exit,-0.41,146.6199951171875,146.4600067138672,9,True
23,CME,2016-09-09,2016-09-12,sma_exit,1.71,72.51500701904297,73.9714584350586,2,False
24,MDT,2016-09-09,2016-09-12,sma_exit,1.27,65.36688232421875,66.39122772216797,2,False
25,ABT,2016-09-09,2016-09-15,sma_exit,-0.03,33.972747802734375,34.06388854980469,5,False
26,RTX,2016-09-09,2016-09-15,sma_exit,-0.27,51.453895568847656,51.468936920166016,5,False
27,ADBE,2016-09-09,2016-09-15,sma_exit,-0.06,99.37999725341795,99.62000274658205,5,False
28,MO,2016-09-09,2016-09-21,sma_exit,0.56,32.151424407958984,32.42692947387695,9,False
29,LMT,2016-09-09,2016-09-15,sma_exit,0.18,182.74974060058597,183.63299560546875,5,False
30,GLW,2016-09-09,2016-09-15,sma_exit,0.64,17.40414810180664,17.56745147705078,5,False
31,SYK,2016-09-09,2016-09-15,sma_exit,2.38,98.97533416748048,101.62567138671876,5,False
32,LRCX,2016-09-09,2016-09-12,sma_exit,2.33,7.963155746459961,8.172577857971191,2,False
33,TMUS,2016-09-09,2016-09-14,sma_exit,2.46,42.44400024414063,43.61348724365234,4,False
34,CSCO,2016-09-09,2016-09-15,sma_exit,1.19,22.924850463867188,23.266681671142575,5,False
35,PEP,2016-09-09,2016-09-15,sma_exit,1.07,77.14807891845703,78.2083740234375,5,False
36,MSFT,2016-09-09,2016-09-15,sma_exit,1.44,49.91263961791992,50.78284454345703,5,False
37,MRSH,2016-09-09,2016-09-15,sma_exit,0.32,55.740272521972656,56.08658218383789,5,False
38,PFE,2016-09-09,2016-09-12,sma_exit,1.31,20.53988647460937,20.871170043945312,2,False
39,AMAT,2016-09-09,2016-09-14,sma_exit,1.68,25.93966484069824,26.451988220214844,4,False
40,PG,2016-09-09,2016-09-12,sma_exit,2.03,65.6773910522461,67.20814514160156,2,False
41,PWR,2016-09-13,2016-09-19,sma_exit,1.87,24.38627815246582,24.91576766967773,5,False
42,CME,2016-09-23,2016-10-06,sma_exit,-2.46,72.81584930419922,71.2431640625,10,True
43,BAC,2016-09-26,2016-09-28,sma_exit,1.62,12.132416725158691,12.365577697753906,3,True
44,PNC,2016-09-26,2016-09-28,sma_exit,1.57,63.276123046875,64.4584732055664,3,True
45,ICE,2016-09-27,2016-10-05,sma_exit,-2.21,48.30878448486328,47.386863708496094,7,True
46,KKR,2016-09-27,2016-09-30,sma_exit,1.48,11.94517707824707,12.158333778381348,4,True
47,AMGN,2016-09-28,2016-10-04,sma_exit,-1.57,125.94830322265624,124.34524536132812,5,True
48,SO,2016-09-29,2016-10-10,sma_exit,-4.72,34.50273895263672,32.97813034057617,8,True
49,BNY,2016-09-29,2016-09-30,sma_exit,1.8,30.268539428710938,30.903993606567383,2,True
50,DUK,2016-09-29,2016-10-10,sma_exit,-4.35,53.518341064453125,51.352569580078125,8,True
51,MNST,2016-09-29,2016-10-06,sma_exit,0.64,24.22833251953125,24.456666946411133,6,True
52,PM,2016-09-30,2016-10-10,sma_exit,-1.3,59.97312545776367,59.37474060058594,7,True
53,NEE,2016-09-30,2016-10-07,sma_exit,-0.77,23.681257247924805,23.568967819213867,6,True
54,LMT,2016-09-30,2016-10-13,sma_exit,-3.11,184.1168365478516,178.9478759765625,10,True
55,PLD,2016-10-04,2016-10-12,sma_exit,-2.23,38.849735260009766,38.098106384277344,7,True
56,NEM,2016-10-04,2016-10-12,sma_exit,0.49,26.820743560791016,27.03217887878418,7,True
57,EQIX,2016-10-04,2016-10-10,sma_exit,0.63,291.0887756347656,293.8090515136719,5,True
58,WELL,2016-10-04,2016-10-13,sma_exit,-3.07,50.36194610595703,48.96768951416016,8,True
59,VZ,2016-10-04,2016-10-12,sma_exit,-1.05,29.929859161376957,29.704265594482425,7,True
60,WMT,2016-10-06,2016-10-13,sma_exit,-1.93,19.56375503540039,19.245027542114254,6,True
61,TMUS,2016-10-06,2016-10-10,sma_exit,1.13,43.261695861816406,43.87971878051758,3,True
62,FTNT,2016-10-07,2016-10-18,sma_exit,-11.73,6.998000144958496,6.197999954223633,8,True
63,T,2016-10-07,2016-10-11,sma_exit,0.29,14.851008415222168,14.938882827758787,3,True
