trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt,allocation,capital_after
16,ZECUSDT,2021-11-17,2021-11-18,stop_loss,-4.25,159.3,153.0,2,True,1111.79,11009.2
17,BNBUSDT,2021-11-17,2021-11-18,stop_loss,-4.5,578.0,553.7,2,True,1111.79,10959.17
18,ADAUSDT,2021-11-18,2021-11-24,stop_loss,-5.06,1.786,1.701,7,True,1095.92,10854.18
19,BTCUSDT,2021-11-19,2021-11-23,stop_loss,-4.52,58052.24,55600.0,5,True,1095.92,10909.63
20,TRXUSDT,2021-11-19,2021-11-24,stop_loss,-6.08,0.10387,0.09787,6,True,1095.92,10787.55
21,DOGEUSDT,2021-11-23,2021-11-24,stop_loss,-6.21,0.2266,0.2132,2,True,1090.96,10719.8
22,XRPUSDT,2021-11-24,2021-11-26,stop_loss,-2.8,1.0326,1.0068,3,True,1071.98,10689.78
23,SOLUSDT,2021-11-26,2021-11-28,stop_loss,-5.35,192.42,182.7,3,True,1068.98,10632.59
24,ETHUSDT,2021-11-26,2021-12-04,stop_loss,-3.47,4041.2,3913.0,9,True,1068.98,10423.99
27,AAVEUSDT,2021-11-28,2021-12-03,stop_loss,-8.81,238.6,218.3,6,True,1063.26,10538.92
31,BTCUSDT,2021-11-28,2021-12-03,stop_loss,-7.32,57274.88,53256.64,6,True,1063.26,10461.09
25,ADAUSDT,2021-11-28,2021-12-04,stop_loss,-11.47,1.594,1.416,7,True,1063.26,10302.04
26,NEARUSDT,2021-11-28,2021-12-04,stop_loss,-10.61,8.396,7.53,7,True,1063.26,10189.23
28,UNIUSDT,2021-11-28,2021-12-04,stop_loss,-8.5,20.12,18.47,7,True,1063.26,10098.85
29,XRPUSDT,2021-11-28,2021-12-04,stop_loss,-9.2,0.9687,0.8825,7,True,1063.26,10001.03
30,TRXUSDT,2021-11-28,2021-12-04,stop_loss,-6.4,0.09518,0.08937,7,True,1063.26,9932.98
33,SOLUSDT,2021-12-04,2021-12-10,stop_loss,-16.08,200.67,169.0,7,True,993.3,9773.26
34,BNBUSDT,2021-12-04,2021-12-14,time_exit,-7.42,568.6,528.1,11,True,993.3,9635.15
35,SOLUSDT,2021-12-11,2021-12-13,stop_loss,-6.59,172.15,161.33,3,True,977.33,9708.85
36,AAVEUSDT,2021-12-13,2021-12-23,time_exit,51.83,162.3,246.9,11,True,970.89,10138.36
37,ETHUSDT,2021-12-15,2021-12-25,time_exit,1.58,4019.08,4094.83,11,True,963.51,10153.58
38,BNBUSDT,2021-12-15,2021-12-25,time_exit,0.86,541.1,547.4,11,True,963.51,10161.87
39,ZECUSDT,2021-12-15,2021-12-25,time_exit,5.97,159.5,169.5,11,True,963.51,10219.39
40,BTCUSDT,2021-12-17,2021-12-27,time_exit,9.61,46131.2,50701.44,11,True,963.51,10311.98
41,ADAUSDT,2021-12-17,2021-12-27,time_exit,24.17,1.218,1.516,11,True,963.51,10544.87
42,UNIUSDT,2021-12-17,2021-12-27,time_exit,27.42,14.97,19.12,11,True,963.51,10809.06
43,ZECUSDT,2021-12-28,2021-12-29,stop_loss,-1.17,149.7,148.4,2,True,1080.91,10796.42
44,SOLUSDT,2021-12-30,2021-12-31,stop_loss,-2.82,172.52,168.17,2,True,1079.64,10765.97
45,XRPUSDT,2021-12-30,2022-01-04,stop_loss,-4.66,0.8386,0.802,6,True,1079.64,10715.66
46,ETHUSDT,2021-12-30,2022-01-05,stop_loss,-3.65,3709.27,3585.0,7,True,1079.64,10620.05
47,BNBUSDT,2021-12-31,2022-01-04,stop_loss,-1.36,511.4,506.0,5,True,1076.6,10701.02
48,BTCUSDT,2021-12-31,2022-01-04,stop_loss,-1.47,46216.93,45678.0,5,True,1076.6,10685.19
49,SOLUSDT,2022-01-03,2022-01-04,stop_loss,-2.39,170.15,166.59,2,True,1076.6,10659.46
50,UNIUSDT,2022-01-05,2022-01-06,stop_loss,-4.98,17.11,16.31,2,True,1062.01,10567.17
51,BTCUSDT,2022-01-06,2022-01-07,stop_loss,-1.81,43082.31,42430.58,2,True,1056.72,10548.04
53,AAVEUSDT,2022-01-06,2022-01-07,stop_loss,-3.33,221.0,214.3,2,True,1056.72,10512.85
52,ADAUSDT,2022-01-06,2022-01-08,stop_loss,-7.64,1.28,1.186,3,True,1056.72,10432.12
54,ETHUSDT,2022-01-08,2022-01-10,stop_loss,-2.93,3080.95,3000.0,3,True,1043.21,10401.55
55,BTCUSDT,2022-01-08,2022-01-10,stop_loss,-3.13,41679.74,40501.0,3,True,1043.21,10368.9
56,SOLUSDT,2022-01-08,2022-01-10,stop_loss,-6.73,142.14,133.0,3,True,1043.21,10298.69
57,DOGEUSDT,2022-01-08,2022-01-10,stop_loss,-4.14,0.1509,0.1451,3,True,1043.21,10255.5
58,NEARUSDT,2022-01-09,2022-01-19,time_exit,19.61,13.519,16.21,11,True,1043.21,10460.07
59,AAVEUSDT,2022-01-10,2022-01-20,time_exit,-1.05,199.9,198.4,11,True,1025.55,10449.31
60,XRPUSDT,2022-01-10,2022-01-20,time_exit,-3.0,0.7399,0.7199,11,True,1025.55,10418.54
61,BNBUSDT,2022-01-10,2022-01-20,time_exit,3.35,424.7,440.2,11,True,1025.55,10452.9
62,DOGEUSDT,2022-01-21,2022-01-22,stop_loss,-1.71,0.1419,0.1399,2,True,1045.29,10435.02
63,ETHUSDT,2022-01-22,2022-01-24,stop_loss,-4.95,2412.18,2300.0,3,True,1043.5,10383.37
64,NEARUSDT,2022-01-24,2022-02-03,time_exit,1.94,10.719,10.959,11,True,1038.34,10403.51
65,LINKUSDT,2022-01-24,2022-02-03,time_exit,4.32,15.58,16.3,11,True,1038.34,10448.37
66,BTCUSDT,2022-01-24,2022-02-03,time_exit,1.48,36660.35,37311.61,11,True,1038.34,10463.74
67,ZECUSDT,2022-01-24,2022-02-03,time_exit,6.59,94.4,100.9,11,True,1038.34,10532.16
68,SOLUSDT,2022-01-24,2022-02-03,time_exit,10.4,91.93,101.77,11,True,1038.34,10640.15
69,AAVEUSDT,2022-01-24,2022-02-03,time_exit,0.03,152.5,153.0,11,True,1038.34,10640.46
70,UNIUSDT,2022-01-24,2022-02-03,time_exit,-2.83,10.68,10.41,11,True,1038.34,10611.08
71,TRXUSDT,2022-01-24,2022-02-03,time_exit,8.33,0.05506,0.05981,11,True,1038.34,10697.57
73,NEARUSDT,2022-02-12,2022-02-13,stop_loss,-3.94,10.793,10.4,2,True,1069.76,10655.42
74,SOLUSDT,2022-02-12,2022-02-13,stop_loss,-3.59,95.96,92.8,2,True,1069.76,10617.02
78,ADAUSDT,2022-02-14,2022-02-17,stop_loss,-3.26,1.049,1.018,4,True,1061.7,10582.4
75,SOLUSDT,2022-02-14,2022-02-18,stop_loss,-6.16,96.37,90.72,5,True,1061.7,10517.0
76,LINKUSDT,2022-02-14,2022-02-18,stop_loss,-4.7,15.9,15.2,5,True,1061.7,10467.1
77,UNIUSDT,2022-02-14,2022-02-18,stop_loss,-5.11,10.61,10.1,5,True,1061.7,10412.85
79,NEARUSDT,2022-02-14,2022-02-19,stop_loss,-5.16,10.554,10.041,6,True,1061.7,10316.06
80,ZECUSDT,2022-02-17,2022-02-18,stop_loss,-1.97,113.6,111.7,2,True,1058.24,10392.0
82,AAVEUSDT,2022-02-17,2022-02-18,stop_loss,-2.0,153.0,150.4,2,True,1058.24,10370.84
81,TRXUSDT,2022-02-17,2022-02-20,stop_loss,-0.99,0.06249,0.06206,4,True,1058.24,10305.58
83,DOGEUSDT,2022-02-18,2022-02-20,stop_loss,-2.18,0.1386,0.136,3,True,1037.08,10282.97
84,ETHUSDT,2022-02-19,2022-02-20,stop_loss,-2.8,2763.63,2694.45,2,True,1031.61,10254.09
85,ZECUSDT,2022-02-19,2022-02-20,stop_loss,-4.94,112.1,106.9,2,True,1031.61,10203.12
86,ADAUSDT,2022-02-19,2022-02-20,stop_loss,-2.61,0.996,0.973,2,True,1031.61,10176.2
87,LINKUSDT,2022-02-19,2022-02-20,stop_loss,-4.62,15.51,14.84,2,True,1031.61,10128.54
88,AAVEUSDT,2022-02-19,2022-02-20,stop_loss,-3.99,146.2,140.8,2,True,1031.61,10087.38
89,SOLUSDT,2022-02-19,2022-02-20,stop_loss,-3.23,91.27,88.6,2,True,1031.61,10054.06
90,NEARUSDT,2022-02-22,2022-02-24,stop_loss,-8.78,8.965,8.205,3,True,1005.41,9965.78
91,ETHUSDT,2022-02-22,2022-02-24,stop_loss,-5.47,2636.29,2500.0,3,True,1005.41,9910.79
92,ADAUSDT,2022-02-22,2022-02-24,stop_loss,-8.75,0.888,0.813,3,True,1005.41,9822.81
93,BNBUSDT,2022-02-22,2022-02-24,stop_loss,-7.14,374.3,348.7,3,True,1005.41,9751.03
94,UNIUSDT,2022-02-22,2022-02-24,stop_loss,-8.54,8.86,8.13,3,True,1005.41,9665.17
95,TRXUSDT,2022-02-22,2022-02-24,stop_loss,-5.97,0.06265,0.0591,3,True,1005.41,9605.14
96,SOLUSDT,2022-02-22,2022-02-24,stop_loss,-6.46,86.38,81.06,3,True,1005.41,9540.19
97,AAVEUSDT,2022-02-22,2022-02-24,stop_loss,-6.91,134.7,125.8,3,True,1005.41,9470.72
103,TRXUSDT,2022-02-25,2022-03-07,time_exit,-1.71,0.05943,0.05859,11,True,947.07,9454.53
104,AAVEUSDT,2022-03-07,2022-03-17,time_exit,32.92,116.8,155.6,11,True,945.45,9765.77
105,BNBUSDT,2022-03-14,2022-03-24,time_exit,10.63,373.4,414.2,11,True,945.45,9866.27
106,ADAUSDT,2022-03-14,2022-03-24,time_exit,40.72,0.802,1.131,11,True,945.45,10251.26
107,XRPUSDT,2022-03-31,2022-04-06,stop_loss,-4.64,0.8148,0.7794,7,True,1025.13,10116.35
108,ZECUSDT,2022-04-01,2022-04-04,stop_loss,-8.52,186.2,170.9,4,True,1025.13,10163.92
109,ADAUSDT,2022-04-07,2022-04-08,stop_loss,-4.98,1.089,1.038,2,True,1011.64,10065.97
110,XRPUSDT,2022-04-07,2022-04-08,stop_loss,-4.72,0.7871,0.7523,2,True,1011.64,10018.22
111,TRXUSDT,2022-04-07,2022-04-08,stop_loss,-2.9,0.06431,0.06264,2,True,1011.64,9988.89
113,BTCUSDT,2022-04-07,2022-04-08,stop_loss,-1.95,43444.19,42727.35,2,True,1011.64,9969.16
114,LINKUSDT,2022-04-07,2022-04-08,stop_loss,-4.43,15.75,15.1,2,True,1011.64,9924.34
115,UNIUSDT,2022-04-07,2022-04-08,stop_loss,-6.33,10.44,9.81,2,True,1011.64,9860.31
112,ETHUSDT,2022-04-07,2022-04-11,stop_loss,-2.9,3227.19,3143.15,5,True,1011.64,9785.91
116,AAVEUSDT,2022-04-09,2022-04-10,stop_loss,-4.57,184.8,176.9,2,True,986.03,9815.25
117,BTCUSDT,2022-04-10,2022-04-11,stop_loss,-0.99,42158.85,41868.0,2,True,981.52,9776.19
118,ADAUSDT,2022-04-12,2022-04-17,stop_loss,-4.49,0.955,0.915,6,True,977.62,9732.3
119,ZECUSDT,2022-04-12,2022-04-17,stop_loss,-4.44,147.4,141.3,6,True,977.62,9688.89
120,LINKUSDT,2022-04-14,2022-04-18,stop_loss,-2.64,13.65,13.33,5,True,977.62,9663.08
127,UNIUSDT,2022-04-18,2022-04-21,stop_loss,-5.95,9.38,8.85,4,True,966.31,9605.59
126,DOGEUSDT,2022-04-18,2022-04-24,stop_loss,-5.65,0.1402,0.1327,7,True,966.31,9550.99
121,ETHUSDT,2022-04-18,2022-04-25,stop_loss,-5.94,3055.56,2883.22,8,True,966.31,9493.59
122,BTCUSDT,2022-04-18,2022-04-25,stop_loss,-5.85,40801.13,38536.51,8,True,966.31,9437.06
124,ADAUSDT,2022-04-18,2022-04-25,stop_loss,-7.02,0.937,0.874,8,True,966.31,9369.23
125,NEARUSDT,2022-04-18,2022-04-25,stop_loss,-9.5,16.169,14.682,8,True,966.31,9277.43
128,SOLUSDT,2022-04-18,2022-04-25,stop_loss,-7.83,102.33,94.62,8,True,966.31,9201.76
123,ZECUSDT,2022-04-18,2022-04-28,time_exit,-6.19,156.1,146.9,11,True,966.31,8961.23
130,UNIUSDT,2022-04-25,2022-04-26,stop_loss,-6.83,8.73,8.16,2,True,920.18,9138.92
131,LINKUSDT,2022-04-25,2022-04-26,stop_loss,-7.07,13.44,12.53,2,True,920.18,9073.86
133,BNBUSDT,2022-04-25,2022-04-26,stop_loss,-5.74,404.3,382.3,2,True,920.18,9021.04
129,AAVEUSDT,2022-04-25,2022-04-29,stop_loss,-9.36,168.9,153.6,5,True,920.18,8875.1
132,DOGEUSDT,2022-04-25,2022-05-05,time_exit,-19.21,0.1581,0.1282,11,True,920.18,8668.2
134,ETHUSDT,2022-04-26,2022-04-30,stop_loss,-1.82,2809.67,2767.0,5,True,902.1,8844.97
135,NEARUSDT,2022-04-28,2022-04-29,stop_loss,-1.53,12.402,12.25,2,True,896.12,8861.39
136,BNBUSDT,2022-05-01,2022-05-05,stop_loss,-3.99,389.9,375.5,5,True,884.5,8632.91
137,BTCUSDT,2022-05-01,2022-05-05,stop_loss,-3.11,38468.35,37386.38,5,True,884.5,8605.41
138,AAVEUSDT,2022-05-05,2022-05-06,stop_loss,-3.98,141.4,136.2,2,True,860.54,8571.16
139,SOLUSDT,2022-05-05,2022-05-06,stop_loss,-4.09,84.52,81.32,2,True,860.54,8535.96
140,LINKUSDT,2022-05-05,2022-05-06,stop_loss,-2.87,10.91,10.63,2,True,860.54,8511.26
141,ETHUSDT,2022-05-05,2022-05-06,stop_loss,-2.66,2747.97,2683.0,2,True,860.54,8488.37
143,BTCUSDT,2022-05-06,2022-05-07,stop_loss,-2.4,36013.77,35258.0,2,True,848.84,8468.0
144,BNBUSDT,2022-05-06,2022-05-07,stop_loss,-2.54,379.1,370.6,2,True,848.84,8446.44
142,DOGEUSDT,2022-05-06,2022-05-08,stop_loss,-3.74,0.1278,0.1234,3,True,848.84,8414.69
145,NEARUSDT,2022-05-07,2022-05-08,stop_loss,-4.18,10.438,10.033,2,True,844.64,8379.39
146,ETHUSDT,2022-05-07,2022-05-08,stop_loss,-2.22,2635.34,2584.75,2,True,844.64,8360.64
147,ADAUSDT,2022-05-08,2022-05-09,stop_loss,-2.31,0.7403,0.7254,2,True,836.06,8341.32
148,DOGEUSDT,2022-05-10,2022-05-11,stop_loss,-8.45,0.108,0.0992,2,True,834.13,8270.84
149,LINKUSDT,2022-05-10,2022-05-11,stop_loss,-8.45,8.59,7.89,2,True,834.13,8200.35
150,NEARUSDT,2022-05-10,2022-05-11,stop_loss,-7.65,9.563,8.86,2,True,834.13,8136.54
151,ETHUSDT,2022-05-10,2022-05-11,stop_loss,-6.37,2342.05,2200.0,2,True,834.13,8083.41
152,ADAUSDT,2022-05-10,2022-05-11,stop_loss,-7.51,0.6286,0.5833,2,True,834.13,8020.77
153,BNBUSDT,2022-05-10,2022-05-11,stop_loss,-9.73,319.1,289.0,2,True,834.13,7939.6
154,AAVEUSDT,2022-05-10,2022-05-11,stop_loss,-8.47,105.2,96.6,2,True,834.13,7868.95
155,BTCUSDT,2022-05-10,2022-05-11,stop_loss,-4.45,31017.1,29730.4,2,True,834.13,7831.83
159,BNBUSDT,2022-05-12,2022-05-22,time_exit,18.44,269.0,319.4,11,True,783.18,7976.25
160,AAVEUSDT,2022-05-12,2022-05-22,time_exit,21.75,77.1,94.1,11,True,783.18,8146.6
161,NEARUSDT,2022-05-12,2022-05-22,time_exit,-3.09,6.421,6.242,11,True,783.18,8122.4
162,UNIUSDT,2022-05-12,2022-05-22,time_exit,17.04,4.67,5.48,11,True,783.18,8255.85
163,SOLUSDT,2022-05-12,2022-05-22,time_exit,17.26,44.64,52.48,11,True,783.18,8391.03
164,ZECUSDT,2022-05-12,2022-05-22,time_exit,22.88,86.7,106.8,11,True,783.18,8570.22
165,XRPUSDT,2022-05-12,2022-05-22,time_exit,9.09,0.3856,0.4218,11,True,783.18,8641.41
166,DOGEUSDT,2022-05-12,2022-05-22,time_exit,3.7,0.0826,0.0859,11,True,783.18,8670.39
170,DOGEUSDT,2022-05-24,2022-05-26,stop_loss,-4.6,0.0837,0.0801,3,True,867.04,8630.5
171,NEARUSDT,2022-05-24,2022-05-26,stop_loss,-7.8,5.97,5.522,3,True,867.04,8562.88
172,BTCUSDT,2022-05-26,2022-06-05,time_exit,2.16,29201.35,29919.21,11,True,856.29,8548.86
173,XRPUSDT,2022-05-26,2022-06-05,time_exit,0.54,0.392,0.3953,11,True,856.29,8553.49
174,LINKUSDT,2022-05-27,2022-06-06,time_exit,26.41,6.29,7.97,11,True,856.29,8779.63
175,SOLUSDT,2022-06-01,2022-06-02,stop_loss,-1.8,40.11,39.51,2,True,856.29,8547.46
176,SOLUSDT,2022-06-03,2022-06-04,stop_loss,-2.0,38.28,37.63,2,True,854.75,8530.37
177,TRXUSDT,2022-06-04,2022-06-11,stop_loss,-5.47,0.08043,0.07627,8,True,853.04,8658.83
178,BNBUSDT,2022-06-06,2022-06-07,stop_loss,-2.71,295.1,288.0,2,True,877.96,8755.84
179,DOGEUSDT,2022-06-07,2022-06-10,stop_loss,-3.66,0.08039,0.07769,4,True,875.58,8723.79
180,NEARUSDT,2022-06-09,2022-06-10,stop_loss,-2.09,5.083,4.992,2,True,875.58,8705.49
181,ZECUSDT,2022-06-12,2022-06-13,stop_loss,-6.87,79.1,73.9,2,True,865.88,8599.35
182,TRXUSDT,2022-06-12,2022-06-13,stop_loss,-3.02,0.07618,0.07411,2,True,865.88,8573.2
184,AAVEUSDT,2022-06-14,2022-06-15,stop_loss,-14.31,62.1,53.4,2,True,857.32,8450.51
185,BNBUSDT,2022-06-14,2022-06-15,stop_loss,-8.78,223.0,204.1,2,True,857.32,8375.24
187,ZECUSDT,2022-06-14,2022-06-15,stop_loss,-6.7,64.1,60.0,2,True,857.32,8317.8
189,ETHUSDT,2022-06-14,2022-06-15,stop_loss,-11.31,1208.9,1075.8,2,True,857.32,8220.84
183,DOGEUSDT,2022-06-14,2022-06-18,stop_loss,-10.69,0.05555,0.04978,5,True,857.32,8129.19
188,UNIUSDT,2022-06-14,2022-06-18,stop_loss,-13.51,3.86,3.35,5,True,857.32,8013.37
190,XRPUSDT,2022-06-14,2022-06-18,stop_loss,-8.95,0.3214,0.2936,5,True,857.32,7936.64
186,SOLUSDT,2022-06-14,2022-06-24,time_exit,41.34,29.59,41.91,11,True,857.32,8121.46
192,NEARUSDT,2022-06-15,2022-06-18,stop_loss,-20.63,3.813,3.038,4,True,822.08,7767.04
193,TRXUSDT,2022-06-15,2022-06-25,time_exit,2.52,0.06302,0.0648,11,True,822.08,8142.17
194,ADAUSDT,2022-06-18,2022-06-28,time_exit,2.89,0.4549,0.4694,11,True,776.7,8164.62
195,ZECUSDT,2022-06-18,2022-06-28,time_exit,-1.31,59.5,58.9,11,True,776.7,8154.45
196,BTCUSDT,2022-06-30,2022-07-10,time_exit,4.31,19942.21,20862.47,11,True,815.44,8189.59
197,XRPUSDT,2022-06-30,2022-07-10,time_exit,-2.29,0.3321,0.3255,11,True,815.44,8170.92
198,ETHUSDT,2022-06-30,2022-07-10,time_exit,8.79,1071.01,1168.36,11,True,815.44,8242.6
199,ADAUSDT,2022-06-30,2022-07-10,time_exit,0.24,0.4599,0.4624,11,True,815.44,8244.55
200,LINKUSDT,2022-06-30,2022-07-10,time_exit,-1.42,6.27,6.2,11,True,815.44,8232.97
201,SOLUSDT,2022-06-30,2022-07-10,time_exit,8.44,33.76,36.71,11,True,815.44,8301.8
202,XRPUSDT,2022-07-12,2022-07-13,stop_loss,-1.52,0.3116,0.3078,2,True,830.18,8289.18
203,ZECUSDT,2022-07-13,2022-07-23,time_exit,7.14,55.1,59.2,11,True,828.92,8348.36
204,DOGEUSDT,2022-07-13,2022-07-23,time_exit,9.55,0.06194,0.06804,11,True,828.92,8427.52
205,LINKUSDT,2022-07-13,2022-07-23,time_exit,10.53,6.175,6.844,11,True,828.92,8514.81
206,ADAUSDT,2022-07-13,2022-07-23,time_exit,17.66,0.4383,0.517,11,True,828.92,8661.2
207,ETHUSDT,2022-07-13,2022-07-23,time_exit,38.59,1115.0,1548.67,11,True,828.92,8981.08
208,SOLUSDT,2022-07-13,2022-07-23,time_exit,14.1,34.94,39.97,11,True,828.92,9097.95
209,NEARUSDT,2022-07-13,2022-07-23,time_exit,28.8,3.337,4.308,11,True,828.92,9336.68
210,ZECUSDT,2022-07-26,2022-08-05,time_exit,23.54,55.8,69.1,11,True,933.67,9556.47
211,LINKUSDT,2022-07-26,2022-08-05,time_exit,23.94,6.341,7.878,11,True,933.67,9779.99
212,DOGEUSDT,2022-07-26,2022-08-05,time_exit,11.36,0.06252,0.06981,11,True,933.67,9886.05
213,UNIUSDT,2022-07-26,2022-08-05,time_exit,34.23,6.66,8.96,11,True,933.67,10205.65
214,TRXUSDT,2022-07-26,2022-08-05,time_exit,6.63,0.06536,0.06989,11,True,933.67,10267.55
215,XRPUSDT,2022-07-26,2022-08-05,time_exit,11.33,0.3372,0.3764,11,True,933.67,10373.33
216,XRPUSDT,2022-08-09,2022-08-10,stop_loss,-2.1,0.3672,0.3606,2,True,1037.33,10351.55
218,ZECUSDT,2022-08-20,2022-08-22,stop_loss,-2.84,63.0,61.4,3,True,1035.15,10322.15
221,SOLUSDT,2022-08-20,2022-08-22,stop_loss,-3.33,35.28,34.21,3,True,1035.15,10287.68
222,UNIUSDT,2022-08-20,2022-08-22,stop_loss,-4.01,7.0,6.74,3,True,1035.15,10246.17
217,LINKUSDT,2022-08-20,2022-08-26,stop_loss,-3.78,6.9,6.66,7,True,1035.15,10207.04
219,BTCUSDT,2022-08-20,2022-08-26,stop_loss,-2.09,21140.07,20761.9,7,True,1035.15,10185.41
220,ADAUSDT,2022-08-20,2022-08-26,stop_loss,-3.87,0.4508,0.4347,7,True,1035.15,10145.35
223,NEARUSDT,2022-08-22,2022-08-26,stop_loss,-4.96,4.119,3.927,5,True,1024.62,10094.53
224,DOGEUSDT,2022-08-22,2022-08-26,stop_loss,-5.01,0.0684,0.06518,5,True,1024.62,10043.19
225,ZECUSDT,2022-08-26,2022-08-27,stop_loss,-1.61,61.1,60.3,2,True,1004.32,10027.02
226,ETHUSDT,2022-08-27,2022-08-28,stop_loss,-3.22,1491.06,1447.52,2,True,1002.7,9994.74
227,NEARUSDT,2022-08-27,2022-08-28,stop_loss,-2.65,3.916,3.824,2,True,1002.7,9968.16
228,DOGEUSDT,2022-08-27,2022-08-28,stop_loss,-2.28,0.06351,0.06225,2,True,1002.7,9945.3
231,SOLUSDT,2022-08-27,2022-08-28,stop_loss,-2.42,31.53,30.86,2,True,1002.7,9921.04
232,XRPUSDT,2022-08-27,2022-08-28,stop_loss,-2.18,0.3346,0.3283,2,True,1002.7,9899.18
229,BNBUSDT,2022-08-27,2022-08-29,stop_loss,-1.96,277.9,273.3,3,True,1002.7,9879.52
230,TRXUSDT,2022-08-27,2022-08-29,stop_loss,-3.11,0.0629,0.06113,3,True,1002.7,9848.34
234,DOGEUSDT,2022-08-29,2022-08-30,stop_loss,-4.94,0.06384,0.06088,2,True,984.83,9799.69
235,XRPUSDT,2022-08-29,2022-09-06,stop_loss,-4.83,0.3337,0.3186,9,True,984.83,9744.28
233,SOLUSDT,2022-08-29,2022-09-08,time_exit,3.37,32.42,33.61,11,True,984.83,9747.8
236,AAVEUSDT,2022-08-29,2022-09-08,time_exit,2.5,85.8,88.2,11,True,984.83,9772.42
237,ETHUSDT,2022-08-29,2022-09-08,time_exit,5.09,1551.8,1635.37,11,True,984.83,9822.55
238,NEARUSDT,2022-08-29,2022-09-08,time_exit,15.99,4.033,4.69,11,True,984.83,9980.03
239,LINKUSDT,2022-08-29,2022-09-08,time_exit,10.24,6.7,7.406,11,True,984.83,10080.87
240,ADAUSDT,2022-08-29,2022-09-08,time_exit,6.05,0.4504,0.479,11,True,984.83,10140.46
242,ZECUSDT,2022-08-30,2022-08-31,stop_loss,-0.8,60.0,59.7,2,True,979.97,9791.85
243,BNBUSDT,2022-09-01,2022-09-06,stop_loss,-3.03,278.3,270.7,6,True,979.19,9714.61
245,BNBUSDT,2022-09-07,2022-09-17,time_exit,-0.23,278.9,279.1,11,True,971.46,10103.64
246,DOGEUSDT,2022-09-07,2022-09-17,time_exit,1.72,0.06097,0.0622,11,True,971.46,10120.35
250,AAVEUSDT,2022-09-14,2022-09-15,stop_loss,-3.41,83.7,81.1,2,True,1014.05,10105.88
251,AAVEUSDT,2022-09-16,2022-09-18,stop_loss,-2.95,79.3,77.2,3,True,1010.59,10090.54
252,UNIUSDT,2022-09-16,2022-09-18,stop_loss,-3.22,5.83,5.66,3,True,1010.59,10058.0
256,NEARUSDT,2022-09-19,2022-09-20,stop_loss,-6.44,4.055,3.806,2,True,1005.8,9993.22
253,SOLUSDT,2022-09-19,2022-09-21,stop_loss,-6.8,32.62,30.5,3,True,1005.8,9924.83
255,BTCUSDT,2022-09-19,2022-09-21,stop_loss,-6.98,19537.02,18232.56,3,True,1005.8,9854.63
257,ETHUSDT,2022-09-19,2022-09-21,stop_loss,-7.28,1375.98,1280.0,3,True,1005.8,9781.4
259,ADAUSDT,2022-09-19,2022-09-21,stop_loss,-4.61,0.4527,0.4332,3,True,1005.8,9735.04
254,ZECUSDT,2022-09-19,2022-09-29,time_exit,2.42,55.2,56.7,11,True,1005.8,9759.38
258,BNBUSDT,2022-09-19,2022-09-29,time_exit,4.19,271.9,284.1,11,True,1005.8,9801.52
260,DOGEUSDT,2022-09-19,2022-09-29,time_exit,3.68,0.05853,0.06086,11,True,1005.8,9838.53
262,AAVEUSDT,2022-09-21,2022-10-01,time_exit,3.75,71.6,74.5,11,True,973.5,9875.04
263,ADAUSDT,2022-09-28,2022-10-02,stop_loss,-2.82,0.4361,0.4251,5,True,973.5,9847.59
