trade_zeile,symbol,entry_time,exit_time,result,pnl_pct,entry_price,exit_price,kerzen,ausgefuehrt,allocation,capital_after
29,SOLUSDT,2022-06-13 16:00:00,2022-06-14 01:00:00,stop_loss,-6.3,28.27,26.5738,10,True,1031.25,10117.61
30,ZECUSDT,2022-06-13 20:00:00,2022-06-13 22:00:00,stop_loss,-6.3,67.4,63.356,3,True,1031.25,10247.55
31,TRXUSDT,2022-06-14 03:00:00,2022-06-14 18:00:00,stop_loss,-6.3,0.06075,0.057104999999999996,16,True,1005.26,9925.98
32,UNIUSDT,2022-06-14 04:00:00,2022-06-15 08:00:00,stop_loss,-6.3,3.61,3.3933999999999997,29,True,1005.26,9862.65
33,ZECUSDT,2022-06-14 05:00:00,2022-06-14 07:00:00,stop_loss,-6.3,66.9,62.886,3,True,1005.26,9989.31
34,DOGEUSDT,2022-11-09 11:00:00,2022-11-09 16:00:00,stop_loss,-6.3,0.08666,0.0814604,6,True,986.27,9800.52
35,UNIUSDT,2022-11-10 03:00:00,2022-11-20 03:00:00,time_exit,10.81,5.22,5.8,241,True,980.05,9782.97
36,ZECUSDT,2022-11-10 05:00:00,2022-11-20 05:00:00,time_exit,9.81,36.6,40.3,241,True,980.05,9879.12
37,ETHUSDT,2022-11-14 13:00:00,2022-11-17 09:00:00,stop_loss,-6.3,1259.16,1183.6104,69,True,980.05,9738.77
38,SOLUSDT,2022-11-15 07:00:00,2022-11-17 12:00:00,stop_loss,-6.3,14.48,13.6112,54,True,980.05,9677.03
39,DOGEUSDT,2023-03-17 02:00:00,2023-03-27 03:00:00,time_exit,0.41,0.07314,0.07366,241,True,987.91,9883.17
40,PEPEUSDT,2023-05-07 08:00:00,2023-05-07 14:00:00,take_profit,18.22,2.57e-06,3.04586e-06,7,True,988.32,10063.24
41,PEPEUSDT,2023-05-12 04:00:00,2023-05-12 05:00:00,stop_loss,-6.3,1.24e-06,1.1656e-06,2,True,1006.32,9999.84
42,DOGEUSDT,2023-06-10 05:00:00,2023-06-20 05:00:00,time_exit,2.38,0.06052,0.06214,241,True,999.98,9960.64
43,SUIUSDT,2023-06-10 05:00:00,2023-06-20 05:00:00,time_exit,40.96,0.5565,0.7861,241,True,999.98,10370.23
44,SOLUSDT,2023-06-10 08:00:00,2023-06-20 08:00:00,time_exit,6.78,14.83,15.88,241,True,999.98,10438.03
45,ZECUSDT,2023-06-11 19:00:00,2023-06-21 19:00:00,time_exit,7.64,25.2,27.2,241,True,999.98,10514.43
46,PEPEUSDT,2023-06-12 09:00:00,2023-06-14 20:00:00,stop_loss,-6.3,9.3e-07,8.741999999999999e-07,60,True,999.98,9936.84
47,ADAUSDT,2023-06-21 01:00:00,2023-06-28 19:00:00,stop_loss,-6.3,0.2783,0.261602,187,True,1043.8,10448.67
48,PEPEUSDT,2023-08-01 23:00:00,2023-08-02 14:00:00,stop_loss,-6.3,1.3e-06,1.222e-06,16,True,1044.87,10382.84
49,SOLUSDT,2023-08-23 16:00:00,2023-08-31 16:00:00,stop_loss,-6.3,21.24,19.9656,193,True,1038.28,10317.43
50,WLDUSDT,2023-12-19 01:00:00,2023-12-19 10:00:00,stop_loss,-6.3,4.126,3.87844,10,True,1031.74,10252.43
51,SUIUSDT,2024-01-23 15:00:00,2024-01-26 18:00:00,take_profit,23.17,1.1529,1.4234604000000002,76,True,1025.24,10489.98
52,PROMUSDT,2024-02-21 11:00:00,2024-02-21 12:00:00,stop_loss,-6.3,14.025,13.1835,2,True,1049.0,10423.89
53,PEPEUSDT,2024-03-17 09:00:00,2024-03-18 14:00:00,stop_loss,-6.3,7.42e-06,6.9748e-06,30,True,1042.39,10358.22
54,PROMUSDT,2024-03-20 08:00:00,2024-03-24 12:00:00,take_profit,28.22,10.767,13.837841999999998,101,True,1035.82,10650.53
55,UNIUSDT,2024-03-20 12:00:00,2024-03-30 12:00:00,time_exit,12.53,11.287,12.735,241,True,1035.82,10780.32
56,DOGEUSDT,2024-04-06 06:00:00,2024-04-12 18:00:00,stop_loss,-6.3,0.18429,0.1732326,157,True,1078.03,10712.41
57,SUIUSDT,2024-04-12 19:00:00,2024-04-13 17:00:00,stop_loss,-6.3,1.1848,1.113712,23,True,1071.24,10644.92
58,NEARUSDT,2024-04-13 21:00:00,2024-04-22 06:00:00,take_profit,44.08,4.764,6.878178,202,True,1064.49,11114.15
59,WLDUSDT,2024-04-13 21:00:00,2024-04-23 21:00:00,time_exit,28.1,4.215,5.412,241,True,1064.49,11413.27
60,UNIUSDT,2024-04-13 22:00:00,2024-04-23 22:00:00,time_exit,18.18,6.743,7.989,241,True,1064.49,11606.79
61,ADAUSDT,2024-04-13 22:00:00,2024-04-23 22:00:00,time_exit,11.67,0.4463,0.4997,241,True,1064.49,11731.02
62,ENAUSDT,2024-05-17 12:00:00,2024-05-25 17:00:00,take_profit,29.87,0.721,0.9385359999999999,198,True,1173.1,12081.42
63,NEARUSDT,2024-06-12 12:00:00,2024-06-13 02:00:00,stop_loss,-6.3,6.587,6.19178,15,True,1208.14,12005.31
64,PROMUSDT,2024-06-20 11:00:00,2024-06-23 20:00:00,stop_loss,-6.3,8.394,7.890359999999999,82,True,1200.53,11929.68
65,WLDUSDT,2024-07-04 05:00:00,2024-07-04 13:00:00,stop_loss,-6.3,2.367,2.22498,9,True,1192.97,11854.52
66,PEPEUSDT,2024-07-08 05:00:00,2024-07-16 00:00:00,take_profit,42.41,8.32e-06,1.1873499999999999e-05,188,True,1185.45,12207.9
68,UNIUSDT,2024-07-08 08:00:00,2024-07-08 14:00:00,stop_loss,-6.3,8.184,7.6929599999999985,7,True,1185.45,11779.84
67,SUIUSDT,2024-07-08 08:00:00,2024-07-17 09:00:00,take_profit,29.59,0.6838,0.8881726,218,True,1185.45,12558.68
69,WLDUSDT,2024-07-08 09:00:00,2024-07-08 14:00:00,stop_loss,-6.3,1.921,1.80574,6,True,1185.45,11705.15
70,ENAUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,time_exit,28.77,0.258,0.333,241,True,1255.87,12919.99
71,UNIUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,time_exit,21.8,5.204,6.354,241,True,1255.87,13193.77
72,PEPEUSDT,2024-08-05 13:00:00,2024-08-15 13:00:00,time_exit,20.7,6.62e-06,8.01e-06,241,True,1255.87,13453.74
73,LINKUSDT,2024-08-05 14:00:00,2024-08-15 14:00:00,time_exit,13.91,9.29,10.61,241,True,1255.87,13628.43
74,NEARUSDT,2024-08-05 14:00:00,2024-08-15 14:00:00,time_exit,21.52,3.438,4.188,241,True,1255.87,13898.69
75,WLDUSDT,2024-08-20 00:00:00,2024-08-23 20:00:00,take_profit,18.59,1.551,1.843932,93,True,1389.87,14157.07
76,ZECUSDT,2024-10-04 13:00:00,2024-10-10 17:00:00,take_profit,18.53,26.72,31.750519999999998,149,True,1415.71,14330.21
77,ENAUSDT,2024-10-06 14:00:00,2024-10-07 10:00:00,stop_loss,-6.3,0.3011,0.28303399999999995,21,True,1415.71,14067.88
78,SUIUSDT,2024-10-28 22:00:00,2024-11-06 03:00:00,take_profit,26.48,1.7763,2.2519746,198,True,1433.02,14709.67
79,TRXUSDT,2024-12-10 00:00:00,2024-12-10 03:00:00,stop_loss,-6.3,0.2667,0.250698,4,True,1470.97,14617.0
80,ADAUSDT,2024-12-10 21:00:00,2024-12-19 01:00:00,stop_loss,-6.3,1.0092,0.948648,197,True,1461.7,14524.91
81,AAVEUSDT,2025-01-13 20:00:00,2025-01-19 17:00:00,take_profit,23.19,279.15,344.72598,142,True,1452.49,14861.75
82,PEPEUSDT,2025-01-29 06:00:00,2025-02-02 03:00:00,stop_loss,-6.3,1.267e-05,1.19098e-05,94,True,1486.17,14768.12
83,ENAUSDT,2025-01-29 19:00:00,2025-02-02 03:00:00,stop_loss,-6.3,0.7085,0.66599,81,True,1486.17,14674.49
84,PROMUSDT,2025-02-03 03:00:00,2025-02-09 11:00:00,take_profit,56.81,3.704,5.819414,153,True,1467.45,15415.7
85,WLDUSDT,2025-02-03 03:00:00,2025-02-13 03:00:00,time_exit,13.24,1.137,1.291,241,True,1467.45,15518.12
86,ADAUSDT,2025-02-04 19:00:00,2025-02-06 15:00:00,stop_loss,-6.3,0.752,0.70688,45,True,1467.45,14582.04
87,NEARUSDT,2025-02-09 08:00:00,2025-02-09 13:00:00,stop_loss,-6.3,3.456,3.24864,6,True,1458.2,15323.83
88,UNIUSDT,2025-02-10 20:00:00,2025-02-20 15:00:00,stop_loss,-6.3,9.573,8.99862,236,True,1532.38,15421.58
89,SOLUSDT,2025-02-25 19:00:00,2025-02-26 12:00:00,stop_loss,-6.3,145.43,136.7042,18,True,1542.16,15324.42
90,PEPEUSDT,2025-02-28 16:00:00,2025-03-01 11:00:00,stop_loss,-6.3,7.93e-06,7.4542e-06,20,True,1532.44,15227.88
92,ADAUSDT,2025-02-28 18:00:00,2025-03-02 15:00:00,take_profit,24.17,0.6334,0.7883943999999999,46,True,1532.44,15598.27
91,LINKUSDT,2025-02-28 18:00:00,2025-03-04 01:00:00,stop_loss,-6.3,14.71,13.8274,80,True,1532.44,15405.79
93,AAVEUSDT,2025-03-01 21:00:00,2025-03-03 19:00:00,stop_loss,-6.3,195.93,184.17419999999998,47,True,1522.79,15502.34
94,LINKUSDT,2025-04-09 07:00:00,2025-04-19 07:00:00,time_exit,12.61,11.39,12.86,241,True,1540.58,15211.83
95,SUIUSDT,2025-04-09 17:00:00,2025-04-10 04:00:00,stop_loss,-6.3,2.2474,2.1125559999999997,12,True,1540.58,15308.74
96,NEARUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,stop_loss,-6.3,2.132,2.00408,23,True,1540.58,15211.68
97,ADAUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,stop_loss,-6.3,0.6369,0.5986859999999999,23,True,1540.58,15114.62
98,ETHUSDT,2025-04-09 17:00:00,2025-04-10 15:00:00,stop_loss,-6.3,1632.94,1534.9636,23,True,1540.58,15017.57
99,PROMUSDT,2025-04-12 01:00:00,2025-04-22 01:00:00,time_exit,17.12,5.016,5.89,241,True,1501.76,15468.93
100,WLDUSDT,2025-06-22 00:00:00,2025-06-22 13:00:00,stop_loss,-6.3,0.868,0.81592,14,True,1546.89,15371.48
101,ZECUSDT,2025-07-03 07:00:00,2025-07-13 07:00:00,time_exit,8.65,39.55,43.09,241,True,1537.15,15504.44
102,WLDUSDT,2025-09-27 05:00:00,2025-09-27 14:00:00,stop_loss,-6.3,1.357,1.27558,10,True,1550.44,15406.76
103,PEPEUSDT,2025-10-10 22:00:00,2025-10-20 22:00:00,time_exit,7.67,6.65e-06,7.18e-06,241,True,1540.68,15427.87
104,WLDUSDT,2025-10-12 15:00:00,2025-10-14 06:00:00,stop_loss,-6.3,0.99,0.9306,40,True,1540.68,15309.7
105,ZECUSDT,2025-11-08 17:00:00,2025-11-09 02:00:00,stop_loss,-6.3,586.66,551.4603999999999,10,True,1542.79,15330.68
106,UNIUSDT,2025-11-17 07:00:00,2025-11-17 16:00:00,stop_loss,-6.3,8.104,7.617759999999999,10,True,1533.07,15234.09
107,ZECUSDT,2025-12-01 23:00:00,2025-12-02 04:00:00,stop_loss,-6.3,343.91,323.2754,6,True,1523.41,15138.12
108,NEARUSDT,2025-12-02 12:00:00,2025-12-07 14:00:00,stop_loss,-6.3,1.748,1.64312,123,True,1513.81,15042.75
109,ADAUSDT,2025-12-02 15:00:00,2025-12-12 15:00:00,time_exit,-4.95,0.4283,0.4084,241,True,1513.81,14967.81
110,LINKUSDT,2025-12-02 15:00:00,2025-12-12 15:00:00,time_exit,1.43,13.3,13.53,241,True,1513.81,14989.46
111,NEARUSDT,2025-12-19 19:00:00,2025-12-21 13:00:00,stop_loss,-6.3,1.551,1.4579399999999998,43,True,1498.95,14895.03
112,WLDUSDT,2026-01-01 20:00:00,2026-01-05 18:00:00,take_profit,23.09,0.5163,0.6370572,95,True,1489.5,15238.95
113,PROMUSDT,2026-01-16 07:00:00,2026-01-16 09:00:00,stop_loss,-6.3,4.434,4.16796,3,True,1523.9,15142.95
114,PEPEUSDT,2026-01-27 00:00:00,2026-01-29 14:00:00,stop_loss,-6.3,5.06e-06,4.7564e-06,63,True,1514.29,15047.55
115,ETHUSDT,2026-02-02 15:00:00,2026-02-03 17:00:00,stop_loss,-6.3,2372.71,2230.3474,27,True,1504.75,14952.75
116,LINKUSDT,2026-02-02 15:00:00,2026-02-03 17:00:00,stop_loss,-6.3,9.93,9.3342,27,True,1504.75,14857.95
117,PROMUSDT,2026-02-04 03:00:00,2026-02-04 13:00:00,stop_loss,-6.3,1.496,1.40624,11,True,1485.79,14764.34
118,NEARUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,time_exit,7.16,0.979,1.052,241,True,1476.43,14870.06
119,AAVEUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,time_exit,18.65,105.79,125.84,241,True,1476.43,15145.41
120,DOGEUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,time_exit,12.45,0.0908,0.10238,241,True,1476.43,15329.23
121,XRPUSDT,2026-02-06 01:00:00,2026-02-16 01:00:00,time_exit,14.86,1.2802,1.4743,241,True,1476.43,15548.63
122,ZECUSDT,2026-02-28 22:00:00,2026-03-06 16:00:00,stop_loss,-6.3,222.07,208.74579999999997,139,True,1554.86,15352.71
123,PEPEUSDT,2026-03-02 16:00:00,2026-03-03 08:00:00,stop_loss,-6.3,3.64e-06,3.4215999999999996e-06,17,True,1554.86,15450.67
124,WLDUSDT,2026-04-07 21:00:00,2026-04-17 21:00:00,time_exit,6.74,0.2655,0.2842,241,True,1535.27,15456.19
125,ZECUSDT,2026-06-05 12:00:00,2026-06-15 11:00:00,take_profit,67.81,319.01,536.27408,240,True,1545.62,16926.54
126,WLDUSDT,2026-06-06 14:00:00,2026-06-08 17:00:00,take_profit,27.32,0.4101,0.5233794,52,True,1545.62,15878.45
127,SUIUSDT,2026-06-27 06:00:00,2026-07-07 06:00:00,time_exit,3.8,0.712,0.7412,241,True,1692.65,16990.86
128,PROMUSDT,2026-08-13 18:00:00,2026-08-15 06:00:00,stop_loss,-6.3,2.409,2.2644599999999997,37,True,1699.09,16883.82
129,PROMUSDT,2026-08-19 01:00:00,2026-08-20 05:00:00,stop_loss,-6.3,1.987,1.86778,29,True,1688.38,16777.45
