time,symbol,pnl_pct,allocation,capital_after
2021-09-07 10:00:00,ADAUSDT,4.32,1000.0,10043.2
2021-09-07 16:00:00,UNIUSDT,10.15,1004.32,10145.14
2021-09-07 16:00:00,LINKUSDT,12.14,1004.32,10267.06
2021-09-08 00:00:00,DOGEUSDT,7.52,1026.71,10344.27
2021-09-08 04:00:00,TRXUSDT,6.65,1026.71,10412.55
2021-09-10 22:00:00,AAVEUSDT,3.25,1041.25,10446.39
2021-09-11 00:00:00,ZECUSDT,3.08,1041.25,10478.46
2021-09-13 11:00:00,NEARUSDT,5.38,1047.85,10534.83
2021-09-14 19:00:00,SOLUSDT,3.48,1053.48,10571.49
2021-09-17 17:00:00,AAVEUSDT,3.93,1057.15,10613.04
2021-09-17 19:00:00,SOLUSDT,3.29,1061.3,10647.96
2021-09-20 13:00:00,SOLUSDT,7.17,1064.8,10724.3
2021-09-21 00:00:00,TRXUSDT,-2.3,1064.8,10699.81
2021-09-21 00:00:00,DOGEUSDT,-2.3,1072.43,10675.15
2021-09-21 00:00:00,ADAUSDT,-2.3,1072.43,10650.48
2021-09-21 00:00:00,XRPUSDT,-2.3,1072.43,10625.81
2021-09-21 01:00:00,BNBUSDT,4.91,1062.58,10677.99
2021-09-21 02:00:00,ETHUSDT,7.01,1062.58,10752.47
2021-09-21 02:00:00,UNIUSDT,8.22,1062.58,10839.82
2021-09-21 02:00:00,AAVEUSDT,7.9,1062.58,10923.76
2021-09-21 07:00:00,LINKUSDT,7.49,1062.58,11003.35
2021-09-24 14:00:00,NEARUSDT,6.09,1100.33,11070.36
2021-09-26 09:00:00,NEARUSDT,5.81,1107.04,11134.68
2021-09-28 02:00:00,UNIUSDT,3.83,1113.47,11177.32
2021-10-28 08:00:00,ADAUSDT,4.58,1117.73,11228.52
2021-10-30 23:00:00,DOGEUSDT,3.35,1122.85,11266.13
2021-11-01 07:00:00,AAVEUSDT,3.44,1126.61,11304.89
2021-11-16 11:00:00,LINKUSDT,5.39,1130.49,11365.82
2021-11-16 14:00:00,ZECUSDT,6.98,1130.49,11444.73
2021-11-17 10:00:00,XRPUSDT,4.06,1144.47,11491.2
2021-11-18 18:00:00,BNBUSDT,3.47,1149.12,11531.07
2021-11-19 05:00:00,DOGEUSDT,2.96,1153.11,11565.2
2021-11-22 14:00:00,ZECUSDT,3.52,1156.52,11605.91
2021-11-26 20:00:00,AAVEUSDT,5.17,1160.59,11665.91
2021-11-28 01:00:00,NEARUSDT,6.46,1160.59,11740.89
2021-11-28 07:00:00,XRPUSDT,4.81,1174.09,11797.36
2021-11-28 19:00:00,UNIUSDT,4.64,1179.74,11852.1
2021-11-28 21:00:00,DOGEUSDT,5.16,1179.74,11912.98
2021-12-04 06:00:00,BTCUSDT,9.35,1191.3,12024.36
2021-12-04 06:00:00,LINKUSDT,17.54,1191.3,12233.32
2021-12-04 06:00:00,BNBUSDT,7.45,1191.3,12322.07
2021-12-04 06:00:00,DOGEUSDT,16.6,1191.3,12519.82
2021-12-04 14:00:00,SOLUSDT,6.63,1251.98,12602.83
2021-12-04 16:00:00,ADAUSDT,7.76,1251.98,12699.98
2021-12-06 08:00:00,UNIUSDT,2.91,1270.0,12736.94
2021-12-14 07:00:00,NEARUSDT,7.54,1273.69,12832.98
2021-12-14 20:00:00,UNIUSDT,3.8,1283.3,12881.74
2021-12-14 20:00:00,ADAUSDT,3.65,1283.3,12928.58
2021-12-14 21:00:00,ZECUSDT,4.55,1283.3,12986.97
2021-12-30 07:00:00,DOGEUSDT,4.07,1298.7,13039.83
2021-12-30 12:00:00,XRPUSDT,6.02,1298.7,13118.01
2022-01-05 23:00:00,AAVEUSDT,5.7,1311.8,13192.78
2022-01-06 13:00:00,ADAUSDT,3.78,1319.28,13242.65
2022-01-06 16:00:00,XRPUSDT,3.83,1319.28,13293.18
