,elliott_wave,elliott_wave_stocks,rsi2_mean_reversion,t3_supertrend,Portfolio (gewichtet)
2022-11-27,127.97295411966358,185.77671725916497,90.8694316499382,96.82231762055017,125.36035516232921
2022-11-28,127.97295411966358,185.77671725916497,90.8694316499382,95.93748815005081,125.13914779470439
2022-11-29,127.97295411966358,185.77671725916497,90.8694316499382,95.79259445532145,125.10292437102206
2022-11-30,127.97295411966358,185.77671725916497,91.37020685488719,95.79259445532145,125.22811817225931
2022-12-01,127.97295411966358,185.77671725916497,91.37020685488719,95.79259445532145,125.22811817225931
2022-12-02,127.97295411966358,185.77671725916497,91.41377039343834,95.79259445532145,125.23900905689709
2022-12-03,127.97295411966358,185.77671725916497,91.41377039343834,95.79259445532145,125.23900905689709
2022-12-04,127.97295411966358,185.77671725916497,91.41377039343834,95.79259445532145,125.23900905689709
2022-12-05,127.97295411966358,185.77671725916497,91.41377039343834,95.79259445532145,125.23900905689709
2022-12-06,127.97295411966358,185.77671725916497,91.41377039343834,95.79259445532145,125.23900905689709
2022-12-07,127.97295411966358,185.77671725916497,91.41377039343834,95.31071315239583,125.11853873116567
2022-12-08,127.97295411966358,185.77671725916497,91.41377039343834,95.31071315239583,125.11853873116567
2022-12-09,127.97295411966358,185.77671725916497,91.41377039343834,95.31071315239583,125.11853873116567
2022-12-10,127.97295411966358,185.77671725916497,91.41377039343834,95.31071315239583,125.11853873116567
2022-12-11,127.97295411966358,185.77671725916497,91.41377039343834,95.31071315239583,125.11853873116567
2022-12-12,127.97295411966358,185.77671725916497,90.62305107105686,94.99717596999942,124.84247460497122
2022-12-13,127.97295411966358,185.77671725916497,90.37533481764446,94.99717596999942,124.78054554161811
2022-12-14,128.37734683302108,185.77671725916497,90.37533481764446,94.99717596999942,124.8816437199575
2022-12-15,128.37734683302108,185.77671725916497,90.37533481764446,94.78432593497347,124.82843121120099
2022-12-16,128.37734683302108,185.77671725916497,90.37533481764446,93.36512612337519,124.47363125830142
2022-12-17,128.37734683302108,185.77671725916497,90.37533481764446,93.36512612337519,124.47363125830142
2022-12-18,128.37734683302108,185.77671725916497,90.37533481764446,93.36512612337519,124.47363125830142
2022-12-19,128.37734683302108,185.77671725916497,90.37533481764446,93.36512612337519,124.47363125830142
2022-12-20,129.19639654004067,185.77671725916497,90.43040570600161,93.36512612337519,124.6921614071456
2022-12-21,129.19639654004067,186.79293189454341,90.46122896441045,93.36512612337519,124.95392088059243
2022-12-22,129.19639654004067,186.79293189454341,90.46122896441045,93.36512612337519,124.95392088059243
2022-12-23,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-24,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-25,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-26,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-27,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-28,129.19639654004067,186.79293189454341,90.30752364914501,93.36512612337519,124.91549455177608
2022-12-29,128.8992306772432,186.79293189454341,90.64668223583696,93.36512612337519,124.92599273274972
2022-12-30,128.8992306772432,186.79293189454341,90.64668223583696,93.36512612337519,124.92599273274972
2022-12-31,128.8992306772432,186.79293189454341,90.64668223583696,93.36512612337519,124.92599273274972
2023-01-01,128.8992306772432,186.79293189454341,90.64668223583696,93.36512612337519,124.92599273274972
2023-01-02,128.8992306772432,186.79293189454341,90.64668223583696,93.36512612337519,124.92599273274972
2023-01-03,128.8992306772432,188.0948883519829,90.64668223583696,93.36512612337519,125.25148184710957
2023-01-04,128.8992306772432,188.0948883519829,90.72240470732802,93.36512612337519,125.27041246498234
2023-01-05,128.8992306772432,188.0948883519829,90.72240470732802,93.36512612337519,125.27041246498234
2023-01-06,128.8992306772432,188.0948883519829,91.23499549466706,92.56212367056045,125.19780954861342
2023-01-07,128.8992306772432,188.0948883519829,91.23499549466706,92.56212367056045,125.19780954861342
2023-01-08,128.8992306772432,188.0948883519829,91.23499549466706,92.56212367056045,125.19780954861342
2023-01-09,128.8992306772432,191.89627153116805,91.87365340889826,92.56212367056045,126.30781982196748
2023-01-10,128.8992306772432,191.89627153116805,91.87365340889826,92.56212367056045,126.30781982196748
2023-01-11,128.8992306772432,191.89627153116805,91.45579276906906,92.56212367056045,126.20335466201018
2023-01-12,128.8992306772432,191.89627153116805,91.45579276906906,92.56212367056045,126.20335466201018
2023-01-13,128.8992306772432,191.89627153116805,91.45579276906906,92.56212367056045,126.20335466201018
2023-01-14,128.8992306772432,191.89627153116805,91.45579276906906,93.6238791195413,126.4687935242554
2023-01-15,128.8992306772432,191.89627153116805,91.45579276906906,93.6238791195413,126.4687935242554
2023-01-16,128.8992306772432,191.89627153116805,91.45579276906906,93.6238791195413,126.4687935242554
2023-01-17,128.8992306772432,193.44239467466045,91.45579276906906,93.6238791195413,126.8553243101285
2023-01-18,128.8992306772432,194.9852609329979,91.45579276906906,93.6238791195413,127.24104087471284
2023-01-19,128.8992306772432,194.9852609329979,91.6166901779632,93.6238791195413,127.2812652269364
2023-01-20,128.8992306772432,194.9852609329979,91.6166901779632,93.6238791195413,127.2812652269364
2023-01-21,128.8992306772432,194.9852609329979,91.6166901779632,93.6238791195413,127.2812652269364
2023-01-22,128.8992306772432,194.9852609329979,91.6166901779632,93.6238791195413,127.2812652269364
2023-01-23,128.8992306772432,194.9852609329979,91.79412940220345,93.6238791195413,127.32562503299644
2023-01-24,128.8992306772432,194.9852609329979,91.98944611632082,92.01348349588969,126.9718553056129
2023-01-25,128.8992306772432,194.9852609329979,91.7552920966083,92.01348349588969,126.91331680068475
2023-01-26,128.8992306772432,194.9852609329979,92.05982588968767,92.02565775949644,126.99249381485629
2023-01-27,128.8992306772432,194.9852609329979,91.6756653457188,92.02565775949644,126.89645367886409
2023-01-28,128.8992306772432,194.9852609329979,91.6756653457188,92.02565775949644,126.89645367886409
2023-01-29,128.8992306772432,194.9852609329979,91.6756653457188,92.02565775949644,126.89645367886409
2023-01-30,128.8992306772432,194.9852609329979,91.6756653457188,91.62999419227754,126.79753778705935
2023-01-31,128.8992306772432,194.9852609329979,91.69498125432169,91.62999419227754,126.80236676421008
2023-02-01,128.8992306772432,194.9852609329979,91.71152306966776,91.62999419227754,126.80650221804659
2023-02-02,128.8992306772432,194.9852609329979,91.71152306966776,91.62999419227754,126.80650221804659
2023-02-03,128.8992306772432,194.9852609329979,91.71152306966776,91.62999419227754,126.80650221804659
2023-02-04,128.8992306772432,194.9852609329979,91.71152306966776,91.62999419227754,126.80650221804659
2023-02-05,128.8992306772432,194.9852609329979,91.71152306966776,90.8419600963563,126.60949369406629
2023-02-06,128.8992306772432,194.9852609329979,92.06465486683838,90.44799294291867,126.59928485499954
2023-02-07,128.8992306772432,194.9852609329979,92.73691013273523,90.44799294291867,126.76734867147374
2023-02-08,128.8992306772432,194.9852609329979,93.12754356096995,90.44799294291867,126.86500702853243
2023-02-09,128.8992306772432,194.9852609329979,93.12754356096995,90.44799294291867,126.86500702853243
2023-02-10,128.8992306772432,194.9852609329979,93.12754356096995,90.44799294291867,126.86500702853243
2023-02-11,128.8992306772432,194.9852609329979,93.12754356096995,90.44799294291867,126.86500702853243
2023-02-12,128.8992306772432,194.9852609329979,93.12754356096995,90.44799294291867,126.86500702853243
2023-02-13,128.8992306772432,194.9852609329979,93.99737591326746,90.44799294291867,127.08246511660678
2023-02-14,128.8992306772432,194.9852609329979,93.99737591326746,90.44799294291867,127.08246511660678
2023-02-15,128.8992306772432,194.9852609329979,94.47791051186131,90.44799294291867,127.20259876625526
2023-02-16,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-17,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-18,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-19,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-20,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-21,128.8992306772432,194.9852609329979,94.47791051186131,89.84107596540913,127.05086952187787
2023-02-22,128.8992306772432,194.9852609329979,94.64045182787059,90.1241774887887,127.16228023172509
2023-02-23,128.8992306772432,194.9852609329979,94.81799379630552,90.1241774887887,127.20666572383381
2023-02-24,128.8992306772432,194.9852609329979,95.09262902872831,90.1241774887887,127.27532453193953
2023-02-25,128.8992306772432,194.9852609329979,95.09262902872831,90.1241774887887,127.27532453193953
2023-02-26,128.8992306772432,194.9852609329979,95.09262902872831,90.1241774887887,127.27532453193953
2023-02-27,128.8992306772432,194.9852609329979,95.33079007203395,90.1241774887887,127.33486479276593
2023-02-28,128.8992306772432,194.9852609329979,95.03981851265448,90.1241774887887,127.26212190292108
2023-03-01,128.8992306772432,194.9852609329979,95.03981851265448,90.1241774887887,127.26212190292108
2023-03-02,128.8992306772432,194.9852609329979,94.86217380002488,90.1241774887887,127.21771072476366
2023-03-03,128.8992306772432,195.96016630054405,95.04803804823018,90.1241774887887,127.50790312870153
2023-03-04,128.8992306772432,195.96016630054405,95.04803804823018,90.1241774887887,127.50790312870153
2023-03-05,128.8992306772432,195.96016630054405,95.04803804823018,90.1241774887887,127.50790312870153
2023-03-06,128.8992306772432,197.11838777538128,95.18571526912301,90.1241774887887,127.83187780263403
2023-03-07,128.8992306772432,197.11838777538128,95.18571526912301,90.1241774887887,127.83187780263403
2023-03-08,128.8992306772432,197.11838777538128,95.18571526912301,90.1241774887887,127.83187780263403
2023-03-09,128.8992306772432,197.11838777538128,95.18571526912301,90.1241774887887,127.83187780263403
2023-03-10,129.94847929206364,197.11838777538128,95.18571526912301,90.1241774887887,128.09418995633916
2023-03-11,129.94847929206364,197.11838777538128,95.18571526912301,90.1241774887887,128.09418995633916
2023-03-12,131.17909674333322,197.11838777538128,95.18571526912301,90.1241774887887,128.40184431915657
2023-03-13,131.17909674333322,197.11838777538128,94.75840216338176,90.1241774887887,128.29501604272124
2023-03-14,131.17909674333322,198.12370181554732,94.76415583828475,90.1241774887887,128.54778297148852
2023-03-15,131.17909674333322,198.12370181554732,94.76415583828475,89.7365968342923,128.4508878078644
2023-03-16,131.17909674333322,198.12370181554732,95.31219337279396,89.7365968342923,128.58789719149172
2023-03-17,131.17909674333322,198.12370181554732,95.31219337279396,89.7365968342923,128.58789719149172
2023-03-18,131.17909674333322,198.12370181554732,95.31219337279396,89.7365968342923,128.58789719149172
2023-03-19,131.17909674333322,198.12370181554732,95.31219337279396,89.7365968342923,128.58789719149172
2023-03-20,131.17909674333322,198.12370181554732,95.07824484147083,89.7365968342923,128.52941005866091
2023-03-21,131.17909674333322,202.38733005207698,94.13135434315122,89.7365968342923,129.35859449321342
2023-03-22,131.17909674333322,202.38733005207698,94.13135434315122,90.0971346573344,129.44872894897395
2023-03-23,131.17909674333322,202.38733005207698,94.13135434315122,90.0971346573344,129.44872894897395
2023-03-24,131.17909674333322,202.38733005207698,94.36859068870461,90.0971346573344,129.5080380353623
2023-03-25,131.17909674333322,202.38733005207698,94.36859068870461,90.0971346573344,129.5080380353623
2023-03-26,131.17909674333322,202.38733005207698,94.36859068870461,90.0971346573344,129.5080380353623
2023-03-27,131.17909674333322,203.43365425837737,94.36859068870461,90.0971346573344,129.7696190869374
2023-03-28,131.17909674333322,204.16831449546527,94.36859068870461,90.0971346573344,129.95328414620937
2023-03-29,131.17909674333322,207.53806069105786,94.59123735861115,90.0971346573344,130.85138236258416
2023-03-30,131.17909674333322,209.6084758774481,94.59123735861115,90.0971346573344,131.36898615918173
2023-03-31,131.17909674333322,210.77018687209414,94.59123735861115,90.0971346573344,131.65941390784323
2023-04-01,131.17909674333322,210.77018687209414,94.59123735861115,90.0971346573344,131.65941390784323
2023-04-02,131.17909674333322,210.77018687209414,94.59123735861115,90.0971346573344,131.65941390784323
2023-04-03,131.17909674333322,210.77018687209414,94.59123735861115,89.70975358092993,131.5625686387421
2023-04-04,131.17909674333322,210.77018687209414,94.59123735861115,89.70975358092993,131.5625686387421
2023-04-05,131.17909674333322,210.77018687209414,94.59123735861115,90.12148318454788,131.66550103964659
2023-04-06,131.17909674333322,210.77018687209414,94.59123735861115,90.12148318454788,131.66550103964659
2023-04-07,131.17909674333322,210.77018687209414,94.59123735861115,90.12148318454788,131.66550103964659
2023-04-08,131.17909674333322,210.77018687209414,94.59123735861115,90.12148318454788,131.66550103964659
2023-04-09,131.17909674333322,210.77018687209414,94.59123735861115,90.3383247814121,131.71971143886265
2023-04-10,131.17909674333322,210.77018687209414,94.86083812549381,90.3383247814121,131.78711163058333
2023-04-11,131.17909674333322,210.77018687209414,95.55415595130337,90.3383247814121,131.9604410870357
2023-04-12,131.17909674333322,210.77018687209414,95.58631488424325,90.4058819655249,131.9853701162989
2023-04-13,131.17909674333322,210.77018687209414,96.91212597260225,90.4058819655249,132.31682288838863
2023-04-14,131.17909674333322,210.77018687209414,96.91212597260225,90.4058819655249,132.31682288838863
2023-04-15,131.17909674333322,210.77018687209414,96.91212597260225,90.4058819655249,132.31682288838863
2023-04-16,131.17909674333322,210.77018687209414,96.91212597260225,90.4058819655249,132.31682288838863
2023-04-17,131.17909674333322,210.77018687209414,97.16302729605022,89.43972442257069,132.13800883351206
2023-04-18,131.17909674333322,210.77018687209414,97.16302729605022,89.43972442257069,132.13800883351206
2023-04-19,131.17909674333322,210.77018687209414,97.18337064660004,90.08725554178467,132.30497745095303
2023-04-20,131.17909674333322,210.77018687209414,97.15028701590788,90.14313740752051,132.31067700971394
2023-04-21,131.17909674333322,210.77018687209414,97.15028701590788,90.14313740752051,132.31067700971394
2023-04-22,131.8861362458644,210.77018687209414,97.15028701590788,90.14313740752051,132.48743688534674
2023-04-23,131.8861362458644,210.77018687209414,97.15028701590788,90.14313740752051,132.48743688534674
2023-04-24,131.8861362458644,210.77018687209414,97.12984092116335,90.14313740752051,132.4823253616606
2023-04-25,131.8861362458644,210.77018687209414,97.12984092116335,90.14313740752051,132.4823253616606
2023-04-26,131.8861362458644,210.77018687209414,96.86743224790942,90.14313740752051,132.4167231933471
2023-04-27,131.8861362458644,210.77018687209414,96.96051848830412,90.14313740752051,132.4399947534458
2023-04-28,131.8861362458644,212.48164678748162,97.01877444669684,90.14313740752051,132.88242372189086
2023-04-29,131.8861362458644,212.48164678748162,97.01877444669684,90.14313740752051,132.88242372189086
2023-04-30,131.8861362458644,212.48164678748162,97.01877444669684,90.14313740752051,132.88242372189086
2023-05-01,131.8861362458644,212.48164678748162,95.77854927251974,88.64490467152439,132.19780924434752
2023-05-02,131.8861362458644,212.48164678748162,95.77854927251974,88.64490467152439,132.19780924434752
2023-05-03,131.8861362458644,212.48164678748162,95.77854927251974,88.25732401702801,132.10091408072344
2023-05-04,131.8861362458644,212.48164678748162,94.50102795566795,88.25732401702801,131.7815337515105
2023-05-05,131.8861362458644,212.48164678748162,94.50102795566795,88.25732401702801,131.7815337515105
2023-05-06,131.8861362458644,212.48164678748162,94.50102795566795,88.25732401702801,131.7815337515105
2023-05-07,131.8861362458644,212.48164678748162,94.50102795566795,88.25732401702801,131.7815337515105
2023-05-08,132.43084067445292,212.48164678748162,95.1037254017555,87.49832853348023,131.87863534929258
2023-05-09,132.43084067445292,212.48164678748162,95.32883793233474,87.49832853348023,131.9349134819374
2023-05-10,132.94335711723204,212.48164678748162,95.6599824718404,87.49832853348023,132.1458287275086
2023-05-11,132.94335711723204,212.48164678748162,95.48254324760015,87.49832853348023,132.10146892144851
2023-05-12,132.94335711723204,212.48164678748162,94.97591162355349,87.49832853348023,131.97481101543684
2023-05-13,132.94335711723204,212.48164678748162,94.97591162355349,87.49832853348023,131.97481101543684
2023-05-14,132.94335711723204,212.48164678748162,94.97591162355349,87.49832853348023,131.97481101543684
2023-05-15,132.94335711723204,214.0221202322359,95.1992775028229,87.49832853348023,132.41577084644277
2023-05-16,132.94335711723204,214.0221202322359,95.21838792303639,87.49832853348023,132.42054845149616
2023-05-17,132.94335711723204,214.0221202322359,95.21838792303639,87.49832853348023,132.42054845149616
2023-05-18,132.94335711723204,214.0221202322359,95.2973982087577,87.49832853348023,132.4403010229265
2023-05-19,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-20,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-21,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-22,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-23,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-24,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-25,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-26,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-27,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-28,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-29,132.94335711723204,216.378709276473,95.25455387956943,87.49832853348023,133.01873720168868
2023-05-30,132.94335711723204,216.378709276473,95.0507093972923,87.49832853348023,132.96777608111938
2023-05-31,132.94335711723204,216.378709276473,94.93871822507349,86.53237056861795,132.6982887968491
2023-06-01,132.94335711723204,216.378709276473,94.39982492389224,86.4246981880305,132.53664737640696
2023-06-02,132.94335711723204,216.378709276473,93.71842542466744,86.4246981880305,132.36629750160074
2023-06-03,132.94335711723204,216.378709276473,93.71842542466744,86.4246981880305,132.36629750160074
2023-06-04,132.94335711723204,216.378709276473,93.71842542466744,86.4246981880305,132.36629750160074
2023-06-05,132.94335711723204,216.378709276473,93.71842542466744,86.14648632790282,132.2967445365688
2023-06-06,132.94335711723204,216.378709276473,93.71842542466744,86.14648632790282,132.2967445365688
2023-06-07,132.94335711723204,217.80409503457952,93.71842542466744,86.14648632790282,132.65309097609546
2023-06-08,132.94335711723204,219.44423581177864,94.09611308437046,86.14648632790282,133.157548085321
2023-06-09,132.94335711723204,219.44423581177864,94.09611308437046,86.14648632790282,133.157548085321
2023-06-10,134.61573723442422,219.44423581177864,94.09611308437046,86.14648632790282,133.57564311461903
2023-06-11,134.61573723442422,219.44423581177864,94.09611308437046,86.14648632790282,133.57564311461903
2023-06-12,134.31000119583848,219.44423581177864,94.51335725903147,86.14648632790282,133.60352014863784
2023-06-13,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-14,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-15,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-16,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-17,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-18,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-19,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-20,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-21,134.31000119583848,221.84771735554222,94.51335725903147,86.14648632790282,134.20439053457875
2023-06-22,134.31000119583848,221.84771735554222,94.83936458880231,86.14648632790282,134.28589236702146
2023-06-23,134.31000119583848,221.84771735554222,94.83936458880231,86.14648632790282,134.28589236702146
2023-06-24,134.31000119583848,221.84771735554222,94.83936458880231,86.14648632790282,134.28589236702146
2023-06-25,134.31000119583848,221.84771735554222,94.83936458880231,86.14648632790282,134.28589236702146
2023-06-26,134.31000119583848,221.84771735554222,94.94467738836586,88.72822852489837,134.95765611616122
2023-06-27,134.31000119583848,221.84771735554222,95.08358753959504,90.73199256771186,135.4933246646719
2023-06-28,134.31000119583848,221.84771735554222,95.08358753959504,90.73199256771186,135.4933246646719
2023-06-29,134.31000119583848,221.84771735554222,95.08358753959504,90.73199256771186,135.4933246646719
2023-06-30,134.31000119583848,221.84771735554222,95.73519122235797,90.73199256771186,135.65622558536262
2023-07-01,134.31000119583848,221.84771735554222,95.73519122235797,90.34191718706656,135.5587067402013
2023-07-02,134.31000119583848,221.84771735554222,95.73519122235797,89.95343843115656,135.4615870512238
2023-07-03,134.31000119583848,221.84771735554222,95.73519122235797,89.95343843115656,135.4615870512238
2023-07-04,134.31000119583848,221.84771735554222,95.73519122235797,89.5666560890278,135.3648914656916
2023-07-05,134.31000119583848,221.84771735554222,95.73519122235797,88.79299161572436,135.17147534736574
2023-07-06,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-07,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-08,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-09,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-10,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-11,134.31000119583848,221.84771735554222,95.73519122235797,88.05295605090838,134.98646645616176
2023-07-12,134.31000119583848,223.26309982353,95.95927631099023,88.05295605090838,135.39633334531678
2023-07-13,134.31000119583848,223.26309982353,95.95927631099023,88.05295605090838,135.39633334531678
2023-07-14,134.31000119583848,223.26309982353,95.95927631099023,87.6743564105481,135.3016834352267
2023-07-15,134.31000119583848,223.26309982353,95.95927631099023,87.6743564105481,135.3016834352267
2023-07-16,134.31000119583848,223.26309982353,95.95927631099023,86.53845770042132,135.017708757695
2023-07-17,134.31000119583848,222.5490443700752,95.99862733755884,86.15985806006104,134.7543827408834
2023-07-18,134.31000119583848,223.89121338912133,95.99862733755884,86.15985806006104,135.08992499564494
2023-07-19,134.31000119583848,223.89121338912133,95.99862733755884,86.15985806006104,135.08992499564494
2023-07-20,134.31000119583848,223.89121338912133,96.44525635190298,86.15985806006104,135.20158224923097
2023-07-21,134.31000119583848,223.89121338912133,96.44525635190298,86.15985806006104,135.20158224923097
2023-07-22,134.31000119583848,223.89121338912133,96.44525635190298,86.15985806006104,135.20158224923097
2023-07-23,134.31000119583848,223.89121338912133,96.44525635190298,86.15985806006104,135.20158224923097
2023-07-24,134.31000119583848,226.41762573072205,96.44525635190298,86.15985806006104,135.83318533463114
2023-07-25,134.31000119583848,226.41762573072205,97.25857939711761,86.15985806006104,136.03651609593481
2023-07-26,134.31000119583848,226.41762573072205,97.25857939711761,86.15985806006104,136.03651609593481
2023-07-27,134.31000119583848,226.41762573072205,97.25857939711761,86.15985806006104,136.03651609593481
2023-07-28,134.31000119583848,226.41762573072205,97.58027147071122,86.15985806006104,136.1169391143332
2023-07-29,134.31000119583848,226.41762573072205,97.58027147071122,86.15985806006104,136.1169391143332
2023-07-30,134.31000119583848,226.41762573072205,97.58027147071122,86.15985806006104,136.1169391143332
2023-07-31,134.31000119583848,226.41762573072205,97.80096600091852,86.15985806006104,136.17211274688503
2023-08-01,134.31000119583848,226.41762573072205,100.00143841872573,86.15985806006104,136.72223085133683
2023-08-02,134.31000119583848,226.41762573072205,99.33051882735995,86.15985806006104,136.5545009534954
2023-08-03,134.31000119583848,226.41762573072205,99.33051882735995,86.15985806006104,136.5545009534954
2023-08-04,134.31000119583848,226.41762573072205,98.51678480536653,86.15985806006104,136.35106744799702
2023-08-05,134.31000119583848,226.41762573072205,98.51678480536653,86.15985806006104,136.35106744799702
2023-08-06,134.31000119583848,226.41762573072205,98.51678480536653,86.15985806006104,136.35106744799702
2023-08-07,134.31000119583848,226.41762573072205,98.83375064600412,86.15985806006104,136.43030890815643
2023-08-08,134.9278510782477,226.41762573072205,98.83375064600412,86.15985806006104,136.58477137875875
2023-08-09,134.9278510782477,226.41762573072205,98.51072289787946,86.15985806006104,136.50401444172758
2023-08-10,134.9278510782477,226.41762573072205,98.51072289787946,86.15985806006104,136.50401444172758
2023-08-11,134.9278510782477,226.41762573072205,98.34242790696719,86.15985806006104,136.4619406939995
2023-08-12,134.9278510782477,226.41762573072205,98.34242790696719,86.15985806006104,136.4619406939995
2023-08-13,134.9278510782477,226.41762573072205,98.34242790696719,86.15985806006104,136.4619406939995
2023-08-14,134.9278510782477,226.41762573072205,98.08217686180187,85.91687173315611,136.33613135098193
2023-08-15,134.9278510782477,226.41762573072205,97.56167477147123,85.66789806349378,136.1437624109837
2023-08-16,134.9278510782477,226.41762573072205,97.56167477147123,85.66789806349378,136.1437624109837
2023-08-17,134.9278510782477,225.6704364558443,97.56167477147123,85.66789806349378,135.95696509226426
2023-08-18,134.9278510782477,225.6704364558443,96.77311307717837,85.66789806349378,135.75982466869104
2023-08-19,134.9278510782477,225.6704364558443,96.77311307717837,85.66789806349378,135.75982466869104
2023-08-20,134.9278510782477,225.6704364558443,96.77311307717837,85.66789806349378,135.75982466869104
2023-08-21,134.9278510782477,227.13055124442923,96.53135598705835,85.66789806349378,136.06441409330725
2023-08-22,134.9278510782477,227.13055124442923,96.62362027389548,85.66789806349378,136.08748016501653
2023-08-23,136.46330768924145,227.13055124442923,95.87543704811819,85.66789806349378,136.28429851132066
2023-08-24,136.46330768924145,227.13055124442923,95.87543704811819,84.5627343795217,136.00800759032762
2023-08-25,136.46330768924145,227.13055124442923,95.96718761398184,84.03105834266363,135.89802622257903
2023-08-26,136.46330768924145,227.13055124442923,95.96718761398184,84.03105834266363,135.89802622257903
2023-08-27,136.46330768924145,227.13055124442923,95.96718761398184,84.03105834266363,135.89802622257903
2023-08-28,136.46330768924145,227.13055124442923,94.82549412251835,84.03105834266363,135.61260284971317
2023-08-29,136.46330768924145,227.13055124442923,94.90984710636387,84.03105834266363,135.63369109567455
2023-08-30,136.46330768924145,227.13055124442923,94.90984710636387,84.01479272817265,135.6296246920518
2023-08-31,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-01,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-02,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-03,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-04,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-05,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-06,136.46330768924145,227.13055124442923,94.90984710636387,83.21069259585238,135.42859965897173
2023-09-07,136.46330768924145,227.13055124442923,95.02666725573339,83.21069259585238,135.4578046963141
2023-09-08,136.46330768924145,227.13055124442923,95.02666725573339,83.21069259585238,135.4578046963141
2023-09-09,136.46330768924145,227.13055124442923,95.02666725573339,83.21069259585238,135.4578046963141
2023-09-10,136.46330768924145,227.13055124442923,95.02666725573339,83.21069259585238,135.4578046963141
2023-09-11,136.46330768924145,227.13055124442923,95.29328844096986,83.21069259585238,135.52445999262324
2023-09-12,137.02963686371427,227.13055124442923,95.62361102691794,83.21069259585238,135.74862293272847
2023-09-13,137.02963686371427,227.13055124442923,95.56350567302073,83.21069259585238,135.73359659425415
2023-09-14,137.02963686371427,227.13055124442923,95.82540062530117,83.21069259585238,135.79907033232428
2023-09-15,137.02963686371427,227.13055124442923,95.82540062530117,83.21069259585238,135.79907033232428
2023-09-16,137.02963686371427,227.13055124442923,95.82540062530117,83.21069259585238,135.79907033232428
2023-09-17,137.02963686371427,227.13055124442923,95.82540062530117,83.21069259585238,135.79907033232428
2023-09-18,137.02963686371427,227.13055124442923,95.82642806724813,83.21069259585238,135.799327192811
2023-09-19,137.02963686371427,227.13055124442923,95.82642806724813,83.21069259585238,135.799327192811
