,elliott_wave,elliott_wave_stocks,rsi2_crypto,rsi2_mean_reversion,t3_supertrend,turtle_soup_crypto,turtle_soup_stocks,volatility_breakout,volatility_breakout_crypto,Portfolio (gewichtet)
2022-05-14,97.2826225520515,95.31553088600909,97.79535466422735,99.44801257946513,106.51111580498387,82.77288938813837,97.68970681689606,92.35146304389133,103.8057705840957,96.99694070219536
2022-05-15,97.2826225520515,95.31553088600909,97.79535466422735,99.44801257946513,106.51111580498387,82.77288938813837,97.68970681689606,92.35146304389133,103.8057705840957,96.99694070219536
2022-05-16,97.2826225520515,94.37188658282261,97.79535466422735,99.60648275946681,106.51111580498387,82.77288938813837,96.13893149899445,91.90005700171004,103.8057705840957,96.68723453738784
2022-05-17,97.2826225520515,94.37188658282261,97.79535466422735,99.69665740382905,106.51111580498387,82.77288938813837,96.1124934689695,91.90005700171004,103.8057705840957,96.69431638342532
2022-05-18,97.2826225520515,93.742828326063,97.79535466422735,99.69665740382905,106.51111580498387,82.77288938813837,95.18639508740944,91.90005700171004,103.8057705840957,96.52152120138979
2022-05-19,97.2826225520515,93.742828326063,97.79535466422735,99.73918875536498,106.51111580498387,82.77288938813837,94.50737718697965,92.68967319019569,103.8057705840957,96.53853560578888
2022-05-20,97.2826225520515,92.5022425710565,97.79535466422735,99.73918875536498,106.51111580498387,82.77288938813837,94.28247953842967,92.89421432642979,103.8057705840957,96.39843090941973
2022-05-21,97.2826225520515,92.5022425710565,97.79535466422735,99.73918875536498,106.51111580498387,82.77288938813837,94.28247953842967,92.89421432642979,103.8057705840957,96.39843090941973
2022-05-22,97.37988421141097,92.5022425710565,97.79535466422735,99.73918875536498,106.51111580498387,85.9228714172052,94.28247953842967,92.89421432642979,103.8057705840957,96.75923576368932
2022-05-23,97.37988421141097,92.5022425710565,97.79535466422735,99.85931937568883,106.51111580498387,85.9228714172052,93.443438311147,92.89421432642979,103.8057705840957,96.67935680736056
2022-05-24,97.37988421141097,91.27918757456264,97.79535466422735,99.85931937568883,106.51111580498387,85.9228714172052,93.35477673816098,92.89421432642979,103.8057705840957,96.5336105218628
2022-05-25,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,85.9228714172052,92.9792032456693,92.89421432642979,103.8057705840957,96.50492126403338
2022-05-26,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,87.68258928891423,93.14710915139504,92.89421432642979,103.8057705840957,96.71910168374836
2022-05-27,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,87.68258928891423,93.14710915139504,92.89421432642979,103.8057705840957,96.71910168374836
2022-05-28,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,87.68258928891423,93.14710915139504,92.89421432642979,103.8057705840957,96.71910168374836
2022-05-29,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,87.68258928891423,93.14710915139504,92.89421432642979,103.8057705840957,96.71910168374836
2022-05-30,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,106.51111580498387,87.68258928891423,93.14710915139504,92.89421432642979,103.8057705840957,96.71910168374836
2022-05-31,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,105.14101516222942,87.68258928891423,93.36761208783007,92.89421432642979,103.8057705840957,96.59136860526843
2022-06-01,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,87.68258928891423,93.36761208783007,92.89421432642979,103.8057705840957,96.48958866377404
2022-06-02,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,87.5246908333905,93.36761208783007,92.89421432642979,103.8057705840957,96.47204439093807
2022-06-03,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,87.5246908333905,93.39767749928325,92.7732281968459,103.8057705840957,96.46194208892354
2022-06-04,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,87.34969183177569,93.39767749928325,92.7732281968459,103.8057705840957,96.44249775541078
2022-06-05,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,87.53902662053275,93.39767749928325,92.7732281968459,103.8057705840957,96.46353495416157
2022-06-06,97.37988421141097,91.27918757456264,97.79535466422735,99.97668954771588,104.2249956887799,89.90207633397058,94.98542420481868,93.00228006840206,103.8057705840957,96.92796254199817
2022-06-07,97.37988421141097,91.27918757456264,97.79535466422735,100.07269180514915,102.87071135641699,89.65847035103222,94.98542420481868,93.00228006840206,103.8057705840957,96.76108609112394
2022-06-08,97.37988421141097,91.27918757456264,97.79535466422735,100.07269180514915,102.87071135641699,89.65847035103222,94.98542420481868,93.0886851605548,103.8057705840957,96.77068665691868
2022-06-09,97.37988421141097,91.27918757456264,97.79535466422735,100.07269180514915,102.87071135641699,89.65847035103222,94.98542420481868,93.0886851605548,103.8057705840957,96.77068665691868
2022-06-10,97.37988421141097,90.97797726920871,97.79535466422735,100.07269180514915,102.84907872542985,89.14289400630979,94.98542420481868,90.7739882196466,103.8057705840957,96.42034041003294
2022-06-11,97.37988421141097,90.97797726920871,97.79535466422735,100.07269180514915,102.84907872542985,88.6651027005551,94.98542420481868,90.7739882196466,103.8057705840957,96.36725248717133
2022-06-12,97.37988421141097,90.97797726920871,97.79535466422735,100.07269180514915,102.84907872542985,88.6651027005551,94.98542420481868,90.7739882196466,103.8057705840957,96.36725248717133
2022-06-13,96.15287644275396,90.67272578250932,97.79535466422735,100.07269180514915,102.84907872542985,87.78826451984841,95.00153814924023,90.00294508835263,103.8057705840957,96.01569397351182
2022-06-14,93.72983355036219,90.07030517180144,97.79535466422735,100.07269180514915,102.84907872542985,87.78826451984841,94.93205984342269,88.46090632718982,103.8057705840957,95.50047391016959
2022-06-15,93.1318159884948,90.07030517180144,97.79535466422735,100.24026124064771,102.84907872542985,84.18015169310766,94.57929699952774,87.26724301729053,103.8057705840957,94.87991978718028
2022-06-16,93.1318159884948,90.07030517180144,97.79535466422735,100.24026124064771,102.84907872542985,84.18015169310766,93.96438609010835,87.26724301729053,103.8057705840957,94.81159635280035
2022-06-17,93.1318159884948,89.75577604342165,97.79535466422735,99.99304775984508,102.84907872542985,84.18015169310766,93.96438609010835,87.26724301729053,103.8057705840957,94.74918050733562
2022-06-18,93.1318159884948,89.75577604342165,95.80139996420546,99.99304775984508,102.84907872542985,83.24166962768936,93.96438609010835,87.26724301729053,103.8057705840957,94.4233542000645
2022-06-19,93.1318159884948,89.75577604342165,95.80139996420546,99.99304775984508,102.84907872542985,83.24166962768936,93.96438609010835,87.26724301729053,103.8057705840957,94.4233542000645
2022-06-20,93.1318159884948,89.75577604342165,95.80139996420546,99.99304775984508,102.84907872542985,83.24166962768936,93.96438609010835,87.26724301729053,103.8057705840957,94.4233542000645
2022-06-21,93.1318159884948,89.75577604342165,95.80139996420546,99.01390652508634,102.84907872542985,83.24166962768936,93.96438609010835,87.26724301729053,103.8057705840957,94.31456072953574
2022-06-22,93.1318159884948,89.75577604342165,95.80139996420546,99.01390652508634,102.4068342787405,83.24166962768936,93.25648865292308,87.26724301729053,103.8057705840957,94.186767186883
2022-06-23,93.1318159884948,89.75577604342165,95.80139996420546,99.01390652508634,102.4068342787405,83.24166962768936,92.87749705100866,87.26724301729053,103.8057705840957,94.14465700889252
2022-06-24,93.1318159884948,89.75577604342165,95.80139996420546,98.94131695876298,102.4068342787405,83.16251560296833,92.87749705100866,87.26724301729053,103.8057705840957,94.1277966098876
2022-06-25,93.1318159884948,89.75577604342165,95.80139996420546,98.94131695876298,102.4068342787405,83.37458285419378,92.87749705100866,87.26724301729053,103.8057705840957,94.15135963780153
2022-06-26,93.1318159884948,89.75577604342165,95.80139996420546,98.94131695876298,102.4068342787405,83.37458285419378,92.87749705100866,87.26724301729053,103.8057705840957,94.15135963780153
2022-06-27,93.1318159884948,89.75577604342165,95.80139996420546,94.84828780638419,102.4068342787405,83.37458285419378,92.80878607587785,87.26724301729053,103.8057705840957,93.68894406807824
2022-06-28,93.1318159884948,89.75577604342165,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.01080331849595,87.26724301729053,103.8057705840957,93.7135251479738
2022-06-29,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.46841143713365,87.26724301729053,103.8057705840957,93.69854793510966
2022-06-30,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.49191965908196,87.26724301729053,103.8057705840957,93.70115995977058
2022-07-01,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.74696727652446
2022-07-02,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.74696727652446
2022-07-03,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.74696727652446
2022-07-04,93.1318159884948,89.1633730090067,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.74696727652446
2022-07-05,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.61575852946017
2022-07-06,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.90418550986682,87.26724301729053,103.8057705840957,93.61575852946017
2022-07-07,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,94.02507497169596,87.26724301729053,103.8057705840957,93.62919069188563
2022-07-08,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.93529728134737,87.26724301729053,103.8057705840957,93.619215392958
2022-07-09,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,83.50032818712707,93.93529728134737,87.26724301729053,103.8057705840957,93.619215392958
2022-07-10,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.4068342787405,84.40297078468978,93.93529728134737,87.26724301729053,103.8057705840957,93.7195090149094
2022-07-11,93.1318159884948,87.98249428542807,95.80139996420546,94.74175494989274,102.34744658423818,84.40297078468978,93.93529728134737,87.26724301729053,103.8057705840957,93.71291038218693
2022-07-12,93.1318159884948,88.9612001056399,95.80139996420546,94.74175494989274,102.34744658423818,84.40297078468978,93.93529728134737,87.26724301729053,103.8057705840957,93.82165547332157
2022-07-13,93.1318159884948,88.9612001056399,95.80139996420546,94.74175494989274,102.34744658423818,84.87994290260778,93.93529728134737,87.26724301729053,103.8057705840957,93.87465237531246
2022-07-14,93.1318159884948,88.66767373664702,95.80139996420546,94.74175494989274,102.34744658423818,84.87994290260778,93.93529728134737,87.26724301729053,103.8057705840957,93.84203833431326
2022-07-15,93.1318159884948,88.66767373664702,95.80139996420546,95.08282367278667,101.90734499250512,84.87994290260778,94.2849210451602,87.26724301729053,103.8057705840957,93.86988176708812
2022-07-16,93.1318159884948,88.66767373664702,95.80139996420546,95.08282367278667,101.90734499250512,84.87994290260778,94.2849210451602,87.26724301729053,103.8057705840957,93.86988176708812
2022-07-17,93.1318159884948,88.66767373664702,95.80139996420546,95.08282367278667,101.4690801335917,84.87994290260778,94.2849210451602,87.26724301729053,103.8057705840957,93.8211856716533
2022-07-18,93.1318159884948,88.66767373664702,95.80139996420546,95.08282367278667,101.4690801335917,84.87994290260778,94.32084607276667,87.2821109633289,103.8057705840957,93.82682933539161
2022-07-19,93.1318159884948,88.66767373664702,95.80139996420546,95.09509233188359,101.4690801335917,84.87994290260778,95.75903305172298,87.2821109633289,103.8057705840957,93.9879910729531
2022-07-20,93.1318159884948,88.66767373664702,95.80139996420546,94.9326348376754,101.4690801335917,84.87994290260778,97.13701945043776,87.2821109633289,103.8057705840957,94.12304984012047
2022-07-21,93.1318159884948,88.37505805640806,95.80139996420546,94.9326348376754,103.61366978196959,84.87994290260778,97.39979533197865,87.2821109633289,103.8057705840957,94.35802204564047
2022-07-22,93.1318159884948,88.37505805640806,95.80139996420546,94.9326348376754,103.61366978196959,84.87994290260778,97.42720996469582,87.2821109633289,103.8057705840957,94.36106811594237
2022-07-23,93.1318159884948,88.37505805640806,95.80139996420546,94.9326348376754,104.05499586224911,95.60618363938532,97.42720996469582,87.2821109633289,103.8057705840957,95.60190887339317
2022-07-24,93.1318159884948,88.37505805640806,95.80139996420546,94.9326348376754,107.5524412730191,95.60618363938532,97.42720996469582,87.2821109633289,103.8057705840957,95.99051391903427
2022-07-25,93.1318159884948,88.37505805640806,95.80139996420546,94.93171468824315,107.5524412730191,95.60618363938532,97.45950761087406,87.2821109633289,103.8057705840957,95.99400030756158
2022-07-26,93.1318159884948,88.37505805640806,95.80139996420546,95.00430425456649,107.5524412730191,95.60618363938532,97.46780873375788,87.2821109633289,103.8057705840957,96.00298816191795
2022-07-27,93.1318159884948,88.37505805640806,95.80139996420546,94.98774156478568,107.5524412730191,95.60618363938532,97.4037017427475,87.2821109633289,103.8057705840957,95.99402486405225
2022-07-28,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,107.5524412730191,95.60618363938532,97.4037017427475,87.2821109633289,103.8057705840957,95.98294899125645
2022-07-29,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,106.62948303113977,95.60618363938532,98.39293051262572,87.68615808474254,103.8057705840957,96.03520650785785
2022-07-30,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,106.62948303113977,95.60618363938532,98.39293051262572,87.68615808474254,103.8057705840957,96.03520650785785
2022-07-31,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,106.62948303113977,95.60618363938532,98.39293051262572,87.68615808474254,103.8057705840957,96.03520650785785
2022-08-01,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,105.7124431505682,95.60618363938532,98.35484300762936,87.68615808474254,103.8057705840957,95.92908124279474
2022-08-02,93.1318159884948,88.37505805640806,95.80139996420546,94.88805870962334,104.89213786516545,95.60618363938532,98.53990921780404,87.92176515295459,103.8057705840957,95.88467768645961
2022-08-03,93.1318159884948,88.37505805640806,95.80139996420546,94.93641767423028,104.67703604384077,95.60618363938532,98.63310501757535,87.92176515295459,103.8057705840957,95.87650579124335
2022-08-04,93.1318159884948,88.37505805640806,95.80139996420546,95.07740501501888,104.67703604384077,95.60618363938532,98.68102830682903,90.3635284058522,103.8057705840957,96.16880288934779
2022-08-05,93.1318159884948,88.37505805640806,95.80139996420546,95.30938491077616,104.67703604384077,97.85679982223623,98.49965923541775,90.46912407372221,103.8057705840957,96.43622763102188
2022-08-06,93.1318159884948,88.37505805640806,95.80139996420546,95.30938491077616,104.67703604384077,97.85679982223623,98.49965923541775,90.46912407372221,103.25565497134815,96.37510367404992
2022-08-07,93.1318159884948,88.37505805640806,95.80139996420546,95.30938491077616,104.67703604384077,97.85679982223623,98.49965923541775,90.46912407372221,103.25565497134815,96.37510367404992
2022-08-08,93.1318159884948,88.37505805640806,95.80139996420546,95.19027667871039,104.67703604384077,97.85679982223623,98.6714017945772,91.77968839065171,103.25565497134815,96.52657019005251
2022-08-09,93.1318159884948,88.37505805640806,95.80139996420546,95.19027667871039,104.22693446231177,97.85679982223623,98.96145279416494,91.29545886376592,103.25565497134815,96.45498351129395
2022-08-10,93.1318159884948,88.37505805640806,96.6577843180146,95.09100277885129,103.77683288078276,105.99829813726924,98.95698832471481,91.29545886376592,103.25565497134815,97.39321047996104
2022-08-11,93.1318159884948,88.37505805640806,96.6577843180146,95.09100277885129,103.3305068056053,105.99829813726924,99.13821788145579,90.53771613148395,103.25565497134815,97.27956167432568
2022-08-12,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,104.0172407987339,105.99829813726924,99.21669488350875,90.53771613148395,102.70835427767166,97.29429979885695
2022-08-13,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,104.0172407987339,105.99829813726924,99.21669488350875,90.53771613148395,102.70835427767166,97.29429979885695
2022-08-14,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.5699963571466,105.99829813726924,99.21669488350875,90.53771613148395,102.70835427767166,97.24460597201391
2022-08-15,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.21669488350875,90.53771613148395,102.16406956871418,97.15546779096861
2022-08-16,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.15621527392659,90.53771613148395,102.16406956871418,97.14874783434838
2022-08-17,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.0058882166607,90.53771613148395,101.0752990851513,97.01107032981186
2022-08-18,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.0058882166607,90.53771613148395,101.0752990851513,97.01107032981186
2022-08-19,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.13298608131892,91.19095572867187,100.52518347240374,97.03665053526727
2022-08-20,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.13298608131892,91.19095572867187,100.52518347240374,97.03665053526727
2022-08-21,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,105.99829813726924,99.13298608131892,91.19095572867187,100.52518347240374,97.03665053526727
2022-08-22,93.1318159884948,88.37505805640806,96.6577843180146,95.0057355981278,103.3120374366965,104.9192229593775,99.57420122619445,90.43321299638988,100.52518347240374,96.88158356134524
2022-08-23,93.1318159884948,88.37505805640806,95.07646111321017,95.0057355981278,103.3120374366965,104.9192229593775,99.61340484855333,89.97425422762684,100.52518347240374,96.65924152232206
2022-08-24,93.1318159884948,88.37505805640806,95.07646111321017,95.0057355981278,103.3120374366965,104.9192229593775,99.61340484855333,89.97425422762684,100.52518347240374,96.65924152232206
2022-08-25,93.1318159884948,88.37505805640806,95.07646111321017,95.29496923633731,103.3120374366965,104.9192229593775,99.61340484855333,89.97425422762684,100.52518347240374,96.69137859323423
2022-08-26,93.1318159884948,88.0824423761691,95.07646111321017,95.29496923633731,103.3120374366965,104.2970497974046,99.61340484855333,89.21651149534486,100.52518347240374,96.5055417516238
