entry_time,direction,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score,symbol
2021-11-17 03:00:00,long,1.0588,2021-11-17 10:00:00,1.1049616,take_profit,4.36,4.06,0.33,XRPUSDT
2021-11-18 17:00:00,long,515.6,2021-11-18 18:00:00,535.0464000000001,take_profit,3.77,3.47,0.33,BNBUSDT
2021-11-19 02:00:00,long,0.2155,2021-11-19 05:00:00,0.2225328,take_profit,3.26,2.96,0.33,DOGEUSDT
2021-11-22 13:00:00,long,204.5,2021-11-22 14:00:00,212.3116,take_profit,3.82,3.52,0.34,ZECUSDT
2021-11-26 12:00:00,long,225.4,2021-11-26 20:00:00,237.7192,take_profit,5.47,5.17,0.33,AAVEUSDT
2021-11-26 12:00:00,long,8.021,2021-11-28 01:00:00,8.563328,take_profit,6.76,6.46,0.33,NEARUSDT
2021-11-28 02:00:00,long,0.8825,2021-11-28 07:00:00,0.927576,take_profit,5.11,4.81,0.33,XRPUSDT
2021-11-28 18:00:00,long,0.1907,2021-11-28 21:00:00,0.2011076,take_profit,5.46,5.16,0.33,DOGEUSDT
2021-11-28 18:00:00,long,18.47,2021-11-28 19:00:00,19.383319999999998,take_profit,4.94,4.64,0.33,UNIUSDT
2021-12-04 05:00:00,long,42000.3,2021-12-04 06:00:00,46053.99884,take_profit,9.65,9.35,0.33,BTCUSDT
2021-12-04 05:00:00,long,15.32,2021-12-04 06:00:00,18.05288,take_profit,17.84,17.54,0.67,LINKUSDT
2021-12-04 05:00:00,long,489.2,2021-12-04 06:00:00,527.1016,take_profit,7.75,7.45,0.34,BNBUSDT
2021-12-04 05:00:00,long,0.131,2021-12-04 06:00:00,0.15313680000000002,take_profit,16.9,16.6,0.33,DOGEUSDT
2021-12-04 07:00:00,long,185.04,2021-12-04 14:00:00,197.86187999999999,take_profit,6.93,6.63,0.33,SOLUSDT
2021-12-04 11:00:00,long,1.312,2021-12-04 16:00:00,1.417728,take_profit,8.06,7.76,0.33,ADAUSDT
2021-12-06 07:00:00,long,15.51,2021-12-06 08:00:00,16.00796,take_profit,3.21,2.91,0.33,UNIUSDT
2021-12-13 20:00:00,long,8.902,2021-12-14 07:00:00,9.600088,take_profit,7.84,7.54,0.33,NEARUSDT
2021-12-14 18:00:00,long,14.26,2021-12-14 20:00:00,14.845279999999999,take_profit,4.1,3.8,0.33,UNIUSDT
2021-12-14 18:00:00,long,143.5,2021-12-14 21:00:00,150.462,take_profit,4.85,4.55,0.33,ZECUSDT
2021-12-14 18:00:00,long,1.212,2021-12-14 20:00:00,1.259908,take_profit,3.95,3.65,0.33,ADAUSDT
2021-12-30 00:00:00,long,0.1651,2021-12-30 07:00:00,0.1723216,take_profit,4.37,4.07,0.33,DOGEUSDT
2021-12-30 00:00:00,long,0.802,2021-12-30 12:00:00,0.8526692,take_profit,6.32,6.02,0.33,XRPUSDT
2022-01-05 22:00:00,long,214.9,2022-01-05 23:00:00,227.78560000000002,take_profit,6.0,5.7,1.0,AAVEUSDT
2022-01-06 09:00:00,long,0.7377,2022-01-06 16:00:00,0.768144,take_profit,4.13,3.83,0.33,XRPUSDT
2022-01-06 10:00:00,long,145.98,2022-01-06 18:00:00,153.8978,take_profit,5.42,5.12,0.34,SOLUSDT
2022-01-06 12:00:00,long,1.186,2022-01-06 13:00:00,1.23438,take_profit,4.08,3.78,1.0,ADAUSDT
2022-01-07 07:00:00,long,15.26,2022-01-07 08:00:00,15.76268,take_profit,3.29,2.99,0.66,UNIUSDT
2022-01-07 15:00:00,long,3064.42,2022-01-07 16:00:00,3182.55216,take_profit,3.85,3.55,0.34,ETHUSDT
2022-01-07 15:00:00,long,40610.0,2022-01-09 19:00:00,42351.68,take_profit,4.29,3.99,0.33,BTCUSDT
2022-01-09 10:00:00,long,13.103,2022-01-09 17:00:00,13.798492,take_profit,5.31,5.01,0.34,NEARUSDT
2022-01-10 17:00:00,long,1.091,2022-01-10 18:00:00,1.123804,take_profit,3.01,2.71,0.33,ADAUSDT
2022-01-17 21:00:00,long,0.1656,2022-01-18 00:00:00,0.1730104,take_profit,4.47,4.17,0.66,DOGEUSDT
2022-01-20 00:00:00,long,124.7,2022-01-20 07:00:00,129.0188,take_profit,3.46,3.16,0.33,ZECUSDT
2022-01-21 12:00:00,long,0.147,2022-01-21 13:00:00,0.15233359999999999,take_profit,3.63,3.33,0.33,DOGEUSDT
2022-01-21 12:00:00,long,178.1,2022-01-21 15:00:00,188.4368,take_profit,5.8,5.5,0.33,AAVEUSDT
2022-01-21 21:00:00,long,0.6112,2022-01-22 01:00:00,0.6533968,take_profit,6.9,6.6,1.0,XRPUSDT
2022-01-21 23:00:00,long,2403.0,2022-01-22 10:00:00,2354.94,stop_loss,-2.0,-2.3,0.33,ETHUSDT
2022-01-22 07:00:00,long,11.21,2022-01-22 09:00:00,10.985800000000001,stop_loss,-2.0,-2.3,0.33,UNIUSDT
2022-01-22 07:00:00,long,15.16,2022-01-22 09:00:00,14.8568,stop_loss,-2.0,-2.3,0.66,LINKUSDT
2022-01-22 07:00:00,long,98.26,2022-01-22 09:00:00,96.29480000000001,stop_loss,-2.0,-2.3,0.33,SOLUSDT
2022-01-22 10:00:00,long,82.8,2022-01-22 11:00:00,90.4464,take_profit,9.23,8.93,0.33,ZECUSDT
2022-01-22 16:00:00,long,141.8,2022-01-23 05:00:00,153.4348,take_profit,8.21,7.91,0.33,AAVEUSDT
2022-01-22 18:00:00,long,0.05487,2022-01-24 09:00:00,0.053772600000000004,stop_loss,-2.0,-2.3,0.33,TRXUSDT
2022-01-24 10:00:00,long,81.71,2022-01-24 11:00:00,87.16395999999999,take_profit,6.67,6.37,0.33,SOLUSDT
2022-01-24 15:00:00,long,9.817,2022-01-24 16:00:00,10.378208,take_profit,5.72,5.42,0.33,NEARUSDT
2022-01-24 15:00:00,long,338.5,2022-01-24 16:00:00,350.418,take_profit,3.52,3.22,0.33,BNBUSDT
2022-02-03 10:00:00,long,94.0,2022-02-03 14:00:00,98.3188,take_profit,4.59,4.29,0.33,SOLUSDT
2022-02-09 05:00:00,long,109.4,2022-02-09 10:00:00,112.35708000000001,take_profit,2.7,2.4,0.33,SOLUSDT
2022-02-12 06:00:00,long,0.7465,2022-02-12 15:00:00,0.782136,take_profit,4.77,4.47,0.33,XRPUSDT
2022-02-12 06:00:00,long,113.3,2022-02-12 09:00:00,117.4772,take_profit,3.69,3.39,0.33,ZECUSDT
2022-02-12 06:00:00,long,160.0,2022-02-12 16:00:00,166.018,take_profit,3.76,3.46,0.66,AAVEUSDT
2022-02-12 14:00:00,long,10.4,2022-02-12 16:00:00,10.79176,take_profit,3.77,3.47,0.34,UNIUSDT
2022-02-12 21:00:00,long,15.67,2022-02-14 01:00:00,15.3566,stop_loss,-2.0,-2.3,0.33,LINKUSDT
2022-02-12 21:00:00,long,10.53,2022-02-13 16:00:00,11.02088,take_profit,4.66,4.36,0.33,NEARUSDT
2022-02-14 01:00:00,long,2829.01,2022-02-14 13:00:00,2931.8682400000002,take_profit,3.64,3.34,0.34,ETHUSDT
2022-02-14 01:00:00,long,1.018,2022-02-15 01:00:00,1.0668520000000001,take_profit,4.8,4.5,0.33,ADAUSDT
2022-02-14 02:00:00,long,90.72,2022-02-14 14:00:00,96.17396,take_profit,6.01,5.71,0.33,SOLUSDT
2022-02-14 03:00:00,long,390.6,2022-02-14 13:00:00,401.0548,take_profit,2.68,2.38,0.33,BNBUSDT
2022-02-19 11:00:00,long,88.6,2022-02-20 05:00:00,86.82799999999999,stop_loss,-2.0,-2.3,0.66,SOLUSDT
2022-02-19 13:00:00,long,9.75,2022-02-19 16:00:00,10.17008,take_profit,4.31,4.01,0.66,UNIUSDT
2022-02-20 14:00:00,long,14.39,2022-02-21 01:00:00,15.11216,take_profit,5.02,4.72,0.33,LINKUSDT
2022-02-21 13:00:00,long,2580.3,2022-02-21 14:00:00,2725.65004,take_profit,5.63,5.33,0.33,ETHUSDT
2022-02-22 03:00:00,long,36350.0,2022-02-23 08:00:00,38585.156,take_profit,6.15,5.85,0.66,BTCUSDT
2022-02-22 18:00:00,long,97.4,2022-02-22 21:00:00,101.6008,take_profit,4.31,4.01,0.66,ZECUSDT
2022-02-24 10:00:00,long,7.61,2022-02-24 14:00:00,8.07728,take_profit,6.14,5.84,0.33,UNIUSDT
2022-02-24 10:00:00,long,11.52,2022-02-24 15:00:00,12.35544,take_profit,7.25,6.95,0.33,LINKUSDT
2022-02-24 11:00:00,long,0.1092,2022-02-24 15:00:00,0.1169172,take_profit,7.07,6.77,0.66,DOGEUSDT
2022-03-06 11:00:00,long,8.44,2022-03-07 02:00:00,8.271199999999999,stop_loss,-2.0,-2.3,0.66,UNIUSDT
2022-03-07 03:00:00,long,81.12,2022-03-09 03:00:00,87.09316000000001,take_profit,7.36,7.06,0.33,SOLUSDT
2022-03-07 05:00:00,long,12.72,2022-03-07 13:00:00,13.4634,take_profit,5.84,5.54,0.33,LINKUSDT
2022-03-07 07:00:00,long,0.803,2022-03-07 19:00:00,0.7869400000000001,stop_loss,-2.0,-2.3,0.34,ADAUSDT
2022-03-07 08:00:00,long,113.4,2022-03-07 13:00:00,121.1644,take_profit,6.85,6.55,0.67,AAVEUSDT
2022-04-06 18:00:00,long,192.0,2022-04-07 12:00:00,206.396,take_profit,7.5,7.2,0.67,AAVEUSDT
2022-04-07 00:00:00,long,1.038,2022-04-07 07:00:00,1.0868520000000002,take_profit,4.71,4.41,0.33,ADAUSDT
2022-04-07 00:00:00,long,0.14,2022-04-07 08:00:00,0.1482128,take_profit,5.87,5.57,1.0,DOGEUSDT
2022-04-07 00:00:00,long,9.81,2022-04-07 22:00:00,10.36696,take_profit,5.68,5.38,0.33,UNIUSDT
2022-04-07 00:00:00,long,158.5,2022-04-07 01:00:00,163.0076,take_profit,2.84,2.54,0.33,ZECUSDT
2022-04-08 23:00:00,long,15.01,2022-04-10 17:00:00,15.79116,take_profit,5.2,4.9,1.0,LINKUSDT
2022-04-09 15:00:00,long,16.111,2022-04-09 21:00:00,16.663948,take_profit,3.43,3.13,0.33,NEARUSDT
2022-04-10 13:00:00,long,176.7,2022-04-10 17:00:00,183.54399999999998,take_profit,3.87,3.57,0.34,AAVEUSDT
2022-04-11 02:00:00,long,15.4,2022-04-11 04:00:00,15.942092,take_profit,3.52,3.22,0.34,NEARUSDT
2022-04-11 22:00:00,long,0.05774,2022-04-14 11:00:00,0.0621532,take_profit,7.64,7.34,0.33,TRXUSDT
2022-04-12 19:00:00,long,9.08,2022-04-13 02:00:00,9.42692,take_profit,3.82,3.52,0.33,UNIUSDT
2022-04-12 19:00:00,long,141.4,2022-04-13 14:00:00,149.2588,take_profit,5.56,5.26,0.67,ZECUSDT
2022-04-13 13:00:00,long,0.7017,2022-04-14 00:00:00,0.7292412,take_profit,3.92,3.62,0.33,XRPUSDT
2022-04-18 05:00:00,long,38536.51,2022-04-18 18:00:00,40638.7036,take_profit,5.46,5.16,0.33,BTCUSDT
2022-04-22 16:00:00,long,171.1,2022-04-22 23:00:00,177.6372,take_profit,3.82,3.52,0.33,AAVEUSDT
2022-04-25 07:00:00,long,94.32,2022-04-25 14:00:00,98.23288,take_profit,4.15,3.85,0.33,SOLUSDT
2022-04-27 12:00:00,long,12.625,2022-04-28 14:00:00,12.3725,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2022-04-30 08:00:00,long,11.169,2022-04-30 11:00:00,11.636516,take_profit,4.19,3.89,0.33,NEARUSDT
2022-04-30 23:00:00,long,6.35,2022-05-01 06:00:00,6.932919999999999,take_profit,9.18,8.88,0.67,UNIUSDT
2022-04-30 23:00:00,long,137.8,2022-05-01 15:00:00,146.8152,take_profit,6.54,6.24,0.67,AAVEUSDT
2022-04-30 23:00:00,long,108.5,2022-05-01 15:00:00,123.132,take_profit,13.49,13.19,0.33,ZECUSDT
2022-05-01 19:00:00,long,10.9,2022-05-04 11:00:00,11.51596,take_profit,5.65,5.35,0.66,LINKUSDT
2022-05-08 17:00:00,long,110.1,2022-05-08 19:00:00,113.9704,take_profit,3.52,3.22,0.33,ZECUSDT
2022-05-09 16:00:00,long,0.07475,2022-05-09 17:00:00,0.07900744,take_profit,5.7,5.4,0.67,TRXUSDT
2022-05-09 18:00:00,long,8.29,2022-05-09 20:00:00,8.78324,take_profit,5.95,5.65,0.33,LINKUSDT
2022-05-10 00:00:00,long,0.5833,2022-05-10 01:00:00,0.6333792,take_profit,8.59,8.29,0.67,ADAUSDT
2022-05-10 00:00:00,long,96.6,2022-05-10 01:00:00,105.3792,take_profit,9.09,8.79,0.33,AAVEUSDT
2022-05-10 00:00:00,long,0.4722,2022-05-10 01:00:00,0.4950212,take_profit,4.83,4.53,0.34,XRPUSDT
2022-05-11 02:00:00,long,0.6106,2022-05-11 03:00:00,0.6304948,take_profit,3.26,2.96,0.67,ADAUSDT
2022-05-19 01:00:00,long,48.2,2022-05-19 03:00:00,50.56472,take_profit,4.91,4.61,0.66,SOLUSDT
2022-05-19 02:00:00,long,5.646,2022-05-19 04:00:00,5.960824,take_profit,5.58,5.28,0.33,NEARUSDT
2022-05-19 09:00:00,long,6.68,2022-05-19 11:00:00,6.9868,take_profit,4.59,4.29,0.66,LINKUSDT
2022-05-24 17:00:00,long,5.625,2022-05-24 18:00:00,5.838816,take_profit,3.8,3.5,0.33,NEARUSDT
2022-05-27 05:00:00,long,1712.67,2022-05-27 12:00:00,1801.36588,take_profit,5.18,4.88,0.33,ETHUSDT
2022-05-27 05:00:00,long,90.7,2022-05-27 06:00:00,94.4996,take_profit,4.19,3.89,0.34,AAVEUSDT
2022-05-27 06:00:00,long,4.763,2022-05-27 07:00:00,4.954867999999999,take_profit,4.03,3.73,0.34,NEARUSDT
2022-06-02 05:00:00,long,0.5529,2022-06-02 07:00:00,0.57355,take_profit,3.73,3.43,0.34,ADAUSDT
2022-06-02 13:00:00,long,5.248,2022-06-02 18:00:00,5.459928000000001,take_profit,4.04,3.74,0.33,NEARUSDT
2022-06-02 13:00:00,long,103.1,2022-06-02 15:00:00,107.3244,take_profit,4.1,3.8,0.34,AAVEUSDT
2022-06-04 02:00:00,long,35.71,2022-06-04 21:00:00,38.66708,take_profit,8.28,7.98,0.34,SOLUSDT
2022-06-11 15:00:00,long,4.0,2022-06-12 02:00:00,3.92,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2022-06-12 05:00:00,long,6.45,2022-06-12 14:00:00,7.02348,take_profit,8.89,8.59,0.33,LINKUSDT
2022-06-12 05:00:00,long,0.06428,2022-06-12 17:00:00,0.0691062,take_profit,7.51,7.21,0.33,DOGEUSDT
2022-06-12 05:00:00,long,69.2,2022-06-12 14:00:00,76.398,take_profit,10.4,10.1,0.33,AAVEUSDT
2022-06-12 05:00:00,long,73.9,2022-06-12 14:00:00,78.4312,take_profit,6.13,5.83,0.34,ZECUSDT
2022-06-13 03:00:00,long,0.3244,2022-06-13 07:00:00,0.31791200000000003,stop_loss,-2.0,-2.3,0.33,XRPUSDT
2022-06-13 03:00:00,long,24900.0,2022-06-13 08:00:00,24402.0,stop_loss,-2.0,-2.3,0.33,BTCUSDT
2022-06-13 03:00:00,long,3.69,2022-06-13 07:00:00,3.6162,stop_loss,-2.0,-2.3,0.33,UNIUSDT
2022-06-13 09:00:00,long,1180.0,2022-06-13 16:00:00,1273.9279999999999,take_profit,7.96,7.66,0.66,ETHUSDT
2022-06-13 09:00:00,long,218.2,2022-06-13 14:00:00,213.83599999999998,stop_loss,-2.0,-2.3,0.33,BNBUSDT
2022-06-13 11:00:00,long,0.06229,2022-06-13 16:00:00,0.06720352,take_profit,7.89,7.59,0.34,TRXUSDT
2022-06-13 11:00:00,long,56.2,2022-06-13 16:00:00,61.274,take_profit,9.03,8.73,0.33,AAVEUSDT
2022-06-13 11:00:00,long,5.34,2022-06-13 15:00:00,5.7648,take_profit,7.96,7.66,0.33,LINKUSDT
2022-06-13 11:00:00,long,0.05308,2022-06-13 20:00:00,0.056966920000000004,take_profit,7.32,7.02,0.33,DOGEUSDT
2022-06-15 09:00:00,long,1014.4,2022-06-15 10:00:00,1074.3558,take_profit,5.91,5.61,0.33,ETHUSDT
2022-06-18 20:00:00,long,5.41,2022-06-18 21:00:00,5.72388,take_profit,5.8,5.5,0.33,LINKUSDT
2022-06-18 20:00:00,long,17622.0,2022-06-18 21:00:00,18890.20028,take_profit,7.2,6.9,0.33,BTCUSDT
2022-06-18 20:00:00,long,183.4,2022-06-18 21:00:00,196.0968,take_profit,6.92,6.62,0.33,BNBUSDT
2022-06-28 22:00:00,long,4.86,2022-06-29 14:00:00,5.14792,take_profit,5.92,5.62,0.33,UNIUSDT
2022-06-29 06:00:00,long,57.3,2022-06-29 13:00:00,59.8488,take_profit,4.45,4.15,0.33,ZECUSDT
2022-06-29 17:00:00,long,33.1,2022-06-29 20:00:00,35.0234,take_profit,5.81,5.51,0.33,SOLUSDT
2022-06-30 20:00:00,long,53.5,2022-06-30 22:00:00,55.5768,take_profit,3.88,3.58,0.33,AAVEUSDT
2022-06-30 23:00:00,long,51.9,2022-07-01 00:00:00,54.0948,take_profit,4.23,3.93,1.0,ZECUSDT
2022-07-12 19:00:00,long,67.7,2022-07-13 07:00:00,71.122,take_profit,5.05,4.75,0.33,AAVEUSDT
2022-07-13 00:00:00,long,32.38,2022-07-13 08:00:00,34.11224,take_profit,5.35,5.05,0.33,SOLUSDT
2022-07-13 13:00:00,long,0.4047,2022-07-13 17:00:00,0.4255388,take_profit,5.15,4.85,0.33,ADAUSDT
2022-08-01 18:00:00,long,8.05,2022-08-01 23:00:00,8.309600000000001,take_profit,3.22,2.92,0.33,UNIUSDT
2022-08-01 18:00:00,long,94.1,2022-08-02 00:00:00,97.758,take_profit,3.89,3.59,0.34,AAVEUSDT
2022-08-03 00:00:00,long,37.43,2022-08-03 01:00:00,39.60592,take_profit,5.81,5.51,0.67,SOLUSDT
2022-08-04 16:00:00,long,0.4934,2022-08-05 01:00:00,0.5081736,take_profit,2.99,2.69,0.33,ADAUSDT
2022-08-16 18:00:00,long,5.233,2022-08-17 05:00:00,5.440207999999999,take_profit,3.96,3.66,0.34,NEARUSDT
2022-08-19 22:00:00,long,4.194,2022-08-20 18:00:00,4.11012,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2022-08-19 23:00:00,long,35.61,2022-08-20 19:00:00,34.8978,stop_loss,-2.0,-2.3,0.33,SOLUSDT
2022-08-19 23:00:00,long,6.79,2022-08-21 08:00:00,7.23368,take_profit,6.53,6.23,0.66,UNIUSDT
2022-08-19 23:00:00,long,61.5,2022-08-21 08:00:00,65.3704,take_profit,6.29,5.99,0.33,ZECUSDT
2022-08-19 23:00:00,long,0.3314,2022-08-21 08:00:00,0.3457724,take_profit,4.34,4.04,0.33,XRPUSDT
2022-08-22 08:00:00,long,1529.92,2022-08-23 14:00:00,1643.8018,take_profit,7.44,7.14,0.33,ETHUSDT
2022-08-29 00:00:00,long,30.0,2022-08-29 12:00:00,31.53164,take_profit,5.11,4.81,0.33,SOLUSDT
2022-08-29 00:00:00,long,60.1,2022-08-29 12:00:00,62.412800000000004,take_profit,3.85,3.55,0.66,ZECUSDT
2022-08-29 00:00:00,long,5.68,2022-08-29 12:00:00,6.05996,take_profit,6.69,6.39,0.67,UNIUSDT
2022-08-29 00:00:00,long,1422.08,2022-08-29 12:00:00,1492.86112,take_profit,4.98,4.68,0.33,ETHUSDT
2022-08-30 16:00:00,long,0.06007,2022-08-31 01:00:00,0.06285008,take_profit,4.63,4.33,0.67,DOGEUSDT
2022-09-15 03:00:00,long,7.117,2022-09-15 06:00:00,7.396188,take_profit,3.92,3.62,0.34,LINKUSDT
2022-09-15 04:00:00,long,79.9,2022-09-15 07:00:00,83.93560000000001,take_profit,5.05,4.75,0.33,AAVEUSDT
2022-09-15 06:00:00,long,5.88,2022-09-15 07:00:00,6.13724,take_profit,4.37,4.07,1.0,UNIUSDT
2022-09-16 17:00:00,long,1405.52,2022-09-17 16:00:00,1464.4444799999999,take_profit,4.19,3.89,0.33,ETHUSDT
2022-09-19 02:00:00,long,51.8,2022-09-19 13:00:00,54.2072,take_profit,4.65,4.35,0.33,ZECUSDT
2022-09-19 02:00:00,long,5.2,2022-09-19 13:00:00,5.4454400000000005,take_profit,4.72,4.42,0.33,UNIUSDT
2022-09-19 03:00:00,long,70.7,2022-09-19 10:00:00,73.886,take_profit,4.51,4.21,0.66,AAVEUSDT
2022-09-21 06:00:00,long,3.733,2022-09-21 17:00:00,3.903392,take_profit,4.56,4.26,0.33,NEARUSDT
2022-10-13 10:00:00,long,0.05509,2022-10-13 12:00:00,0.05787008,take_profit,5.05,4.75,0.33,DOGEUSDT
2022-10-13 12:00:00,long,0.349,2022-10-13 15:00:00,0.3759748,take_profit,7.73,7.43,0.33,ADAUSDT
2022-11-04 12:00:00,long,0.11695,2022-11-04 13:00:00,0.12147411999999999,take_profit,3.87,3.57,0.67,DOGEUSDT
2022-11-07 22:00:00,long,28.0,2022-11-08 03:00:00,27.439999999999998,stop_loss,-2.0,-2.3,0.67,SOLUSDT
2022-11-08 14:00:00,long,0.09607,2022-11-08 16:00:00,0.10146496,take_profit,5.62,5.32,0.33,DOGEUSDT
2022-11-08 14:00:00,long,46.4,2022-11-08 16:00:00,48.3824,take_profit,4.27,3.97,0.33,ZECUSDT
2022-11-08 14:00:00,long,6.31,2022-11-08 16:00:00,6.63804,take_profit,5.2,4.9,0.66,UNIUSDT
2022-11-09 10:00:00,long,2.135,2022-11-09 18:00:00,2.0923,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2022-11-09 10:00:00,long,0.3551,2022-11-09 12:00:00,0.38457640000000004,take_profit,8.3,8.0,0.34,XRPUSDT
2022-11-09 15:00:00,long,15.73,2022-11-09 17:00:00,15.4154,stop_loss,-2.0,-2.3,0.33,SOLUSDT
2022-11-09 21:00:00,long,33.0,2022-11-09 22:00:00,35.3836,take_profit,7.22,6.92,0.67,ZECUSDT
2022-11-09 21:00:00,long,4.71,2022-11-10 01:00:00,5.0663599999999995,take_profit,7.57,7.27,0.67,UNIUSDT
2022-11-10 02:00:00,long,59.4,2022-11-10 03:00:00,61.878,take_profit,4.17,3.87,0.67,AAVEUSDT
2022-11-10 02:00:00,long,0.3265,2022-11-10 03:00:00,0.3383236,take_profit,3.62,3.32,0.33,ADAUSDT
2022-11-10 11:00:00,long,16258.74,2022-11-10 12:00:00,16841.95736,take_profit,3.59,3.29,0.67,BTCUSDT
2022-11-11 20:00:00,long,2.038,2022-11-11 22:00:00,2.115172,take_profit,3.79,3.49,0.34,NEARUSDT
2022-11-13 09:00:00,long,13.33,2022-11-13 13:00:00,14.0852,take_profit,5.67,5.37,0.33,SOLUSDT
2022-11-14 04:00:00,long,0.321,2022-11-14 06:00:00,0.3389124,take_profit,5.58,5.28,0.33,XRPUSDT
2022-11-21 19:00:00,long,0.07131,2022-11-21 22:00:00,0.07508128,take_profit,5.29,4.99,0.33,DOGEUSDT
2022-11-21 19:00:00,long,5.528,2022-11-21 20:00:00,5.743232,take_profit,3.89,3.59,0.67,LINKUSDT
2022-11-21 19:00:00,long,11.27,2022-11-21 22:00:00,11.815159999999999,take_profit,4.84,4.54,0.33,SOLUSDT
2022-11-22 08:00:00,long,1075.0,2022-11-22 13:00:00,1125.976,take_profit,4.74,4.44,0.66,ETHUSDT
2022-11-22 09:00:00,long,4.95,2022-11-22 13:00:00,5.21196,take_profit,5.29,4.99,1.0,UNIUSDT
2022-11-28 16:00:00,long,0.09056,2022-11-28 17:00:00,0.09467584,take_profit,4.54,4.24,0.33,DOGEUSDT
2022-12-12 02:00:00,long,6.457,2022-12-13 13:00:00,6.77678,take_profit,4.95,4.65,0.33,LINKUSDT
2022-12-13 17:00:00,long,266.4,2022-12-14 03:00:00,275.6276,take_profit,3.46,3.16,0.34,BNBUSDT
2022-12-19 22:00:00,long,0.06997,2022-12-22 11:00:00,0.07600688,take_profit,8.63,8.33,0.67,DOGEUSDT
2022-12-19 22:00:00,long,11.66,2022-12-20 04:00:00,12.4388,take_profit,6.68,6.38,0.67,SOLUSDT
2022-12-19 22:00:00,long,0.2488,2022-12-29 00:00:00,0.24382399999999999,stop_loss,-2.0,-2.3,0.33,ADAUSDT
2022-12-28 21:00:00,long,9.39,2022-12-29 18:00:00,9.202200000000001,stop_loss,-2.0,-2.3,0.67,SOLUSDT
2022-12-30 14:00:00,long,0.06581,2022-12-31 07:00:00,0.06893228,take_profit,4.74,4.44,0.34,DOGEUSDT
2023-02-01 01:00:00,long,2.228,2023-02-01 16:00:00,2.18344,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2023-02-06 23:00:00,long,43.0,2023-02-07 06:00:00,44.3688,take_profit,3.18,2.88,0.33,ZECUSDT
2023-02-10 05:00:00,long,6.777,2023-02-10 12:00:00,7.0224400000000005,take_profit,3.62,3.32,0.33,LINKUSDT
2023-02-10 15:00:00,long,2.198,2023-02-12 10:00:00,2.324968,take_profit,5.78,5.48,0.33,NEARUSDT
2023-02-28 21:00:00,long,0.3485,2023-03-01 05:00:00,0.3629668,take_profit,4.15,3.85,0.34,ADAUSDT
2023-03-04 21:00:00,long,1.98,2023-03-05 00:00:00,2.075108,take_profit,4.8,4.5,0.33,NEARUSDT
2023-03-04 22:00:00,long,0.07255,2023-03-05 01:00:00,0.07582332,take_profit,4.51,4.21,0.34,DOGEUSDT
2023-03-09 20:00:00,long,1.724,2023-03-10 10:00:00,1.68952,stop_loss,-2.0,-2.3,0.33,NEARUSDT
2023-03-10 10:00:00,long,0.05551,2023-03-12 17:00:00,0.05965416,take_profit,7.47,7.17,0.34,TRXUSDT
2023-03-10 10:00:00,long,16.0,2023-03-10 13:00:00,17.34992,take_profit,8.44,8.14,0.33,SOLUSDT
2023-03-10 14:00:00,long,31.2,2023-03-11 07:00:00,30.576,stop_loss,-2.0,-2.3,1.0,ZECUSDT
2023-03-11 08:00:00,long,19765.03,2023-03-12 18:00:00,20905.98616,take_profit,5.77,5.47,0.33,BTCUSDT
2023-03-11 15:00:00,long,63.9,2023-03-12 01:00:00,67.18039999999999,take_profit,5.13,4.83,0.33,AAVEUSDT
2023-03-11 15:00:00,long,5.23,2023-03-12 18:00:00,5.62294,take_profit,7.51,7.21,0.67,UNIUSDT
2023-03-11 16:00:00,long,270.5,2023-03-12 18:00:00,282.1348,take_profit,4.3,4.0,0.67,BNBUSDT
2023-03-16 13:00:00,long,1.891,2023-03-16 14:00:00,1.953304,take_profit,3.29,2.99,0.34,NEARUSDT
2023-04-20 16:00:00,long,36.8,2023-04-21 08:00:00,38.333999999999996,take_profit,4.17,3.87,0.33,ZECUSDT
2023-04-21 20:00:00,long,68.1,2023-04-26 10:00:00,71.9704,take_profit,5.68,5.38,0.33,AAVEUSDT
2023-04-21 21:00:00,long,0.4403,2023-04-22 14:00:00,0.46536320000000003,take_profit,5.69,5.39,0.33,XRPUSDT
2023-04-21 22:00:00,long,0.3789,2023-04-22 16:00:00,0.39844080000000004,take_profit,5.16,4.86,0.34,ADAUSDT
2023-04-25 08:00:00,long,6.948,2023-04-26 10:00:00,7.384600000000001,take_profit,6.28,5.98,0.33,LINKUSDT
2023-05-06 21:00:00,long,2.29e-06,2023-05-06 23:00:00,2.50004e-06,take_profit,9.17,8.87,0.33,PEPEUSDT
2023-05-08 04:00:00,long,2.36e-06,2023-05-08 06:00:00,2.3127999999999997e-06,stop_loss,-2.0,-2.3,0.33,PEPEUSDT
2023-05-08 07:00:00,long,1.1124,2023-05-08 17:00:00,1.090152,stop_loss,-2.0,-2.3,0.33,SUIUSDT
2023-05-08 18:00:00,long,31.4,2023-05-08 22:00:00,33.1228,take_profit,5.49,5.19,0.66,ZECUSDT
