signal_time,entry_time,direction,entry_price,exit_time,exit_price,result,pnl_pct_gross,pnl_pct,fib_score,start_time,wave0,wave1,wave2,wave3,wave4,wave5,symbol,stufe,score_nachbildung,naehe,naehe_fib,gesamtabstand,naehe_weich,entartet,erf_w2_w1,r_w2_w1,d_w2_w1,dfib_w2_w1,erf_w3_w1,r_w3_w1,d_w3_w1,dfib_w3_w1,erf_w4_w3,r_w4_w3,d_w4_w3,dfib_w4_w3,muster_bedingungen,haltedauer_balken
2020-03-23,2020-03-24,long,93.32373046875,2020-03-25,90.5240185546875,stop_loss,-3.0,-3.3,0.33,2020-03-03,138.6808519032518,119.17379335646775,125.82062486203264,78.88627426120048,94.61587811073446,83.75114082178087,CB,1,0.33,0.21397011318722203,0.1193632201461113,2.6958363667767746,0.3826427839433559,False,False,0.34073981423820004,3.6993251824033884,4.699325182403389,False,2.4060188514977208,4.030094257488602,3.940094257488602,True,0.3351405452119984,0.3580896604383339,0.6419103395616661,--w4,1.0
2023-03-24,2023-03-29,long,185.99734497070312,2023-05-31,180.41742462158203,stop_loss,-3.0,-3.3,0.67,2023-01-27,221.6889438652186,193.2891828430652,208.9263176492112,177.3644491565244,188.49003590836605,176.50790233362426,CB,2,0.67,0.42061987247047866,0.19863420353281355,1.0604755454295292,0.5974997830431964,False,True,0.5506079714525827,0.1422377719901233,1.1422377719901242,False,1.1113427492599952,2.4432862537000237,2.5332862537000236,True,0.35250089057368617,0.5959026105984406,0.4040973894015594,w2-w4,63.0
2020-03-18,2020-03-19,long,55.720001220703125,2020-03-23,54.04840118408203,stop_loss,-3.0,-3.3,0.0,2020-02-19,80.4000015258789,63.2400016784668,70.38999938964844,58.04999923706055,62.91999816894531,51.38999938964844,CDNS,0,0.0,0.0,0.27556416314552906,2.663389304996407,0.31273592157842317,False,False,0.4166665369906707,2.4124315764293094,3.4124315764293103,False,0.7191142344007002,4.404428827996498,4.494428827996498,False,0.39465144827112913,1.1733075105634128,0.1733075105634127,---,4.0
2022-02-04,2022-02-09,long,154.39999389648438,2022-02-10,149.76799407958984,stop_loss,-3.0,-3.3,0.0,2021-12-28,192.6999969482422,160.8300018310547,172.63999938964844,136.6199951171875,153.4600067138672,144.6199951171875,CDNS,0,0.0,0.0,0.0,2.5713879547534995,0.2841210632933327,False,False,0.37056791239433273,3.193764196706224,4.193764196706225,False,1.1302168117696176,2.3489159411519114,2.4389159411519117,False,0.4675183120273726,2.171483726402364,1.171483726402364,---,1.0
2022-05-12,2022-05-13,long,142.44000244140625,2022-05-18,138.16680236816407,stop_loss,-3.0,-3.3,0.66,2022-04-28,160.97000122070312,146.1199951171875,158.7100067138672,136.3800048828125,143.8800048828125,132.32000732421875,CDNS,2,0.66,0.3834733940116835,0.26553730254918156,1.9148988109176972,0.5251912441755353,False,False,0.8478118802725003,4.895116614788142,3.895116614788141,True,1.5037032089682596,0.4814839551587023,0.5714839551587023,True,0.33587099798485603,0.36809586280624707,0.6319041371937529,-w3w4,5.0
2024-08-05,2024-08-06,long,259.79998779296875,2024-08-07,252.00598815917968,stop_loss,-3.0,-3.3,0.0,2024-07-05,322.2799987792969,273.1700134277344,291.8299865722656,250.83999633789065,270.9200134277344,241.2899932861328,CDNS,0,0.0,0.0,0.0,3.1129990464272246,0.2475275307728876,False,False,0.379962914078482,3.0345268800257283,4.034526880025729,False,0.8346569427976996,3.826715286011501,3.916715286011501,False,0.4898761130468444,2.4777549732444437,1.4777549732444437,---,1.0
2025-03-11,2025-03-12,long,239.22000122070312,2025-04-07,232.04340118408203,stop_loss,-3.0,-3.3,0.0,2025-01-24,325.0299987792969,285.0599975585937,309.8900146484375,233.72000122070312,246.7899932861328,230.08999633789065,CDNS,0,0.0,0.0,0.3151620309125814,1.488414684686428,0.40972726003949483,False,False,0.6212163205284731,1.0545139072622567,0.05451390726225582,False,1.9056795371895248,1.528397685947623,1.4383976859476229,False,0.17158973035799352,1.8823324608494036,2.8823324608494034,---,26.0
2026-02-17,2026-02-18,long,305.010009765625,2026-02-19,295.8597094726562,stop_loss,-3.0,-3.3,0.0,2026-01-15,328.6400146484375,304.95001220703125,325.19000244140625,262.75,302.5799865722656,282.9599914550781,CDNS,0,0.0,0.0,0.0,4.896723950567836,0.16999476358574483,False,False,0.8543684317650726,5.006244606187672,4.006244606187671,False,2.635711102007796,5.178555510038978,5.0885555100389785,False,0.6378921366898106,4.5053717354768565,3.505371735476857,---,1.0
2022-09-30,2022-10-03,long,24.925121307373047,2022-10-07,24.177367668151856,stop_loss,-3.0,-3.3,0.67,2022-07-27,35.5770937435173,29.758786002735697,33.06260362321866,27.455878089548264,29.213575399393967,23.826563539829067,CMCSA,2,0.67,0.5962330863694327,0.07043358029723357,1.1310417549697955,0.6836312794428124,False,True,0.5678313639764861,0.14968413519468146,0.8503158648053195,False,0.9636350951964628,3.181824524017685,3.2718245240176853,True,0.31349801221588247,0.06161660569702019,0.9383833943029798,w2-w4,4.0
2023-03-24,2023-03-30,long,30.7369327545166,2023-08-09,38.01684188842773,time_exit,23.68,23.38,0.33,2023-02-02,34.04642575703965,31.33264239162166,33.086666701747504,28.651951410781823,30.8279352365815,29.189742902002884,CMCSA,1,0.33,0.27642513923691775,0.4796505377198277,1.3798949767532518,0.5146633223647107,False,False,0.6463391044685249,1.4803238045512712,0.4803238045512703,True,1.6341449164578494,0.17072458228924664,0.08072458228924659,False,0.49067046766960437,2.4886365434192377,1.4886365434192377,-w3-,132.0
2025-01-30,2025-02-06,long,30.258554458618164,2025-04-07,29.35079782485962,stop_loss,-3.0,-3.3,0.33,2024-10-31,39.44252036442938,36.83971640935636,39.36417837445032,31.733291707701454,33.70839912903849,28.52924129597011,CMCSA,1,0.33,0.1042495824571991,0.0,4.770215628616341,0.2829347148911208,False,False,0.969900925566689,6.964422467232019,5.964422467232018,False,2.9317946331977205,6.6589731659886,6.5689731659885995,True,0.2588306585581266,0.6872512526284027,1.6872512526284027,--w4,60.0
2025-08-11,2025-08-13,long,29.445161819458008,2025-09-18,28.56180696487427,stop_loss,-3.0,-3.3,0.33,2025-07-03,32.53806191394022,30.642991006133773,32.198382326909034,28.953514885442065,30.48208925964146,27.73780720610464,CMCSA,1,0.33,0.14622161093440775,0.17622161093440777,2.406026982739942,0.3783191943458106,False,False,0.8207562653028294,4.436546869539483,3.436546869539482,True,1.7122670334393555,0.5613351671967768,0.47133516719677676,False,0.4710745205383004,2.2201989114835667,1.220198911483567,-w3-,36.0
2020-03-19,2020-03-20,long,123.79917907714844,2020-03-23,120.08520370483399,stop_loss,-3.0,-3.3,0.33,2020-02-27,175.42908598272425,152.5196315343118,174.80635568478849,115.95279213382298,131.62989241383974,103.00316404694604,CME,1,0.33,0.1386972560220596,0.0,4.147529507877942,0.30907506124188067,False,False,0.972817759613699,7.013860332435577,6.013860332435576,False,2.568963991852886,4.844819959264429,4.754819959264428,True,0.26637469906883104,0.5839082319338212,1.5839082319338211,--w4,3.0
2021-10-01,2021-10-07,long,164.58889770507812,2022-02-15,198.0691375732422,time_exit,20.34,20.04,0.0,2021-06-01,179.05715622467054,165.87512008462457,175.04261634465217,151.29866584373454,164.30389974052008,156.0381987281119,CME,0,0.0,0.0,0.027940954308085703,2.1964010423115057,0.34483348988829227,False,False,0.695453734357281,2.312775158597984,1.3127751585979828,False,1.8012354274151487,1.0061771370757429,0.9161771370757429,False,0.5477283106820378,3.2702508312607907,2.2702508312607907,---,131.0
