time,symbol,pnl_pct,allocation,capital_after
2025-06-23 00:00:00,ETHUSDT,6.05,1650.61,16605.96
2025-10-11 02:00:00,BNBUSDT,5.13,1660.6,16691.14
2025-10-11 19:00:00,SOLUSDT,-2.3,1660.6,16652.95
2025-10-16 16:00:00,BNBUSDT,-2.3,1665.3,16614.65
2025-11-04 22:00:00,BNBUSDT,6.36,1661.46,16720.32
2025-11-05 05:00:00,SOLUSDT,8.17,1661.46,16856.06
2025-11-05 16:00:00,ETHUSDT,7.8,1672.03,16986.48
2025-11-14 14:00:00,ETHUSDT,3.68,1698.65,17048.99
2025-11-14 14:00:00,SOLUSDT,4.11,1698.65,17118.8
2025-11-21 13:00:00,XRPUSDT,5.15,1711.88,17206.97
2025-11-21 13:00:00,BNBUSDT,4.18,1711.88,17278.52
2026-01-09 15:00:00,XRPUSDT,3.62,1727.85,17341.07
2026-01-31 21:00:00,XRPUSDT,6.97,1734.11,17461.94
2026-02-01 00:00:00,BTCUSDT,4.53,1734.11,17540.49
2026-02-01 23:00:00,SOLUSDT,-2.3,1754.05,17500.15
2026-02-05 09:00:00,SOLUSDT,4.15,1750.01,17572.77
2026-02-05 21:00:00,ETHUSDT,4.48,1757.28,17651.5
2026-02-06 01:00:00,BNBUSDT,8.2,1765.15,17796.24
2026-02-06 01:00:00,XRPUSDT,11.1,1765.15,17992.17
2026-02-13 08:00:00,SOLUSDT,3.58,1799.22,18056.59
2026-06-02 14:00:00,ETHUSDT,-2.3,1805.66,18015.06
2026-06-04 03:00:00,XRPUSDT,4.57,1801.51,18097.39
2026-06-04 04:00:00,SOLUSDT,7.01,1801.51,18223.67
2026-06-05 17:00:00,SOLUSDT,2.92,1822.37,18276.88
2026-06-05 19:00:00,BNBUSDT,-2.3,1822.37,18234.97
2026-06-05 21:00:00,ETHUSDT,4.48,1823.5,18316.66
2026-06-27 15:00:00,XRPUSDT,6.35,1831.67,18432.97
